article_candidate_index,article_url,article_title,article_published_time,source_path,source_line_number,bout_ordinal_in_article,fighter_a_text,fighter_b_text,scale_weight_a_lbs,scale_weight_b_lbs,marker_a,marker_b,raw_source_line,extraction_rule,review_status
636,https://www.ufc.com/news/weigh-results-ufc-fight-night-burns-vs-brady-vegas-97,Weigh-In Results | UFC Fight Night: Burns vs Brady,2024-09-06T14:35:00-0400,data/raw/ufc_official_articles/20260821T210000Z/weigh_in/chunks/index_000600/item_000636_weigh-results-ufc-fight-night-burns-vs-brady-vegas-97-42707879b6a3.html,70,5,Trevor Peek,Yanal Ashmouz,155,154.5,,,Lightweight Bout: Trevor Peek (155) vs Yanal Ashmouz (154.5),explicit_parenthetical_weights_vs,candidate
636,https://www.ufc.com/news/weigh-results-ufc-fight-night-burns-vs-brady-vegas-97,Weigh-In Results | UFC Fight Night: Burns vs Brady,2024-09-06T14:35:00-0400,data/raw/ufc_official_articles/20260821T210000Z/weigh_in/chunks/index_000600/item_000636_weigh-results-ufc-fight-night-burns-vs-brady-vegas-97-42707879b6a3.html,84,6,Rongzhu,Chris Padilla,155.5,154,,,Lightweight Bout: Rongzhu (155.5) vs Chris Padilla (154),explicit_parenthetical_weights_vs,candidate
636,https://www.ufc.com/news/weigh-results-ufc-fight-night-burns-vs-brady-vegas-97,Weigh-In Results | UFC Fight Night: Burns vs Brady,2024-09-06T14:35:00-0400,data/raw/ufc_official_articles/20260821T210000Z/weigh_in/chunks/index_000600/item_000636_weigh-results-ufc-fight-night-burns-vs-brady-vegas-97-42707879b6a3.html,85,7,Isaac Dulgarian,Brendon Marotte,145.5,145,,,Featherweight Bout: Isaac Dulgarian (145.5) vs Brendon Marotte (145),explicit_parenthetical_weights_vs,candidate
636,https://www.ufc.com/news/weigh-results-ufc-fight-night-burns-vs-brady-vegas-97,Weigh-In Results | UFC Fight Night: Burns vs Brady,2024-09-06T14:35:00-0400,data/raw/ufc_official_articles/20260821T210000Z/weigh_in/chunks/index_000600/item_000636_weigh-results-ufc-fight-night-burns-vs-brady-vegas-97-42707879b6a3.html,86,8,Felipe Dos Santos,Andre Lima,124.5,125.5,,,Flyweight Bout: Felipe Dos Santos (124.5) vs Andre Lima (125.5),explicit_parenthetical_weights_vs,candidate
636,https://www.ufc.com/news/weigh-results-ufc-fight-night-burns-vs-brady-vegas-97,Weigh-In Results | UFC Fight Night: Burns vs Brady,2024-09-06T14:35:00-0400,data/raw/ufc_official_articles/20260821T210000Z/weigh_in/chunks/index_000600/item_000636_weigh-results-ufc-fight-night-burns-vs-brady-vegas-97-42707879b6a3.html,88,9,Yizha,Gabriel Santos,145.5,146,,,Featherweight Bout: Yizha (145.5) vs Gabriel Santos (146),explicit_parenthetical_weights_vs,candidate
636,https://www.ufc.com/news/weigh-results-ufc-fight-night-burns-vs-brady-vegas-97,Weigh-In Results | UFC Fight Night: Burns vs Brady,2024-09-06T14:35:00-0400,data/raw/ufc_official_articles/20260821T210000Z/weigh_in/chunks/index_000600/item_000636_weigh-results-ufc-fight-night-burns-vs-brady-vegas-97-42707879b6a3.html,89,10,Jaqueline Amorim,Vanessa Demopolous,115.5,116,,,Women’s Strawweight Bout: Jaqueline Amorim (115.5) vs Vanessa Demopolous (116),explicit_parenthetical_weights_vs,candidate
636,https://www.ufc.com/news/weigh-results-ufc-fight-night-burns-vs-brady-vegas-97,Weigh-In Results | UFC Fight Night: Burns vs Brady,2024-09-06T14:35:00-0400,data/raw/ufc_official_articles/20260821T210000Z/weigh_in/chunks/index_000600/item_000636_weigh-results-ufc-fight-night-burns-vs-brady-vegas-97-42707879b6a3.html,90,11,Andre Petroski,Dylan Budka,185.5,188.5,,**,Middleweight Bout: Andre Petroski (185.5) vs Dylan Budka (188.5)**,explicit_parenthetical_weights_vs,candidate
636,https://www.ufc.com/news/weigh-results-ufc-fight-night-burns-vs-brady-vegas-97,Weigh-In Results | UFC Fight Night: Burns vs Brady,2024-09-06T14:35:00-0400,data/raw/ufc_official_articles/20260821T210000Z/weigh_in/chunks/index_000600/item_000636_weigh-results-ufc-fight-night-burns-vs-brady-vegas-97-42707879b6a3.html,91,12,Zygimantas Ramaska,Nathan Fletcher,145.5,145,,,Featherweight Bout: Zygimantas Ramaska (145.5) vs Nathan Fletcher (145),explicit_parenthetical_weights_vs,candidate
637,https://www.ufc.com/news/weigh-results-ufc-fight-night-burns-vs-morales-vegas-106,Weigh-In Results | UFC Fight Night: Burns vs Morales,2025-05-16T12:00:00-0400,data/raw/ufc_official_articles/20260821T210000Z/weigh_in/chunks/index_000600/item_000637_weigh-results-ufc-fight-night-burns-vs-morales-vegas-106-86114eaf9312.html,65,1,Gilbert Burns,Michael Morales,170,170.5,,,Main Event - Welterweight Bout: Gilbert Burns (170) vs Michael Morales (170.5),explicit_parenthetical_weights_vs,candidate
637,https://www.ufc.com/news/weigh-results-ufc-fight-night-burns-vs-morales-vegas-106,Weigh-In Results | UFC Fight Night: Burns vs Morales,2025-05-16T12:00:00-0400,data/raw/ufc_official_articles/20260821T210000Z/weigh_in/chunks/index_000600/item_000637_weigh-results-ufc-fight-night-burns-vs-morales-vegas-106-86114eaf9312.html,66,2,Rodolfo Bellato,Paul Craig,205.5,205,,,Co-Main Event - Light Heavyweight Bout: Rodolfo Bellato (205.5) vs Paul Craig (205),explicit_parenthetical_weights_vs,candidate
637,https://www.ufc.com/news/weigh-results-ufc-fight-night-burns-vs-morales-vegas-106,Weigh-In Results | UFC Fight Night: Burns vs Morales,2025-05-16T12:00:00-0400,data/raw/ufc_official_articles/20260821T210000Z/weigh_in/chunks/index_000600/item_000637_weigh-results-ufc-fight-night-burns-vs-morales-vegas-106-86114eaf9312.html,68,3,Sodiq Yusuff,Mairon Santos,155.5,155.5,,,Lightweight Bout: Sodiq Yusuff (155.5) vs Mairon Santos (155.5),explicit_parenthetical_weights_vs,candidate
637,https://www.ufc.com/news/weigh-results-ufc-fight-night-burns-vs-morales-vegas-106,Weigh-In Results | UFC Fight Night: Burns vs Morales,2025-05-16T12:00:00-0400,data/raw/ufc_official_articles/20260821T210000Z/weigh_in/chunks/index_000600/item_000637_weigh-results-ufc-fight-night-burns-vs-morales-vegas-106-86114eaf9312.html,69,4,Dustin Stoltzfus,Nursulton Ruziboev,185.5,185.5,,,Middleweight Bout: Dustin Stoltzfus (185.5) vs Nursulton Ruziboev (185.5),explicit_parenthetical_weights_vs,candidate
637,https://www.ufc.com/news/weigh-results-ufc-fight-night-burns-vs-morales-vegas-106,Weigh-In Results | UFC Fight Night: Burns vs Morales,2025-05-16T12:00:00-0400,data/raw/ufc_official_articles/20260821T210000Z/weigh_in/chunks/index_000600/item_000637_weigh-results-ufc-fight-night-burns-vs-morales-vegas-106-86114eaf9312.html,70,5,Julian Erosa,Melquizael Costa,145,145,,,Featherweight Bout: Julian Erosa (145) vs Melquizael Costa (145),explicit_parenthetical_weights_vs,candidate
637,https://www.ufc.com/news/weigh-results-ufc-fight-night-burns-vs-morales-vegas-106,Weigh-In Results | UFC Fight Night: Burns vs Morales,2025-05-16T12:00:00-0400,data/raw/ufc_official_articles/20260821T210000Z/weigh_in/chunks/index_000600/item_000637_weigh-results-ufc-fight-night-burns-vs-morales-vegas-106-86114eaf9312.html,84,6,Gabe Green,Matheus Camilo,154.5,155,,,Lightweight Bout: Gabe Green (154.5) vs Matheus Camilo (155),explicit_parenthetical_weights_vs,candidate
637,https://www.ufc.com/news/weigh-results-ufc-fight-night-burns-vs-morales-vegas-106,Weigh-In Results | UFC Fight Night: Burns vs Morales,2025-05-16T12:00:00-0400,data/raw/ufc_official_articles/20260821T210000Z/weigh_in/chunks/index_000600/item_000637_weigh-results-ufc-fight-night-burns-vs-morales-vegas-106-86114eaf9312.html,85,7,Jared Gordon,Thiago Moises,156,155.5,,,Lightweight Bout: Jared Gordon (156) vs Thiago Moises (155.5),explicit_parenthetical_weights_vs,candidate
637,https://www.ufc.com/news/weigh-results-ufc-fight-night-burns-vs-morales-vegas-106,Weigh-In Results | UFC Fight Night: Burns vs Morales,2025-05-16T12:00:00-0400,data/raw/ufc_official_articles/20260821T210000Z/weigh_in/chunks/index_000600/item_000637_weigh-results-ufc-fight-night-burns-vs-morales-vegas-106-86114eaf9312.html,86,8,Yadier del Valle,Connor Matthews,145.5,145,,,Featherweight Bout: Yadier del Valle (145.5) vs Connor Matthews (145),explicit_parenthetical_weights_vs,candidate
637,https://www.ufc.com/news/weigh-results-ufc-fight-night-burns-vs-morales-vegas-106,Weigh-In Results | UFC Fight Night: Burns vs Morales,2025-05-16T12:00:00-0400,data/raw/ufc_official_articles/20260821T210000Z/weigh_in/chunks/index_000600/item_000637_weigh-results-ufc-fight-night-burns-vs-morales-vegas-106-86114eaf9312.html,88,9,Luana Santos,Tainara Lisboa,136,135.5,,,Women’s Bantamweight Bout: Luana Santos (136) vs Tainara Lisboa (135.5),explicit_parenthetical_weights_vs,candidate
637,https://www.ufc.com/news/weigh-results-ufc-fight-night-burns-vs-morales-vegas-106,Weigh-In Results | UFC Fight Night: Burns vs Morales,2025-05-16T12:00:00-0400,data/raw/ufc_official_articles/20260821T210000Z/weigh_in/chunks/index_000600/item_000637_weigh-results-ufc-fight-night-burns-vs-morales-vegas-106-86114eaf9312.html,89,10,Elise Reed,Denise Gomes,115,115,,,Women’s Strawweight Bout: Elise Reed (115) vs Denise Gomes (115),explicit_parenthetical_weights_vs,candidate
637,https://www.ufc.com/news/weigh-results-ufc-fight-night-burns-vs-morales-vegas-106,Weigh-In Results | UFC Fight Night: Burns vs Morales,2025-05-16T12:00:00-0400,data/raw/ufc_official_articles/20260821T210000Z/weigh_in/chunks/index_000600/item_000637_weigh-results-ufc-fight-night-burns-vs-morales-vegas-106-86114eaf9312.html,90,11,HyunSung Park,Carlos Hernandez,125.5,126,,,Flyweight Bout: HyunSung Park (125.5) vs Carlos Hernandez (126),explicit_parenthetical_weights_vs,candidate
637,https://www.ufc.com/news/weigh-results-ufc-fight-night-burns-vs-morales-vegas-106,Weigh-In Results | UFC Fight Night: Burns vs Morales,2025-05-16T12:00:00-0400,data/raw/ufc_official_articles/20260821T210000Z/weigh_in/chunks/index_000600/item_000637_weigh-results-ufc-fight-night-burns-vs-morales-vegas-106-86114eaf9312.html,91,12,Luana Pinheiro,Tecia Pennington,115.5,114.5,,,Women’s Strawweight Bout: Luana Pinheiro (115.5) vs Tecia Pennington (114.5),explicit_parenthetical_weights_vs,candidate
638,https://www.ufc.com/news/weigh-results-ufc-fight-night-cannonier-vs-borralho-vegas-96,Weigh-In Results | UFC Fight Night: Cannonier vs Borralho,2024-08-23T12:52:00-0400,data/raw/ufc_official_articles/20260821T210000Z/weigh_in/chunks/index_000600/item_000638_weigh-results-ufc-fight-night-cannonier-vs-borralho-vegas-96-be3d93e290aa.html,65,1,Jared Cannonier,Caio Borralho,184,186,,,Main Event - Middleweight Bout: Jared Cannonier (184) vs Caio Borralho (186),explicit_parenthetical_weights_vs,candidate
638,https://www.ufc.com/news/weigh-results-ufc-fight-night-cannonier-vs-borralho-vegas-96,Weigh-In Results | UFC Fight Night: Cannonier vs Borralho,2024-08-23T12:52:00-0400,data/raw/ufc_official_articles/20260821T210000Z/weigh_in/chunks/index_000600/item_000638_weigh-results-ufc-fight-night-cannonier-vs-borralho-vegas-96-be3d93e290aa.html,66,2,Angela Hill,Tabatha Ricci,115.5,115,,,Co-Main Event - Women’s Strawweight Bout: Angela Hill (115.5) vs Tabatha Ricci (115),explicit_parenthetical_weights_vs,candidate
638,https://www.ufc.com/news/weigh-results-ufc-fight-night-cannonier-vs-borralho-vegas-96,Weigh-In Results | UFC Fight Night: Cannonier vs Borralho,2024-08-23T12:52:00-0400,data/raw/ufc_official_articles/20260821T210000Z/weigh_in/chunks/index_000600/item_000638_weigh-results-ufc-fight-night-cannonier-vs-borralho-vegas-96-be3d93e290aa.html,67,3,Robert Valentin,Ryan Loder,185,186,,,TUF Finals Middleweight Bout: Robert Valentin (185) vs Ryan Loder (186),explicit_parenthetical_weights_vs,candidate
638,https://www.ufc.com/news/weigh-results-ufc-fight-night-cannonier-vs-borralho-vegas-96,Weigh-In Results | UFC Fight Night: Cannonier vs Borralho,2024-08-23T12:52:00-0400,data/raw/ufc_official_articles/20260821T210000Z/weigh_in/chunks/index_000600/item_000638_weigh-results-ufc-fight-night-cannonier-vs-borralho-vegas-96-be3d93e290aa.html,69,4,Kaan Ofli,Mairon Santos,145,146,,,TUF Finals Featherweight Bout: Kaan Ofli (145) vs Mairon Santos (146),explicit_parenthetical_weights_vs,candidate
638,https://www.ufc.com/news/weigh-results-ufc-fight-night-cannonier-vs-borralho-vegas-96,Weigh-In Results | UFC Fight Night: Cannonier vs Borralho,2024-08-23T12:52:00-0400,data/raw/ufc_official_articles/20260821T210000Z/weigh_in/chunks/index_000600/item_000638_weigh-results-ufc-fight-night-cannonier-vs-borralho-vegas-96-be3d93e290aa.html,70,5,Neil Magny,Michael Morales,170,171,,,Welterweight Bout: Neil Magny (170) vs Michael Morales (171),explicit_parenthetical_weights_vs,candidate
638,https://www.ufc.com/news/weigh-results-ufc-fight-night-cannonier-vs-borralho-vegas-96,Weigh-In Results | UFC Fight Night: Cannonier vs Borralho,2024-08-23T12:52:00-0400,data/raw/ufc_official_articles/20260821T210000Z/weigh_in/chunks/index_000600/item_000638_weigh-results-ufc-fight-night-cannonier-vs-borralho-vegas-96-be3d93e290aa.html,71,6,Edmen Shahbazyan,Gerald Meerschaert,184.5,185,,,Middleweight Bout: Edmen Shahbazyan (184.5) vs Gerald Meerschaert (185),explicit_parenthetical_weights_vs,candidate
638,https://www.ufc.com/news/weigh-results-ufc-fight-night-cannonier-vs-borralho-vegas-96,Weigh-In Results | UFC Fight Night: Cannonier vs Borralho,2024-08-23T12:52:00-0400,data/raw/ufc_official_articles/20260821T210000Z/weigh_in/chunks/index_000600/item_000638_weigh-results-ufc-fight-night-cannonier-vs-borralho-vegas-96-be3d93e290aa.html,85,7,Dennis Buzukja,Francis Marshall,155.5,156,,,Lightweight Bout: Dennis Buzukja (155.5) vs Francis Marshall (156),explicit_parenthetical_weights_vs,candidate
638,https://www.ufc.com/news/weigh-results-ufc-fight-night-cannonier-vs-borralho-vegas-96,Weigh-In Results | UFC Fight Night: Cannonier vs Borralho,2024-08-23T12:52:00-0400,data/raw/ufc_official_articles/20260821T210000Z/weigh_in/chunks/index_000600/item_000638_weigh-results-ufc-fight-night-cannonier-vs-borralho-vegas-96-be3d93e290aa.html,86,8,Zachary Reese,Jose Daniel Medina,184.5,186,,,Middleweight Bout: Zachary Reese (184.5) vs Jose Daniel Medina (186),explicit_parenthetical_weights_vs,candidate
638,https://www.ufc.com/news/weigh-results-ufc-fight-night-cannonier-vs-borralho-vegas-96,Weigh-In Results | UFC Fight Night: Cannonier vs Borralho,2024-08-23T12:52:00-0400,data/raw/ufc_official_articles/20260821T210000Z/weigh_in/chunks/index_000600/item_000638_weigh-results-ufc-fight-night-cannonier-vs-borralho-vegas-96-be3d93e290aa.html,87,9,Viacheslav Borshchev,James Llontop,155.5,154.5,,,Lightweight Bout: Viacheslav Borshchev (155.5) vs James Llontop (154.5),explicit_parenthetical_weights_vs,candidate
638,https://www.ufc.com/news/weigh-results-ufc-fight-night-cannonier-vs-borralho-vegas-96,Weigh-In Results | UFC Fight Night: Cannonier vs Borralho,2024-08-23T12:52:00-0400,data/raw/ufc_official_articles/20260821T210000Z/weigh_in/chunks/index_000600/item_000638_weigh-results-ufc-fight-night-cannonier-vs-borralho-vegas-96-be3d93e290aa.html,89,10,Jacqueline Cavalcanti,Josiane Nunes,135,136,,,Women’s Bantamweight Bout: Jacqueline Cavalcanti (135) vs Josiane Nunes (136),explicit_parenthetical_weights_vs,candidate
638,https://www.ufc.com/news/weigh-results-ufc-fight-night-cannonier-vs-borralho-vegas-96,Weigh-In Results | UFC Fight Night: Cannonier vs Borralho,2024-08-23T12:52:00-0400,data/raw/ufc_official_articles/20260821T210000Z/weigh_in/chunks/index_000600/item_000638_weigh-results-ufc-fight-night-cannonier-vs-borralho-vegas-96-be3d93e290aa.html,90,11,Zygimantas Ramask,Nathan Fletcher,146,145.5,,,Featherweight Bout: Zygimantas Ramask (146) vs Nathan Fletcher (145.5),explicit_parenthetical_weights_vs,candidate
638,https://www.ufc.com/news/weigh-results-ufc-fight-night-cannonier-vs-borralho-vegas-96,Weigh-In Results | UFC Fight Night: Cannonier vs Borralho,2024-08-23T12:52:00-0400,data/raw/ufc_official_articles/20260821T210000Z/weigh_in/chunks/index_000600/item_000638_weigh-results-ufc-fight-night-cannonier-vs-borralho-vegas-96-be3d93e290aa.html,91,12,Wang Cong,Victoria Leonardo,125,125,,,Women’s Flyweight Bout: Wang Cong (125) vs Victoria Leonardo (125),explicit_parenthetical_weights_vs,candidate
639,https://www.ufc.com/news/weigh-results-ufc-fight-night-cannonier-vs-gastelum-vegas-34,Weigh-In Results | UFC Fight Night: Cannonier vs. Gastelum,2021-08-10T16:46:25-0400,data/raw/ufc_official_articles/20260821T210000Z/weigh_in/chunks/index_000600/item_000639_weigh-results-ufc-fight-night-cannonier-vs-gastelum-vegas-34-41b649a4a2b6.html,52,1,Jared Cannonier,Kelvin Gastelum,185,186,,,Main Event - Middleweight Bout: Jared Cannonier (185) vs Kelvin Gastelum (186),explicit_parenthetical_weights_vs,candidate
639,https://www.ufc.com/news/weigh-results-ufc-fight-night-cannonier-vs-gastelum-vegas-34,Weigh-In Results | UFC Fight Night: Cannonier vs. Gastelum,2021-08-10T16:46:25-0400,data/raw/ufc_official_articles/20260821T210000Z/weigh_in/chunks/index_000600/item_000639_weigh-results-ufc-fight-night-cannonier-vs-gastelum-vegas-34-41b649a4a2b6.html,53,2,Clay Guida,Mark O. Madsen,155,156,,,Co-Main Event - Lightweight Bout: Clay Guida (155) vs Mark O. Madsen (156),explicit_parenthetical_weights_vs,candidate
639,https://www.ufc.com/news/weigh-results-ufc-fight-night-cannonier-vs-gastelum-vegas-34,Weigh-In Results | UFC Fight Night: Cannonier vs. Gastelum,2021-08-10T16:46:25-0400,data/raw/ufc_official_articles/20260821T210000Z/weigh_in/chunks/index_000600/item_000639_weigh-results-ufc-fight-night-cannonier-vs-gastelum-vegas-34-41b649a4a2b6.html,54,3,Parker Porter,Chase Sherman,262,256,,,Heavyweight Bout: Parker Porter (262) vs Chase Sherman (256),explicit_parenthetical_weights_vs,candidate
639,https://www.ufc.com/news/weigh-results-ufc-fight-night-cannonier-vs-gastelum-vegas-34,Weigh-In Results | UFC Fight Night: Cannonier vs. Gastelum,2021-08-10T16:46:25-0400,data/raw/ufc_official_articles/20260821T210000Z/weigh_in/chunks/index_000600/item_000639_weigh-results-ufc-fight-night-cannonier-vs-gastelum-vegas-34-41b649a4a2b6.html,56,4,Trevin Jones,Saidyokub Kakhramonov,135,138.5,,,Bantamweight Bout: Trevin Jones (135) vs *Saidyokub Kakhramonov (138.5),explicit_parenthetical_weights_vs,candidate
639,https://www.ufc.com/news/weigh-results-ufc-fight-night-cannonier-vs-gastelum-vegas-34,Weigh-In Results | UFC Fight Night: Cannonier vs. Gastelum,2021-08-10T16:46:25-0400,data/raw/ufc_official_articles/20260821T210000Z/weigh_in/chunks/index_000600/item_000639_weigh-results-ufc-fight-night-cannonier-vs-gastelum-vegas-34-41b649a4a2b6.html,57,5,Vinc Pichel,Austin Hubbard,155.5,156,,,Lightweight Bout: Vinc Pichel (155.5) vs Austin Hubbard (156),explicit_parenthetical_weights_vs,candidate
639,https://www.ufc.com/news/weigh-results-ufc-fight-night-cannonier-vs-gastelum-vegas-34,Weigh-In Results | UFC Fight Night: Cannonier vs. Gastelum,2021-08-10T16:46:25-0400,data/raw/ufc_official_articles/20260821T210000Z/weigh_in/chunks/index_000600/item_000639_weigh-results-ufc-fight-night-cannonier-vs-gastelum-vegas-34-41b649a4a2b6.html,58,6,Alexandre Pantoja,Brandon Royval,126,125.5,,,Flyweight Bout: Alexandre Pantoja (126) vs Brandon Royval (125.5),explicit_parenthetical_weights_vs,candidate
639,https://www.ufc.com/news/weigh-results-ufc-fight-night-cannonier-vs-gastelum-vegas-34,Weigh-In Results | UFC Fight Night: Cannonier vs. Gastelum,2021-08-10T16:46:25-0400,data/raw/ufc_official_articles/20260821T210000Z/weigh_in/chunks/index_000600/item_000639_weigh-results-ufc-fight-night-cannonier-vs-gastelum-vegas-34-41b649a4a2b6.html,60,7,Austin Lingo,Luis Saldana,145.5,146,,,Featherweight Bout: Austin Lingo (145.5) vs Luis Saldana (146),explicit_parenthetical_weights_vs,candidate
639,https://www.ufc.com/news/weigh-results-ufc-fight-night-cannonier-vs-gastelum-vegas-34,Weigh-In Results | UFC Fight Night: Cannonier vs. Gastelum,2021-08-10T16:46:25-0400,data/raw/ufc_official_articles/20260821T210000Z/weigh_in/chunks/index_000600/item_000639_weigh-results-ufc-fight-night-cannonier-vs-gastelum-vegas-34-41b649a4a2b6.html,61,8,Brian Kelleher,Domingo Pilarte,136,136,,,Bantamweight Bout: Brian Kelleher (136) vs Domingo Pilarte (136),explicit_parenthetical_weights_vs,candidate
639,https://www.ufc.com/news/weigh-results-ufc-fight-night-cannonier-vs-gastelum-vegas-34,Weigh-In Results | UFC Fight Night: Cannonier vs. Gastelum,2021-08-10T16:46:25-0400,data/raw/ufc_official_articles/20260821T210000Z/weigh_in/chunks/index_000600/item_000639_weigh-results-ufc-fight-night-cannonier-vs-gastelum-vegas-34-41b649a4a2b6.html,62,9,Bea Malecki,Josiane Nunes,135,136,,,Women’s Bantamweight Bout: Bea Malecki (135) vs Josiane Nunes (136),explicit_parenthetical_weights_vs,candidate
639,https://www.ufc.com/news/weigh-results-ufc-fight-night-cannonier-vs-gastelum-vegas-34,Weigh-In Results | UFC Fight Night: Cannonier vs. Gastelum,2021-08-10T16:46:25-0400,data/raw/ufc_official_articles/20260821T210000Z/weigh_in/chunks/index_000600/item_000639_weigh-results-ufc-fight-night-cannonier-vs-gastelum-vegas-34-41b649a4a2b6.html,64,10,William Knight,Fabio Cherant,206,205,,,Light Heavyweight Bout: William Knight (206) vs Fabio Cherant (205),explicit_parenthetical_weights_vs,candidate
639,https://www.ufc.com/news/weigh-results-ufc-fight-night-cannonier-vs-gastelum-vegas-34,Weigh-In Results | UFC Fight Night: Cannonier vs. Gastelum,2021-08-10T16:46:25-0400,data/raw/ufc_official_articles/20260821T210000Z/weigh_in/chunks/index_000600/item_000639_weigh-results-ufc-fight-night-cannonier-vs-gastelum-vegas-34-41b649a4a2b6.html,65,11,Roosevelt Roberts,Ignacio Bahamondes,154.5,154,,,Lightweight Bout: Roosevelt Roberts (154.5) vs Ignacio Bahamondes (154),explicit_parenthetical_weights_vs,candidate
639,https://www.ufc.com/news/weigh-results-ufc-fight-night-cannonier-vs-gastelum-vegas-34,Weigh-In Results | UFC Fight Night: Cannonier vs. Gastelum,2021-08-10T16:46:25-0400,data/raw/ufc_official_articles/20260821T210000Z/weigh_in/chunks/index_000600/item_000639_weigh-results-ufc-fight-night-cannonier-vs-gastelum-vegas-34-41b649a4a2b6.html,66,12,Sasha Palatnikov,Ramiz Brahimaj,170,171,,,Welterweight Bout: Sasha Palatnikov (170) vs Ramiz Brahimaj (171),explicit_parenthetical_weights_vs,candidate
640,https://www.ufc.com/news/weigh-results-ufc-fight-night-cannonier-vs-strickland,Weigh-In Results | UFC Fight Night: Cannonier vs Strickland,2022-12-16T09:00:00-0500,data/raw/ufc_official_articles/20260821T210000Z/weigh_in/chunks/index_000600/item_000640_weigh-results-ufc-fight-night-cannonier-vs-strickland-8354e9ad416d.html,53,1,Jared Cannonier,Sean Strickland,185.5,186,,,Main Event - Middleweight Bout: Jared Cannonier (185.5) vs Sean Strickland (186),explicit_parenthetical_weights_vs,candidate
640,https://www.ufc.com/news/weigh-results-ufc-fight-night-cannonier-vs-strickland,Weigh-In Results | UFC Fight Night: Cannonier vs Strickland,2022-12-16T09:00:00-0500,data/raw/ufc_official_articles/20260821T210000Z/weigh_in/chunks/index_000600/item_000640_weigh-results-ufc-fight-night-cannonier-vs-strickland-8354e9ad416d.html,54,2,Arman Tsarukyan,Damir Ismagulov,155.5,156,,,Co-Main Event - Lightweight Bout: Arman Tsarukyan (155.5) vs Damir Ismagulov (156),explicit_parenthetical_weights_vs,candidate
640,https://www.ufc.com/news/weigh-results-ufc-fight-night-cannonier-vs-strickland,Weigh-In Results | UFC Fight Night: Cannonier vs Strickland,2022-12-16T09:00:00-0500,data/raw/ufc_official_articles/20260821T210000Z/weigh_in/chunks/index_000600/item_000640_weigh-results-ufc-fight-night-cannonier-vs-strickland-8354e9ad416d.html,55,3,Amir Albazi,Alessandro Costa,125.5,125.5,,,Flyweight Bout: Amir Albazi (125.5) vs Alessandro Costa (125.5),explicit_parenthetical_weights_vs,candidate
640,https://www.ufc.com/news/weigh-results-ufc-fight-night-cannonier-vs-strickland,Weigh-In Results | UFC Fight Night: Cannonier vs Strickland,2022-12-16T09:00:00-0500,data/raw/ufc_official_articles/20260821T210000Z/weigh_in/chunks/index_000600/item_000640_weigh-results-ufc-fight-night-cannonier-vs-strickland-8354e9ad416d.html,57,4,Alex Caceres,Julian Erosa,145,145.5,,,Featherweight Bout: Alex Caceres (145) vs Julian Erosa (145.5),explicit_parenthetical_weights_vs,candidate
640,https://www.ufc.com/news/weigh-results-ufc-fight-night-cannonier-vs-strickland,Weigh-In Results | UFC Fight Night: Cannonier vs Strickland,2022-12-16T09:00:00-0500,data/raw/ufc_official_articles/20260821T210000Z/weigh_in/chunks/index_000600/item_000640_weigh-results-ufc-fight-night-cannonier-vs-strickland-8354e9ad416d.html,58,5,Drew Dober,Bobby Green,156,156,,,Lightweight Bout: Drew Dober (156) vs Bobby Green (156),explicit_parenthetical_weights_vs,candidate
640,https://www.ufc.com/news/weigh-results-ufc-fight-night-cannonier-vs-strickland,Weigh-In Results | UFC Fight Night: Cannonier vs Strickland,2022-12-16T09:00:00-0500,data/raw/ufc_official_articles/20260821T210000Z/weigh_in/chunks/index_000600/item_000640_weigh-results-ufc-fight-night-cannonier-vs-strickland-8354e9ad416d.html,59,6,Cody Brundage,Michal Oleksiejczuk,185,186,,,Middleweight Bout: Cody Brundage (185) vs Michal Oleksiejczuk (186),explicit_parenthetical_weights_vs,candidate
640,https://www.ufc.com/news/weigh-results-ufc-fight-night-cannonier-vs-strickland,Weigh-In Results | UFC Fight Night: Cannonier vs Strickland,2022-12-16T09:00:00-0500,data/raw/ufc_official_articles/20260821T210000Z/weigh_in/chunks/index_000600/item_000640_weigh-results-ufc-fight-night-cannonier-vs-strickland-8354e9ad416d.html,73,7,Cheyanne Vlismas,Cory McKenna,115.5,115.5,,,Women’s Strawweight Bout: Cheyanne Vlismas (115.5) vs Cory McKenna (115.5),explicit_parenthetical_weights_vs,candidate
640,https://www.ufc.com/news/weigh-results-ufc-fight-night-cannonier-vs-strickland,Weigh-In Results | UFC Fight Night: Cannonier vs Strickland,2022-12-16T09:00:00-0500,data/raw/ufc_official_articles/20260821T210000Z/weigh_in/chunks/index_000600/item_000640_weigh-results-ufc-fight-night-cannonier-vs-strickland-8354e9ad416d.html,74,8,Jake Matthews,Matthew Semelsberger,170,171,,,Welterweight Bout: Jake Matthews (170) vs Matthew Semelsberger (171),explicit_parenthetical_weights_vs,candidate
