back_control_bucket_min,back_control_lower_sec,back_control_upper_sec,clinch_bucket_min,clinch_lower_sec,clinch_upper_sec,distance_bucket_min,distance_lower_sec,distance_upper_sec,fight_id,fighter_id,ground_bucket_min,ground_control_bucket_min,ground_control_lower_sec,ground_control_upper_sec,ground_lower_sec,ground_upper_sec,guard_control_bucket_min,guard_control_lower_sec,guard_control_upper_sec,half_guard_control_bucket_min,half_guard_control_lower_sec,half_guard_control_upper_sec,misc_ground_control_bucket_min,misc_ground_control_lower_sec,misc_ground_control_upper_sec,mount_control_bucket_min,mount_control_lower_sec,mount_control_upper_sec,neutral_bucket_min,neutral_lower_sec,neutral_upper_sec,round,side_control_bucket_min,side_control_lower_sec,side_control_upper_sec,standing_bucket_min,standing_lower_sec,standing_upper_sec,standups
0,0,59,0,0,59,4,240,299,18a74d51-0889-595b-bbb8-851ef15cad50,42a66997-e180-5cb2-9ec6-f24d70aa4bcb,0,0,0,59,0,59,0,0,59,0,0,59,0,0,59,0,0,59,4,240,299,2,0,0,59,4,240,299,0
0,0,59,1,60,119,3,180,239,18a74d51-0889-595b-bbb8-851ef15cad50,42a66997-e180-5cb2-9ec6-f24d70aa4bcb,0,0,0,59,0,59,0,0,59,0,0,59,0,0,59,0,0,59,3,180,239,3,0,0,59,5,300,359,0
0,0,59,1,60,119,1,60,119,18a74d51-0889-595b-bbb8-851ef15cad50,5faf004a-b227-5188-88f4-ef9f82aebfe5,1,0,0,59,60,119,0,0,59,0,0,59,0,0,59,0,0,59,2,120,179,1,0,0,59,3,180,239,0
0,0,59,0,0,59,4,240,299,18a74d51-0889-595b-bbb8-851ef15cad50,5faf004a-b227-5188-88f4-ef9f82aebfe5,0,0,0,59,0,59,0,0,59,0,0,59,0,0,59,0,0,59,4,240,299,2,0,0,59,4,240,299,0
0,0,59,1,60,119,3,180,239,18a74d51-0889-595b-bbb8-851ef15cad50,5faf004a-b227-5188-88f4-ef9f82aebfe5,0,0,0,59,0,59,0,0,59,0,0,59,0,0,59,0,0,59,3,180,239,3,0,0,59,5,300,359,0
0,0,59,0,0,59,0,0,59,18b06e80-47bb-5cce-960f-3266833f181f,3e319688-0eee-59c4-863e-bb58e9c90beb,,1,60,119,,,0,0,59,0,0,59,1,60,119,0,0,59,1,60,119,1,0,0,59,0,0,59,
0,0,59,0,0,59,1,60,119,18b06e80-47bb-5cce-960f-3266833f181f,3e319688-0eee-59c4-863e-bb58e9c90beb,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,2,120,179,2,0,0,59,2,120,179,
1,60,119,0,0,59,0,0,59,18b06e80-47bb-5cce-960f-3266833f181f,52444cdf-0f68-5673-b875-08e823041251,,2,120,179,,,0,0,59,0,0,59,0,0,59,0,0,59,1,60,119,1,0,0,59,0,0,59,
0,0,59,0,0,59,1,60,119,18b06e80-47bb-5cce-960f-3266833f181f,52444cdf-0f68-5673-b875-08e823041251,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,2,120,179,2,0,0,59,2,120,179,
0,0,59,1,60,119,0,0,59,18b6e501-1df6-5af3-ab41-18848828cbf6,605fc175-7b2a-5087-a5ad-636265d9608e,2,0,0,59,120,179,0,0,59,0,0,59,0,0,59,0,0,59,1,60,119,1,0,0,59,2,120,179,3
0,0,59,0,0,59,0,0,59,18b6e501-1df6-5af3-ab41-18848828cbf6,605fc175-7b2a-5087-a5ad-636265d9608e,3,0,0,59,180,239,0,0,59,0,0,59,0,0,59,0,0,59,1,60,119,2,0,0,59,1,60,119,1
0,0,59,0,0,59,4,240,299,18b6e501-1df6-5af3-ab41-18848828cbf6,605fc175-7b2a-5087-a5ad-636265d9608e,0,0,0,59,0,59,0,0,59,0,0,59,0,0,59,0,0,59,5,300,359,3,0,0,59,5,300,359,0
0,0,59,0,0,59,4,240,299,18b6e501-1df6-5af3-ab41-18848828cbf6,605fc175-7b2a-5087-a5ad-636265d9608e,0,0,0,59,0,59,0,0,59,0,0,59,0,0,59,0,0,59,5,300,359,4,0,0,59,5,300,359,0
0,0,59,0,0,59,2,120,179,18b6e501-1df6-5af3-ab41-18848828cbf6,605fc175-7b2a-5087-a5ad-636265d9608e,1,0,0,59,60,119,0,0,59,0,0,59,0,0,59,0,0,59,2,120,179,5,0,0,59,3,180,239,1
0,0,59,1,60,119,0,0,59,18b6e501-1df6-5af3-ab41-18848828cbf6,f05a54c0-350b-5ff5-a2d3-3c986158714d,2,2,120,179,120,179,0,0,59,0,0,59,1,60,119,0,0,59,1,60,119,1,0,0,59,2,120,179,0
1,60,119,0,0,59,0,0,59,18b6e501-1df6-5af3-ab41-18848828cbf6,f05a54c0-350b-5ff5-a2d3-3c986158714d,3,3,180,239,180,239,0,0,59,0,0,59,1,60,119,0,0,59,1,60,119,2,0,0,59,1,60,119,0
0,0,59,0,0,59,4,240,299,18b6e501-1df6-5af3-ab41-18848828cbf6,f05a54c0-350b-5ff5-a2d3-3c986158714d,0,0,0,59,0,59,0,0,59,0,0,59,0,0,59,0,0,59,5,300,359,3,0,0,59,5,300,359,0
0,0,59,0,0,59,4,240,299,18b6e501-1df6-5af3-ab41-18848828cbf6,f05a54c0-350b-5ff5-a2d3-3c986158714d,0,0,0,59,0,59,0,0,59,0,0,59,0,0,59,0,0,59,5,300,359,4,0,0,59,5,300,359,0
1,60,119,0,0,59,2,120,179,18b6e501-1df6-5af3-ab41-18848828cbf6,f05a54c0-350b-5ff5-a2d3-3c986158714d,1,1,60,119,60,119,0,0,59,0,0,59,0,0,59,0,0,59,2,120,179,5,0,0,59,3,180,239,0
0,0,59,1,60,119,1,60,119,18b7e5d4-ed6f-5464-a964-9d24aa855612,27c2b025-623d-5a69-af04-5aaf96ee45b6,1,0,0,59,60,119,0,0,59,0,0,59,0,0,59,0,0,59,2,120,179,1,0,0,59,3,180,239,0
0,0,59,0,0,59,2,120,179,18b7e5d4-ed6f-5464-a964-9d24aa855612,27c2b025-623d-5a69-af04-5aaf96ee45b6,2,0,0,59,120,179,0,0,59,0,0,59,0,0,59,0,0,59,2,120,179,2,0,0,59,2,120,179,0
0,0,59,0,0,59,1,60,119,18b7e5d4-ed6f-5464-a964-9d24aa855612,27c2b025-623d-5a69-af04-5aaf96ee45b6,2,0,0,59,120,179,0,0,59,0,0,59,0,0,59,0,0,59,1,60,119,3,0,0,59,2,120,179,0
0,0,59,1,60,119,1,60,119,18b7e5d4-ed6f-5464-a964-9d24aa855612,89c654e2-3b86-577a-91fa-e9928e278b56,1,1,60,119,60,119,0,0,59,0,0,59,0,0,59,0,0,59,2,120,179,1,0,0,59,3,180,239,0
0,0,59,0,0,59,2,120,179,18b7e5d4-ed6f-5464-a964-9d24aa855612,89c654e2-3b86-577a-91fa-e9928e278b56,2,1,60,119,120,179,0,0,59,0,0,59,0,0,59,0,0,59,2,120,179,2,1,60,119,2,120,179,0
0,0,59,0,0,59,1,60,119,18b7e5d4-ed6f-5464-a964-9d24aa855612,89c654e2-3b86-577a-91fa-e9928e278b56,2,2,120,179,120,179,1,60,119,0,0,59,0,0,59,0,0,59,1,60,119,3,0,0,59,2,120,179,0
0,0,59,0,0,59,5,300,359,18b9c026-d05a-5736-b8be-d0634a5bbab8,0b0444c7-1066-5230-b377-5368ccef8e5d,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,5,300,359,1,0,0,59,5,300,359,0
0,0,59,0,0,59,4,240,299,18b9c026-d05a-5736-b8be-d0634a5bbab8,0b0444c7-1066-5230-b377-5368ccef8e5d,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,4,240,299,2,0,0,59,5,300,359,0
0,0,59,0,0,59,4,240,299,18b9c026-d05a-5736-b8be-d0634a5bbab8,0b0444c7-1066-5230-b377-5368ccef8e5d,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,5,300,359,3,0,0,59,5,300,359,0
0,0,59,0,0,59,5,300,359,18b9c026-d05a-5736-b8be-d0634a5bbab8,d4f6d31d-2a0b-5165-bc2d-b8a60a915adb,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,5,300,359,1,0,0,59,5,300,359,0
0,0,59,0,0,59,4,240,299,18b9c026-d05a-5736-b8be-d0634a5bbab8,d4f6d31d-2a0b-5165-bc2d-b8a60a915adb,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,4,240,299,2,0,0,59,5,300,359,0
0,0,59,0,0,59,4,240,299,18b9c026-d05a-5736-b8be-d0634a5bbab8,d4f6d31d-2a0b-5165-bc2d-b8a60a915adb,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,5,300,359,3,0,0,59,5,300,359,0
0,0,59,0,0,59,4,240,299,18bc5f19-6c3a-5f1d-a160-0b8e950346a5,29850deb-13a0-50aa-902b-7655a7735236,0,0,0,59,0,59,0,0,59,0,0,59,0,0,59,0,0,59,4,240,299,1,0,0,59,4,240,299,2
0,0,59,0,0,59,4,240,299,18bc5f19-6c3a-5f1d-a160-0b8e950346a5,29850deb-13a0-50aa-902b-7655a7735236,0,0,0,59,0,59,0,0,59,0,0,59,0,0,59,0,0,59,4,240,299,2,0,0,59,4,240,299,0
0,0,59,0,0,59,4,240,299,18bc5f19-6c3a-5f1d-a160-0b8e950346a5,29850deb-13a0-50aa-902b-7655a7735236,0,0,0,59,0,59,0,0,59,0,0,59,0,0,59,0,0,59,4,240,299,3,0,0,59,4,240,299,1
0,0,59,0,0,59,4,240,299,18bc5f19-6c3a-5f1d-a160-0b8e950346a5,9456e0da-8494-5094-b955-3fee633e3446,0,0,0,59,0,59,0,0,59,0,0,59,0,0,59,0,0,59,4,240,299,1,0,0,59,4,240,299,0
0,0,59,0,0,59,4,240,299,18bc5f19-6c3a-5f1d-a160-0b8e950346a5,9456e0da-8494-5094-b955-3fee633e3446,0,0,0,59,0,59,0,0,59,0,0,59,0,0,59,0,0,59,4,240,299,2,0,0,59,4,240,299,0
0,0,59,0,0,59,4,240,299,18bc5f19-6c3a-5f1d-a160-0b8e950346a5,9456e0da-8494-5094-b955-3fee633e3446,0,0,0,59,0,59,0,0,59,0,0,59,0,0,59,0,0,59,4,240,299,3,0,0,59,4,240,299,0
,,,,,,,,,18c3910b-0983-588d-9de2-5ccd1910f82e,4480e9cb-11a2-56c9-9d13-34263cd63e3e,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1
,,,,,,,,,18c3910b-0983-588d-9de2-5ccd1910f82e,4480e9cb-11a2-56c9-9d13-34263cd63e3e,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,0
,,,,,,,,,18c3910b-0983-588d-9de2-5ccd1910f82e,a1c0a637-b710-5bc4-9fc2-88682b922eeb,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0
,,,,,,,,,18c3910b-0983-588d-9de2-5ccd1910f82e,a1c0a637-b710-5bc4-9fc2-88682b922eeb,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,0
0,0,59,0,0,59,2,120,179,18ca11a2-732a-5a74-b6b5-2a6921129f2d,61e343ba-7b0f-502b-9eaa-1fe29776e110,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,2,120,179,1,0,0,59,2,120,179,
0,0,59,0,0,59,4,240,299,18ca11a2-732a-5a74-b6b5-2a6921129f2d,61e343ba-7b0f-502b-9eaa-1fe29776e110,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,4,240,299,2,0,0,59,5,300,359,
0,0,59,0,0,59,3,180,239,18ca11a2-732a-5a74-b6b5-2a6921129f2d,61e343ba-7b0f-502b-9eaa-1fe29776e110,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,3,180,239,3,0,0,59,3,180,239,
0,0,59,0,0,59,2,120,179,18ca11a2-732a-5a74-b6b5-2a6921129f2d,c39f8207-f7dd-5948-a8c0-2e69c3bf58b4,,2,120,179,,,1,60,119,0,0,59,0,0,59,0,0,59,2,120,179,1,0,0,59,2,120,179,
0,0,59,0,0,59,4,240,299,18ca11a2-732a-5a74-b6b5-2a6921129f2d,c39f8207-f7dd-5948-a8c0-2e69c3bf58b4,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,4,240,299,2,0,0,59,5,300,359,
0,0,59,0,0,59,3,180,239,18ca11a2-732a-5a74-b6b5-2a6921129f2d,c39f8207-f7dd-5948-a8c0-2e69c3bf58b4,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,3,180,239,3,0,0,59,3,180,239,
0,0,59,1,60,119,2,120,179,18cd9bf4-b66a-55cf-8434-2c3ebe883aea,166599a4-e8e2-53dd-bc20-31df174952a8,,1,60,119,,,0,0,59,0,0,59,0,0,59,0,0,59,2,120,179,1,0,0,59,3,180,239,
0,0,59,1,60,119,1,60,119,18cd9bf4-b66a-55cf-8434-2c3ebe883aea,166599a4-e8e2-53dd-bc20-31df174952a8,,1,60,119,,,0,0,59,0,0,59,0,0,59,0,0,59,1,60,119,2,0,0,59,2,120,179,
0,0,59,2,120,179,2,120,179,18cd9bf4-b66a-55cf-8434-2c3ebe883aea,166599a4-e8e2-53dd-bc20-31df174952a8,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,3,180,239,3,0,0,59,5,300,359,
0,0,59,1,60,119,2,120,179,18cd9bf4-b66a-55cf-8434-2c3ebe883aea,d62ea896-a59c-50ac-b1e1-69a3c07a155e,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,2,120,179,1,0,0,59,3,180,239,
0,0,59,1,60,119,1,60,119,18cd9bf4-b66a-55cf-8434-2c3ebe883aea,d62ea896-a59c-50ac-b1e1-69a3c07a155e,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,1,60,119,2,0,0,59,2,120,179,
0,0,59,2,120,179,2,120,179,18cd9bf4-b66a-55cf-8434-2c3ebe883aea,d62ea896-a59c-50ac-b1e1-69a3c07a155e,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,3,180,239,3,0,0,59,5,300,359,
,,,,,,,,,18d8bc0d-ef4a-57d1-b1af-c6ca4f846fdd,7d410a9f-5afb-5314-906c-acd5435bf460,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1
,,,,,,,,,18d8bc0d-ef4a-57d1-b1af-c6ca4f846fdd,7d410a9f-5afb-5314-906c-acd5435bf460,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,1
,,,,,,,,,18d8bc0d-ef4a-57d1-b1af-c6ca4f846fdd,d134eb2f-d7be-5d86-b356-08a6e12daaee,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0
,,,,,,,,,18d8bc0d-ef4a-57d1-b1af-c6ca4f846fdd,d134eb2f-d7be-5d86-b356-08a6e12daaee,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,0
0,0,59,0,0,59,4,240,299,18d983dc-70de-5aba-a588-d25e695a82c9,839c9520-1da5-58b1-91e6-63f75eab249d,0,0,0,59,0,59,0,0,59,0,0,59,0,0,59,0,0,59,4,240,299,1,0,0,59,4,240,299,0
0,0,59,0,0,59,4,240,299,18d983dc-70de-5aba-a588-d25e695a82c9,f8e397c8-cf0e-564f-b613-309d933821b1,0,0,0,59,0,59,0,0,59,0,0,59,0,0,59,0,0,59,4,240,299,1,0,0,59,4,240,299,0
,,,,,,,,,18e19f4b-77c7-5434-8392-2d16eecfef1b,83f7cde3-00bc-54f5-9e36-14467911b07f,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0
,,,,,,,,,18e19f4b-77c7-5434-8392-2d16eecfef1b,83f7cde3-00bc-54f5-9e36-14467911b07f,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,0
,,,,,,,,,18e19f4b-77c7-5434-8392-2d16eecfef1b,83f7cde3-00bc-54f5-9e36-14467911b07f,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,0
,,,,,,,,,18e19f4b-77c7-5434-8392-2d16eecfef1b,dff85e4c-8a14-5fab-9314-c80477a9c5f6,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0
,,,,,,,,,18e19f4b-77c7-5434-8392-2d16eecfef1b,dff85e4c-8a14-5fab-9314-c80477a9c5f6,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,0
,,,,,,,,,18e19f4b-77c7-5434-8392-2d16eecfef1b,dff85e4c-8a14-5fab-9314-c80477a9c5f6,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,0
0,0,59,0,0,59,0,0,59,18e609e0-6ff0-5608-af42-9ff9701ab67f,dc16d6ea-297f-5ce6-9c60-33bbb03b427d,4,4,240,299,240,299,0,0,59,0,0,59,0,0,59,3,180,239,0,0,59,1,0,0,59,0,0,59,0
0,0,59,0,0,59,3,180,239,18e609e0-6ff0-5608-af42-9ff9701ab67f,dc16d6ea-297f-5ce6-9c60-33bbb03b427d,0,0,0,59,0,59,0,0,59,0,0,59,0,0,59,0,0,59,3,180,239,2,0,0,59,3,180,239,0
0,0,59,0,0,59,0,0,59,18e609e0-6ff0-5608-af42-9ff9701ab67f,e04f9444-8fa3-5f48-94d7-2f09f15fd42b,4,0,0,59,240,299,0,0,59,0,0,59,0,0,59,0,0,59,0,0,59,1,0,0,59,0,0,59,0
0,0,59,0,0,59,3,180,239,18e609e0-6ff0-5608-af42-9ff9701ab67f,e04f9444-8fa3-5f48-94d7-2f09f15fd42b,0,0,0,59,0,59,0,0,59,0,0,59,0,0,59,0,0,59,3,180,239,2,0,0,59,3,180,239,0
0,0,59,1,60,119,2,120,179,18fc8786-712b-5748-960f-4a96142c94fa,3cd514a3-ef55-5a39-ad15-24163983a42f,1,0,0,59,60,119,0,0,59,0,0,59,0,0,59,0,0,59,2,120,179,1,0,0,59,3,180,239,1
0,0,59,1,60,119,0,0,59,18fc8786-712b-5748-960f-4a96142c94fa,3cd514a3-ef55-5a39-ad15-24163983a42f,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,1,60,119,2,0,0,59,1,60,119,0
0,0,59,1,60,119,1,60,119,18fc8786-712b-5748-960f-4a96142c94fa,3cd514a3-ef55-5a39-ad15-24163983a42f,4,0,0,59,240,299,0,0,59,0,0,59,0,0,59,0,0,59,1,60,119,3,0,0,59,2,120,179,1
0,0,59,1,60,119,2,120,179,18fc8786-712b-5748-960f-4a96142c94fa,a290aac7-46b5-568e-9650-78ccc20fab24,1,1,60,119,60,119,0,0,59,0,0,59,0,0,59,0,0,59,2,120,179,1,0,0,59,3,180,239,1
0,0,59,1,60,119,0,0,59,18fc8786-712b-5748-960f-4a96142c94fa,a290aac7-46b5-568e-9650-78ccc20fab24,,,,,,,2,120,179,0,0,59,0,0,59,0,0,59,1,60,119,2,,,,1,60,119,0
0,0,59,1,60,119,1,60,119,18fc8786-712b-5748-960f-4a96142c94fa,a290aac7-46b5-568e-9650-78ccc20fab24,4,4,240,299,240,299,0,0,59,2,120,179,0,0,59,0,0,59,1,60,119,3,1,60,119,2,120,179,0
,,,,,,,,,1909fd13-d73d-5064-8907-4ee5b5068299,3d2d9aea-1490-52a0-83f9-64a40c1f7d4d,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1
,,,,,,,,,1909fd13-d73d-5064-8907-4ee5b5068299,3d2d9aea-1490-52a0-83f9-64a40c1f7d4d,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,1
,,,,,,,,,1909fd13-d73d-5064-8907-4ee5b5068299,3d2d9aea-1490-52a0-83f9-64a40c1f7d4d,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,2
,,,,,,,,,1909fd13-d73d-5064-8907-4ee5b5068299,75fc1e6e-a5f5-5a0b-b7e5-f1f1f0a250d4,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0
,,,,,,,,,1909fd13-d73d-5064-8907-4ee5b5068299,75fc1e6e-a5f5-5a0b-b7e5-f1f1f0a250d4,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,0
,,,,,,,,,1909fd13-d73d-5064-8907-4ee5b5068299,75fc1e6e-a5f5-5a0b-b7e5-f1f1f0a250d4,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,0
0,0,59,0,0,59,2,120,179,19129029-0a9c-5733-9020-f44b2c617149,12cf8cca-b9a5-5704-9005-433c484b889c,,1,60,119,,,0,0,59,1,60,119,0,0,59,0,0,59,2,120,179,1,0,0,59,2,120,179,
0,0,59,0,0,59,2,120,179,19129029-0a9c-5733-9020-f44b2c617149,c73a0f17-4eff-5763-8659-4f527b66e2bd,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,2,120,179,1,0,0,59,2,120,179,
0,0,59,3,180,239,1,60,119,1916c2cc-ec4c-5b9a-b2e9-44d8dc9c95ff,42b2ed0f-20e4-592d-87fb-1cb4b892bf66,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,1,60,119,1,0,0,59,4,240,299,
0,0,59,1,60,119,3,180,239,1916c2cc-ec4c-5b9a-b2e9-44d8dc9c95ff,42b2ed0f-20e4-592d-87fb-1cb4b892bf66,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,3,180,239,2,0,0,59,5,300,359,
0,0,59,2,120,179,2,120,179,1916c2cc-ec4c-5b9a-b2e9-44d8dc9c95ff,42b2ed0f-20e4-592d-87fb-1cb4b892bf66,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,2,120,179,3,0,0,59,4,240,299,
0,0,59,3,180,239,1,60,119,1916c2cc-ec4c-5b9a-b2e9-44d8dc9c95ff,a9dc5de7-5757-5507-991a-f0cee541a957,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,1,60,119,1,0,0,59,4,240,299,
0,0,59,1,60,119,3,180,239,1916c2cc-ec4c-5b9a-b2e9-44d8dc9c95ff,a9dc5de7-5757-5507-991a-f0cee541a957,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,3,180,239,2,0,0,59,5,300,359,
0,0,59,2,120,179,2,120,179,1916c2cc-ec4c-5b9a-b2e9-44d8dc9c95ff,a9dc5de7-5757-5507-991a-f0cee541a957,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,2,120,179,3,0,0,59,4,240,299,
0,0,59,0,0,59,5,300,359,191ac664-fef0-51a3-a6ed-83a723a69e29,593e1e35-a911-5e72-ad72-77e633fbe312,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,5,300,359,1,0,0,59,5,300,359,
0,0,59,0,0,59,4,240,299,191ac664-fef0-51a3-a6ed-83a723a69e29,593e1e35-a911-5e72-ad72-77e633fbe312,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,4,240,299,2,0,0,59,4,240,299,
0,0,59,0,0,59,4,240,299,191ac664-fef0-51a3-a6ed-83a723a69e29,593e1e35-a911-5e72-ad72-77e633fbe312,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,5,300,359,3,0,0,59,5,300,359,
0,0,59,0,0,59,5,300,359,191ac664-fef0-51a3-a6ed-83a723a69e29,593e1e35-a911-5e72-ad72-77e633fbe312,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,5,300,359,4,0,0,59,5,300,359,
0,0,59,0,0,59,4,240,299,191ac664-fef0-51a3-a6ed-83a723a69e29,593e1e35-a911-5e72-ad72-77e633fbe312,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,4,240,299,5,0,0,59,5,300,359,
0,0,59,0,0,59,5,300,359,191ac664-fef0-51a3-a6ed-83a723a69e29,c3ec20dd-48bf-5684-9003-7a85675bc254,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,5,300,359,1,0,0,59,5,300,359,
0,0,59,0,0,59,4,240,299,191ac664-fef0-51a3-a6ed-83a723a69e29,c3ec20dd-48bf-5684-9003-7a85675bc254,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,4,240,299,2,0,0,59,4,240,299,
0,0,59,0,0,59,4,240,299,191ac664-fef0-51a3-a6ed-83a723a69e29,c3ec20dd-48bf-5684-9003-7a85675bc254,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,5,300,359,3,0,0,59,5,300,359,
0,0,59,0,0,59,5,300,359,191ac664-fef0-51a3-a6ed-83a723a69e29,c3ec20dd-48bf-5684-9003-7a85675bc254,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,5,300,359,4,0,0,59,5,300,359,
0,0,59,0,0,59,4,240,299,191ac664-fef0-51a3-a6ed-83a723a69e29,c3ec20dd-48bf-5684-9003-7a85675bc254,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,4,240,299,5,0,0,59,5,300,359,
,,,,,,,,,193182a4-94a1-5654-93b0-b2970c7eac0e,50c3dafa-a715-5d5f-b13c-96adc3fbc501,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0
,,,,,,,,,193182a4-94a1-5654-93b0-b2970c7eac0e,50c3dafa-a715-5d5f-b13c-96adc3fbc501,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,0
,,,,,,,,,193182a4-94a1-5654-93b0-b2970c7eac0e,b897ce4a-fb04-5ec9-8dba-70e740e67a0a,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1
,,,,,,,,,193182a4-94a1-5654-93b0-b2970c7eac0e,b897ce4a-fb04-5ec9-8dba-70e740e67a0a,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,0
,,,,,,,,,1959ca8b-039b-59d7-8196-06da30baac6f,2fbed6b4-0abd-552b-a789-4ff1f3bc815f,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1
,,,,,,,,,1959ca8b-039b-59d7-8196-06da30baac6f,2fbed6b4-0abd-552b-a789-4ff1f3bc815f,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,0
,,,,,,,,,1959ca8b-039b-59d7-8196-06da30baac6f,2fbed6b4-0abd-552b-a789-4ff1f3bc815f,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,0
,,,,,,,,,1959ca8b-039b-59d7-8196-06da30baac6f,802654b1-7dcb-57f8-92ef-acaaf083cfd5,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0
,,,,,,,,,1959ca8b-039b-59d7-8196-06da30baac6f,802654b1-7dcb-57f8-92ef-acaaf083cfd5,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,0
,,,,,,,,,1959ca8b-039b-59d7-8196-06da30baac6f,802654b1-7dcb-57f8-92ef-acaaf083cfd5,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,0
0,0,59,0,0,59,5,300,359,1961f736-d97f-5b26-b354-0edb61309216,376b07b5-c551-5526-b400-96b413d1c4d7,0,0,0,59,0,59,0,0,59,0,0,59,0,0,59,0,0,59,5,300,359,1,0,0,59,5,300,359,0
0,0,59,1,60,119,2,120,179,1961f736-d97f-5b26-b354-0edb61309216,376b07b5-c551-5526-b400-96b413d1c4d7,0,0,0,59,0,59,0,0,59,0,0,59,0,0,59,0,0,59,3,180,239,3,0,0,59,4,240,299,0
0,0,59,0,0,59,5,300,359,1961f736-d97f-5b26-b354-0edb61309216,3c83da8b-8f01-57eb-bb48-dc0555e23f4d,0,0,0,59,0,59,0,0,59,0,0,59,0,0,59,0,0,59,5,300,359,1,0,0,59,5,300,359,0
0,0,59,1,60,119,2,120,179,1961f736-d97f-5b26-b354-0edb61309216,3c83da8b-8f01-57eb-bb48-dc0555e23f4d,0,0,0,59,0,59,0,0,59,0,0,59,0,0,59,0,0,59,3,180,239,3,0,0,59,4,240,299,0
0,0,59,3,180,239,1,60,119,1964ab86-dbb0-5b98-92fa-8ab5c2c69dc8,8f835fea-f3fc-5a1b-8c71-5c73b8f9a2a3,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,1,60,119,1,0,0,59,5,300,359,
