fightmetric_id,ufc_fight_uuid,drupal_internal_nid,red_athlete_uuid,blue_athlete_uuid,winner_athlete_uuid,title,final_method,final_round,final_time
5344,f000f9e6-c1d5-4c0a-b551-facaf8ac370e,33368,33b44eec-c4d9-49f5-bdf6-87406e10db49,c119a902-88e6-4045-acbf-824e44ee5b6c,,Chris Weidman vs Vitor Belfort,,,
5345,ea2a56c5-114a-4da1-84ff-347e9191d0a2,33455,b2e4c584-3458-43c9-9c3d-a9eae9b13ab5,d8a11cb4-9322-42a9-b117-54a0337ef673,,Donald Cerrone vs John Makdessi,,,
5346,af7499d6-58e8-4764-bcf7-34d0a2aa9bc2,33369,86d3c6e1-9f9f-4d9e-8f0d-1064d33261b7,6a4b660a-2012-444d-a8c3-6304c3fe4ae6,,Travis Browne vs Andrei Arlovski,,,
5347,4662b2b8-cf3d-4f43-a165-804d6d1a1df8,33370,f850ea46-d6ad-4a74-a9f2-607eec829f88,77972411-26d1-41b7-827e-c842d8d174ba,,Joseph Benavidez vs John Moraga,,,
5348,b9148cde-6cc6-45fe-9720-acd062fb675c,33421,8f32e837-3762-4ccc-aba5-64cb551d20eb,e01bdc2b-291f-4e5d-ac94-db84bb72435a,,Joanne Calderwood vs Maryna Moroz,,,
5350,21b411e5-cb62-4b3e-90d6-b7ea5f63649f,33374,91c53e6a-5193-4fc4-b421-3be0756313c2,b4d96f58-c19c-440e-8e29-59e79e0ed012,,Hatsu Hioki vs Dan Hooker,,,
5351,e708ceb7-d85f-4283-8150-f06c80fc527e,33371,61f810a6-b7fc-4674-a62e-6353e57ed698,,,Islam Makhachev vs ,,,
5352,a5a7b920-9f0f-4c05-a34f-187758a3c70a,33373,c07ed92c-2fd4-493a-882b-0e475a8c9b84,82e84163-1c66-49a8-b400-a327736927fd,,John Dodson vs Zach Makovsky,,,
5353,6ab6fb21-ffae-4bce-b848-1b4a59268eae,33375,8fc0ad46-7a31-4d3b-907f-276315231aa1,d971b5e2-8f5f-4f17-955e-9b15e49ce831,,Cain Velasquez vs Fabricio Werdum,,,
5354,152b60fb-9074-4e0d-9d9f-f68b47f89e4d,33536,d60c8a77-5490-4fb5-b8bb-531d07a78e73,f48cc930-1c99-4c3c-bd24-05898cd9664c,f48cc930-1c99-4c3c-bd24-05898cd9664c,Chad Mendes vs Conor McGregor,TKO,2,4:57
5355,4e729e7f-10df-4f57-97bb-eb41b660f5cb,33367,6886a275-deeb-4cac-af64-736de4c84761,e0b01aae-9eb9-485f-8e45-56fedb97a931,,Robbie Lawler vs Rory MacDonald,,,
5356,7aba8b96-af7c-4509-ad94-745e30e31d37,33460,bbb946ca-58b3-4344-8547-de199f53f0cf,69e11225-3c6f-4496-9a8f-d133393f4b4d,,Mark Eddiva vs Levan Makashvili,,,
5357,724bb577-5475-4cea-a10f-8ba63082a0da,33359,034e8a35-adaa-427a-bc6d-991ef08b48ec,cba22681-8717-4c24-bd0b-00642aa1c10c,,Ovince Saint Preux vs Patrick Cummins,,,
5358,ddf0110e-d7a7-4a12-8bc0-4e705861ad6f,33379,efac81de-8e76-4b74-a1a8-985bec109bad,d44adb53-957e-416b-bf89-c15a1fc5adcb,,Diego Brandao vs Jimy Hettes,,,
5359,a899ab8c-cc39-4488-a110-baf2a7e94945,33376,eb3a6513-3dd6-4138-a4a9-25a480563e9c,fce2db0e-b9fd-4d55-bdf7-0583d8d9e356,,Gilbert Melendez vs Eddie Alvarez,,,
5360,e7c912b1-96ea-4205-909e-c93e2852ace0,33378,0794abc6-e19c-47ad-be22-676299caf91c,d39eb94c-00ac-4fb1-b408-617ec0835bb4,,Tecia Torres vs Angela Hill,,,
5361,a37fb3be-eda7-41f8-8ca5-29307d363264,33377,4cc9c238-576d-487c-8f86-45a8602d2432,d51a0848-8c3f-4879-aebd-09574bd615e4,,Augusto Montano vs Cathal Pendred,,,
5362,49687461-b141-4a99-b62a-96c7ce046c2a,33380,16b577db-6fef-4384-a307-cdb9238533cd,1e8e5736-642e-46a1-8876-3f2d068ee130,,Yair Rodriguez vs Charles Rosa,,,
5363,f3d879be-d17a-40f1-8644-79c087666d1d,33381,31dfcba7-b653-4fff-b676-8081de28dc40,348decba-3498-4ec8-9b95-b0c9cabb9393,,Taylor Lapilus vs Rocky Lee,,,
5365,738fda2f-966b-4e99-86f2-41cbce3c1d5b,33383,b6bc83b6-8ea1-48ae-8185-5fec92a3b17f,b654d64c-0716-4bb9-abd5-16322820e194,,Justin Scoggins vs Josh Sampo,,,
5366,13e63db2-a7ec-42ff-8541-37b3963fe8ba,33382,ea59574f-8018-4f30-9eb0-c07b6c4bedc0,4b82e1a6-e9d0-446f-952e-dad69b3df412,,Izabela Badurek vs Alexandra Albu,,,
5367,6c49d188-a454-4652-b820-e67ef777b120,33458,851429d1-3192-4fc9-afbf-18cf2764ad95,4aba6e3f-3f1f-4963-8e26-fd026ef279d4,,Mike Pyle vs Colby Covington,,,
5368,32499f4e-cb96-4f7e-8178-6ef3fee7c48c,33384,63eac969-daaf-4038-a1a9-c90e4686b027,cda3da33-914f-496c-a1c0-3a462cc14c18,,Ben Rothwell vs Matt Mitrione,,,
5369,06ee1e66-c0a1-48df-b7b4-93a1c6870ed4,33385,84eabc2f-2a72-4268-b079-312d854a4922,dfdd9da0-81c1-4376-a952-53b3e004ff25,,Tim Boetsch vs Dan Henderson,,,
5370,d04cd9ad-834b-4e5c-a5be-39af470919d4,33386,03b0f873-299b-4060-9352-aa818c204747,f1c1230d-98fa-4698-b001-1e4c3495afc9,,Joe Proctor vs Justin Edwards,,,
5371,db074d53-a59d-436d-8481-9c0c062e414f,33387,cb337605-047a-4b9a-ac52-7ac2124f0769,7a523fde-4a1e-4569-888a-27674c5ef89b,7a523fde-4a1e-4569-888a-27674c5ef89b,Cub Swanson vs Max Holloway,sub,3,3:58
5372,db99cf8e-719a-4ab8-a54c-877863b49529,33388,89b05c4e-789d-471e-845c-090a12060542,7e9dd121-607d-4247-9c14-d730d7188e00,89b05c4e-789d-471e-845c-090a12060542,Dong Hyun Kim vs Joshua Burkman,Submission,3,2:13
5373,d826dcf1-a3ce-4be7-989d-ed3011ec7f67,33389,7c633b9c-aaf2-4d9c-8174-9972524a99a7,a3566519-8a6e-4290-ad32-ebbc7b25f73e,,Gegard Mousasi vs Costas Philippou,,,
5374,f0a7677c-0e8a-4fd5-ab37-6fdebec3ec60,33390,b00300b7-bcd1-42a2-a712-efec0255077e,7e7195c1-7b05-478a-a12b-105e9ea6e4dc,,Hyun Gyu Lim vs Neil Magny,,,
5375,92377750-28c0-4799-9955-11e344758e7d,33424,04acc89a-f57e-42d2-ae7b-7100e8de3569,6d3fdd95-4146-4e7c-9967-9bf905a8ce10,,Kyle Noke vs Jonavin Webb,,,
5376,58114f0b-fd07-42fc-8a1a-76c0bcc3541f,33392,1d0f46c2-1dc6-4d03-969e-136178126589,ab56688a-7b95-42ea-9c6f-f78df9cb2d4d,,Uriah Hall vs Rafael Natal,,,
5385,e2b5178e-36f5-4d71-8526-657d15b16b53,33394,9bc408ea-d64f-49ad-8d10-ca16773a5292,5991541e-a010-4b8d-8c9a-87689fa2b7d6,,Shawn Jordan vs Derrick Lewis,,,
5386,1c70262d-128f-40f2-b69f-97dc6de1e5b6,33395,e6ef5fb5-8fda-4ab0-b2c8-bf895635049e,cfcf013c-bc66-45a0-a883-fb535077dd5c,,Mark Munoz vs Luke Barnatt,,,
5387,3e6b971d-a1bc-4947-8faa-e7e591d6aaca,33396,57e8e4ca-f416-4743-b875-2a3c6378c67f,6c59250a-02d2-4050-9c8c-945c5b05abdf,,Ning Guangyou vs Royston Wee,,,
5388,9173738a-272f-4fcb-8025-c9ddce3bdd93,33401,c03a62f0-95fc-48f4-afb5-3464b3e6c9d2,400e2f36-0b17-4e49-b4fb-f6de26dc5c3e,,Roldan Sangcha-an vs Jon Delos Reyes,,,
5389,5777088d-d7c6-4d0e-8c92-f11be2630b71,33481,954e2ec6-4027-42cd-a8ec-7b8b5ea9a918,2f58329e-1ae8-4ae5-bdf6-d78a4b066518,,Ricardo Abreu vs Jake Collier,,,
5401,386d01fb-963a-4376-949f-a57658ff3136,33402,1d7bb269-4281-498b-940f-ea261340f776,62aaec65-a37d-423e-890f-ddfd06a5d2ea,,Daniel Kelly vs Sam Alvey,,,
5402,b630e1f6-1d53-46d3-9665-906cfd9a4a2c,33404,2b6d6627-3292-4982-9f44-d9d5737d03d2,2828d648-1318-4083-91ee-b35fbc4c9e61,,Joe Soto vs Anthony Birchak,TBD,0,TBD
5405,5a0e071c-8e7b-49e2-96d8-2bde68e396b9,33406,687c0418-7b75-4394-b8c7-25c7ee35356f,5a3e88f8-e39b-41bc-9065-f37af8b8827b,,Ronda Rousey vs Bethe Correia,,,
5406,8851d69b-2f6c-42c9-b33f-f4210af03b6c,33408,2d913288-212d-460b-a814-5fa2a90211d4,bceae996-85f4-4069-912d-6d955cfaecfe,,Mauricio Rua vs Antonio Rogerio Nogueira,,,
5408,4d21c408-237a-4c92-97de-c381bff68e5e,33411,a20eab5e-da4b-4fb7-8565-5d98e9154f7e,ef1fe81d-533e-4d1d-a46e-2559f1003a9c,,Kelvin Gastelum vs Nate Marquardt,,,
5409,c6ff5de3-b238-4086-a24b-be3138068b6d,33407,1184a91d-a704-4a69-b580-c16b8120dff0,d5b84e41-8d89-470e-86b9-4801bc1fb098,,Carlos Condit vs Thiago Alves,,,
5410,c8a450e9-8465-4428-8f11-732eea8a88ce,33413,91f4b016-0fa3-4484-9579-531d4e114d6c,4f643bdc-56d7-4b11-a352-393aa3a9db5c,,Brian Ebersole vs Omari Akhmedov,,,
5411,d3cde4d1-1642-4512-9141-3cbfe38e33ac,33412,d64d9dc9-30d7-4bec-bb76-9dd48ad25a6b,a1d4fc09-5afb-4ec5-90f5-52c126b3337c,,Alejandro Perez vs Patrick Williams,,,
5412,2240da28-f74f-48d5-9e4f-7731b5a8859c,33415,315f9f9a-07cc-4029-9b0d-12fca05cceb1,7cb456e1-35ac-471d-aa6d-2ed34901e63a,315f9f9a-07cc-4029-9b0d-12fca05cceb1,Efrain Escudero vs Drew Dober,SUB,1,00:53
5413,0ba4eac1-421d-4005-80aa-40614cc6272d,33416,a0d634d8-8e1e-476f-bcbd-04150d345652,88419264-4cd7-429c-b5b3-c260142f751f,88419264-4cd7-429c-b5b3-c260142f751f,Francisco Trevino vs Johnny Case,DEC,3,05:00
5414,64e37921-881e-464b-8605-9fb43d73d688,33417,98d2deec-3157-4bd3-a7c1-71d2444a31ce,a64e593b-f645-4323-88e1-6132bdfe900b,98d2deec-3157-4bd3-a7c1-71d2444a31ce,Gabriel Benitez vs Clay Collard,DEC,3,05:00
5416,c5699b00-4af2-49f9-89bb-ddcb2d2d0a0a,33452,d235c790-0163-4870-9f0c-255d42cfe0dc,2cc75014-da6c-4e6a-a89e-ba43874b553c,d235c790-0163-4870-9f0c-255d42cfe0dc,Randa Markos vs Aisling Daly,DEC,3,
5418,2d0cc404-3a8d-4d48-ab73-58371308ff85,33419,99da5107-79fd-41dd-a87d-753b5d048ae2,bf9f97ad-39d5-4e75-a79b-f6edcf0aabea,bf9f97ad-39d5-4e75-a79b-f6edcf0aabea,Dennis Bermudez vs Jeremy Stephens,KO/TKO,3,00:33
5419,c79cc134-fdef-4a38-ab89-d7e8011d5cc4,33418,634e564a-21c8-4bb0-9042-b3a914d78c76,25059da9-ba00-4e8d-86dd-6142c413c791,25059da9-ba00-4e8d-86dd-6142c413c791,Josh Thomson vs Tony Ferguson,DEC,3,05:00
5424,da755704-b082-4c66-877e-f6e4af91c80c,33425,f2b28a96-e377-41df-aa93-f92e21d53bc0,76d61dce-c107-42ed-a17c-a61ff45dc693,76d61dce-c107-42ed-a17c-a61ff45dc693,Damian Stasiak vs Yaotzin Meza,DEC,3,
5425,06cbdad3-439f-44f1-a750-7ff148a06060,33423,6c0c916e-34f7-4633-8335-8d85a514a225,2c05b09b-f43f-476f-b663-198d7f9e6988,2c05b09b-f43f-476f-b663-198d7f9e6988,Alptekin Ozkilic vs Ben Nguyen,KO/TKO,1,
5426,e50ab271-c9de-44e0-8405-836dadf4857b,33427,c51921b2-75b8-45e3-ac02-915ee6d05fc8,4167946d-de6d-4b7d-bb91-b325ab80551e,4167946d-de6d-4b7d-bb91-b325ab80551e,Nik Lentz vs Charles Oliveira,SUB,3,
5427,4b32d1ac-510b-4276-a2e8-b79d63932cd5,33457,5be37cba-28ac-4037-a011-1de40b0b8bed,85654cfb-b92f-419f-a82f-a316b211489e,5be37cba-28ac-4037-a011-1de40b0b8bed,Francisco Trinaldo vs Norman Parke,DEC,3,
5428,fc0487f9-1f72-4b9e-b2cc-23efb437a4a9,33428,9c344602-a383-4f90-91f7-a2f342390870,a30622c2-1ce3-40fe-bec6-9fe11b47c86b,9c344602-a383-4f90-91f7-a2f342390870,Francimar Barroso vs Ryan Jimmo,DEC,3,
5429,fe4cb065-2c09-4793-b40d-bc55064a5975,33482,c8f7351f-bec4-4547-bf81-e050a485b9b4,7061cb48-50e4-4e1a-aaff-6a4cd9045467,7061cb48-50e4-4e1a-aaff-6a4cd9045467,KJ Noons vs Alex Oliveira,SUB,1,
5430,2357633c-aff7-4ed3-8347-f98adee0cdf4,33472,ffa7a54a-6b06-418a-a171-cbc67cedef9c,6d61482f-a7d0-4a84-a320-9aed3eb200c0,ffa7a54a-6b06-418a-a171-cbc67cedef9c,Juliana Lima vs Ericka Almeida,DEC,3,
5431,6b438184-e01e-4a5e-9e74-56f4d85bedbc,33483,758753c1-124b-4136-a72c-6c096fac9fcf,f7e13b4f-d581-4e95-ad95-3caaf2332fae,f7e13b4f-d581-4e95-ad95-3caaf2332fae,Wendell Oliveira vs Darren Till,KO/TKO,2,
5432,98a82d0c-efeb-43eb-a05d-1141241cbee2,33429,454f6a82-6346-423d-8cc8-380dd91ee7b2,1f029a6f-9285-4c76-a437-e6d156de1e2f,454f6a82-6346-423d-8cc8-380dd91ee7b2,Jussier Formiga vs Wilson Reis,DEC,3,
5433,0cf25526-4c1d-49c0-bc2f-197ef71eb935,33431,fefc557c-e306-4733-ac24-a3da6c242f14,8a18c2ff-96c6-41d5-adac-4976091169a1,8a18c2ff-96c6-41d5-adac-4976091169a1,Elizeu dos Santos vs Nicolas Dalby,DEC,3,
5434,ba7a3468-d234-475c-a895-11f4ae4efed7,33430,d75b2869-3ec4-45a9-b33f-1bcac52d466c,7cd59955-a6ee-427a-9100-813da7182cac,7cd59955-a6ee-427a-9100-813da7182cac,Luiz  Dutra vs Tom Breese,KO/TKO,1,
5435,4cc4c375-f229-4441-a2a5-6139f965e2d6,33456,496f7e7f-a037-4fa5-a085-8ffaedc8fe2d,5bee451d-b322-4e37-bce7-8dd4eff6e178,5bee451d-b322-4e37-bce7-8dd4eff6e178,Lucas Martins vs Mirsad Bektic,KO/TKO,2,
5436,6b2ea77f-0362-4594-9159-5bc8a1940e27,33433,389af982-62e8-4457-814e-05c0129b37ea,f034bc44-8db0-4c82-ba01-d8dd37213016,389af982-62e8-4457-814e-05c0129b37ea,Dustin Poirier vs Yancy Medeiros,KO/TKO,1,
5437,c1bf06a1-e6b8-4a48-acdc-e03aac781d84,33435,68464e94-7185-4f4f-bf9b-80098e62330a,03097a66-5ff2-4e7f-af10-dd4f86216986,68464e94-7185-4f4f-bf9b-80098e62330a,Frank Mir vs Todd Duffee,KO/TKO,1,01:11
5438,13604a47-c332-4809-8ac3-70ddb51871a1,33436,6b0cf0de-15af-4091-a177-34e6b4b2c53e,ad264c1f-7713-4ebf-b99f-604520ccf5f9,6b0cf0de-15af-4091-a177-34e6b4b2c53e,Jose Quinonez vs Leonardo Morales,SUB,1,
5439,27c8c1dd-474e-4752-8775-764d77ebdf12,33450,5a6e2b56-4b24-43a0-af15-a25d739dfdbe,d518ff75-1b2e-4442-a68f-ef47a2436186,5a6e2b56-4b24-43a0-af15-a25d739dfdbe,Rampage Jackson vs Fabio Maldonado,DEC,3,
5440,cb1057df-3fb3-44df-9978-f166d109b724,33441,9589c13d-cd15-4e12-b610-ec7b9d24b938,9facb0fb-287d-4c1e-9aef-d5a097098157,9589c13d-cd15-4e12-b610-ec7b9d24b938,Mairbek Taisumov vs Alan Patrick,KO/TKO,2,
5441,da7f24c4-cc5f-43f4-be62-3c37cd1e1074,33462,34e1847d-9fb0-43ca-bc0e-82bbd3ae058c,57296fdc-d246-4856-b732-1e99174d5505,57296fdc-d246-4856-b732-1e99174d5505,Niklas Backstrom vs Noad Lahat,DEC,3,05:00
5442,0592de1c-e1e7-4e8e-900f-3c460567f4e0,33461,676b0c4f-4679-47da-8cf9-f0c89e290817,6c0f3213-e49d-4e97-8b33-3b626a465f83,6c0f3213-e49d-4e97-8b33-3b626a465f83,Dennis Siver vs Tatsuya Kawajiri,DEC,3,05:00
5443,a1d59b87-5495-4b3a-bbc1-11067ca158ff,33442,b537d84c-0aaa-403c-bf2d-6a72db0fe2b4,eb01989e-0138-4c86-8afa-5db4d7901ebc,b537d84c-0aaa-403c-bf2d-6a72db0fe2b4,Nick Hein vs Lukasz Sajewski,DEC,3,04:47
5444,f95c126c-b9b0-4a50-86a5-1605c274e817,33443,bfc557f6-4cfb-4385-b0c9-a1ca7586f8ef,22b848c9-223c-4d5c-9e0b-b1e635409760,bfc557f6-4cfb-4385-b0c9-a1ca7586f8ef,Scott Askham vs Antonio dos Santos,KO/TKO,1,
5449,e1ca9498-d2d3-4d7e-9f19-015ecb650b62,33444,d6432ec6-b9be-440d-b361-6fadd4207bae,a4e28905-d557-4771-9654-8307ef1a8d52,d6432ec6-b9be-440d-b361-6fadd4207bae,Francisco Rivera vs Alex Caceres,KO/TKO,1,
5454,12dc3c0c-c8fa-4584-bcad-a66de6a9ba38,33445,fc1907f9-f1fb-4ece-b2bc-47d6cf80b286,47cabb4f-a2b7-43fb-bfb3-c8946de74e9f,fc1907f9-f1fb-4ece-b2bc-47d6cf80b286,TJ Dillashaw vs Renan Barao,KO/TKO,4,00:37
5455,f480f954-f174-4b74-941b-c26dd86f9c9d,33512,0388de89-3cfa-42f4-bc2e-7ac39d2f15a0,88104f17-76d2-4afe-8bce-29151ce72df9,0388de89-3cfa-42f4-bc2e-7ac39d2f15a0,Edson Barboza vs Paul Felder,DEC,3,05:00
5456,7ad9ba0f-8043-41b8-8394-d410856b7664,33446,5abb9a4b-928c-44d0-99da-f31edb918c1b,53701143-2ad8-473f-a462-6a3da307614e,5abb9a4b-928c-44d0-99da-f31edb918c1b,Miesha Tate vs Jessica Eye,DEC,3,05:00
5463,f50a9e9c-27e1-40b2-ace6-6a00df035e7e,33532,53470f99-7b15-41fb-8ba9-a00df4e5a899,03379630-2951-47ae-855e-b639703df872,53470f99-7b15-41fb-8ba9-a00df4e5a899,Gunnar Nelson vs Brandon Thatch,SUB,1,02:55
5464,17063609-b3d0-4818-a3bb-bb9450be6231,33533,d51a0848-8c3f-4879-aebd-09574bd615e4,778b86e0-f282-4f42-9977-59e37b3e44f1,778b86e0-f282-4f42-9977-59e37b3e44f1,Cathal Pendred vs John Howard,DEC,3,04:59
5465,96cad0d5-555f-4e17-a69d-2572f626be70,33434,2055caec-8c39-453b-a397-14fb6a8b921b,7ded3a89-805d-4d84-a9ec-f358272cd6e4,7ded3a89-805d-4d84-a9ec-f358272cd6e4,Mike Swick vs Alex Garcia,DEC,3,05:00
5466,7533aeb5-bf58-485c-8ce3-4dae7cb9aad2,33440,938e0d18-d722-40a2-bc43-c50446d0ab62,c604a358-b8ab-4868-9af6-68fa42a952a5,938e0d18-d722-40a2-bc43-c50446d0ab62,Cody Garbrandt vs Henry Briones,DEC,3,04:44
5469,1c619632-30a9-4ed9-b230-73673bcd1f0e,33448,95ed6f7f-cdf9-499e-bc4b-e9740e085023,d390078a-96ae-49c8-901c-0bb8d4212cba,d390078a-96ae-49c8-901c-0bb8d4212cba,Piotr Hallmann vs Magomed Mustafaev,KO/TKO,2,03:26
5470,daacc706-8b7d-4974-a607-215c2a30a5e3,33519,f00b6181-fa6e-4632-bc51-b7d6634274b9,d49c4e7e-5724-4239-aa9c-ac63a5972b10,d49c4e7e-5724-4239-aa9c-ac63a5972b10,Alan Omer vs Arnold Allen,SUB,3,
5471,ce44e9be-6a9a-41de-852c-09d6702c6357,33449,0d223cac-2742-41e4-82f3-31a99cbeff92,6449c888-682c-4144-bf09-5784cc48d2a4,0d223cac-2742-41e4-82f3-31a99cbeff92,Makwan Amirkhani vs Masio Fullen,SUB,1,
5472,3e05d6a5-cc46-49eb-bdb9-ea0207d95d82,33432,c8543315-e0a3-407b-82d9-cf55d972e33c,0dd23e83-b005-4f20-a8ba-1d032a61af10,c8543315-e0a3-407b-82d9-cf55d972e33c,Stefan Struve vs Minotauro Nogueira,DEC,3,05:00
5474,1c04959b-d07f-40d1-865b-e93e8b91c635,33451,463ffc1b-87ca-4f6b-bdcf-8c553edbfaeb,553f3650-bfb2-4b01-8492-e61f2efab115,463ffc1b-87ca-4f6b-bdcf-8c553edbfaeb,Matt Brown vs Tim Means,SUB,1,04:46
5477,1c0780e3-b46a-4d65-bb33-2cd07b1c5556,33499,0b72405a-3912-4b94-94f7-6ad0c260753b,9c0bc537-6b8e-4545-a4b2-d287a1dd5280,0b72405a-3912-4b94-94f7-6ad0c260753b,Henry Cejudo vs Chico Camus,DEC,3,05:00
5480,9da2d989-8608-45eb-9644-5cde5f868735,33454,73b44568-b76f-4e8f-844b-a99be25833bd,f87e1fa6-349f-4eaf-9dde-a74593f2d436,73b44568-b76f-4e8f-844b-a99be25833bd,Joanna Jedrzejczyk vs Jessica Penne,KO/TKO,3,04:22
5481,fc20bd31-add0-4597-9e40-d8c17c25f838,33480,1e9ff4d0-ff71-44ea-899a-edf2e95a01f9,238569ac-1577-4c67-84ea-ce906922c499,238569ac-1577-4c67-84ea-ce906922c499,Thiago Tavares vs Brian Ortega,KO/TKO,3,
5482,c71306a6-b208-4c33-bfa2-402eaaa27cf0,33488,b77b07d4-7d10-42bc-9a31-b9ee98418df1,3544a55d-e586-4c69-8b48-d0daafc2fc3e,3544a55d-e586-4c69-8b48-d0daafc2fc3e,Brad Pickett vs Thomas Almeida,KO/TKO,2,00:28
5483,53f3196f-e04c-4b4e-adc3-5c4c9177956e,33513,905fd53f-e014-46a9-a5ea-a680772f6839,3729a4f8-b6e1-4816-ab2b-510efeba0962,905fd53f-e014-46a9-a5ea-a680772f6839,Peter Sobotta vs Steven Kennedy,SUB,1,02:56
5485,80458e56-c211-4469-9bb8-ea44eba33d3c,33476,bc8c02f9-6f23-4dc8-b9c0-61db859a66d0,99abc582-7f77-4380-9196-1d9b1f9dccba,99abc582-7f77-4380-9196-1d9b1f9dccba,Jake Ellenberger vs Stephen Thompson,KO/TKO,1,04:30
5492,8cdaef8b-92b2-4519-b590-8839ab86cbd5,33463,7eb14519-530d-4d2b-bb4c-797dbd5abb9b,c7c61615-01f7-40fc-8832-5c5b9301522d,7eb14519-530d-4d2b-bb4c-797dbd5abb9b,Alan Jouban vs Matt Dwyer,DEC,3,05:00
5493,3ca8234c-f9ce-426e-9203-a52bf8f8b742,33464,bb51c851-f98b-46d8-9a4d-aecf5b839660,124a705c-0c71-4a48-88b9-a82473403695,124a705c-0c71-4a48-88b9-a82473403695,Scott Jorgensen vs Manny Gamburyan,DEC,3,05:00
5494,872456ed-5272-428c-a852-61a2142c9d6c,33465,bc2ce42e-1a81-4101-92a2-8b35cba480de,5ce27202-fc49-4018-b076-381b0bc2bd9c,bc2ce42e-1a81-4101-92a2-8b35cba480de,Kevin Lee vs James Moontasri,SUB,1,02:33
5495,4f3c5280-b694-4ed9-9493-494975fb941f,33466,8b5a6995-16e7-43d0-99b4-41bff939ea39,ba495429-abdd-47da-9daf-0969fa65b152,ba495429-abdd-47da-9daf-0969fa65b152,Igor Araujo vs Sean Strickland,DEC,3,05:00
5496,beae33bd-5af9-4171-b2c9-781947561c56,33534,f500f4fb-3ab5-4f7a-bd82-49a14fcafdda,9db645b8-c8c2-4498-beee-827d5d7c352b,9db645b8-c8c2-4498-beee-827d5d7c352b,Andrew Craig vs Lyman Good,KO/TKO,2,03:36
5497,40ad8201-d3df-4415-a4b0-50a96807025c,33471,c092b829-14e9-4c1d-bc6d-5b7d597ceb93,faa21d78-a3f6-4169-bc7c-b3d300bf30cc,c092b829-14e9-4c1d-bc6d-5b7d597ceb93,Jessica Andrade vs Sarah Moras,DEC,3,05:00
5498,cacfc0d5-e040-4cb2-88d0-775baea1b9d0,33474,a9761397-43eb-4b27-9a93-8c9883e812f7,66d0a8ff-9e43-4269-8d1c-adec6b35b85b,a9761397-43eb-4b27-9a93-8c9883e812f7,Chris Wade vs Christos Giagos,DEC,3,
5499,475b0c4d-3999-4a0a-af01-756dd5af0c9c,33473,,f50ee2bd-5b0e-4141-a17e-35e3efb297d9,, vs Damon Jackson,SUB,1,
5500,c78d53b3-7b3a-4a25-8b2a-73399f6494d1,33475,830a5a98-d2ed-4355-80f6-605a2a80fa15,65a93f88-2e9b-42b5-b659-07a82fc1959d,65a93f88-2e9b-42b5-b659-07a82fc1959d,Lyoto Machida vs Yoel Romero,KO/TKO,3,01:39
5502,515eb847-0895-48eb-8578-218038c227b9,33525,5b08ea9a-6424-4861-b9c7-0684e526d2cb,6865a2b5-58fe-4a18-a892-7b72470e96a5,5b08ea9a-6424-4861-b9c7-0684e526d2cb,Thiago Santos vs Steve Bosse,KO/TKO,1,00:30
5503,018d3070-8d8c-447d-896f-268a65658c40,33477,e4e768ea-bc47-4f15-ad0f-71e9c747538d,b653a053-33ef-410a-9dee-755b41917a0e,e4e768ea-bc47-4f15-ad0f-71e9c747538d,Jorge Masvidal vs Cezar Ferreira,KO/TKO,1,04:23
5504,afdbb7d2-5c40-42cc-a65f-c3f13070e812,33547,f27ae203-4d5b-49a3-97d9-0879ca5ed6a4,fe732396-5a5a-4596-a129-a97cbc00436e,fe732396-5a5a-4596-a129-a97cbc00436e,Angela Magana vs Michelle Waterson,SUB,3,02:37
5505,147a6f9e-45db-4302-bb8a-a8a61ce475c0,33478,532bea0d-f846-4b7e-b726-3eae93080a38,a08b417f-afa6-42a6-ad8c-066e07726a63,532bea0d-f846-4b7e-b726-3eae93080a38,Rob Whiteford vs Paul Redmond,KO/TKO,1,03:03
5506,1ccf2dcb-5012-49a7-bf47-a159f989fd0c,33479,b5e2bd15-5832-4551-b2ed-5531e5a44343,fec1637a-d528-45fd-af01-e696fc51f3f9,b5e2bd15-5832-4551-b2ed-5531e5a44343,Leon Edwards vs Pawel Pawlak,DEC,3,05:00
5508,f2333fd0-d5bb-4fdf-81a4-187a2b4a64d0,33484,926f0809-afef-4dcb-ab70-7bcf01f4327e,93a8dced-f1e6-4cb2-8d0a-f19139f7f22f,926f0809-afef-4dcb-ab70-7bcf01f4327e,Stevie Ray vs Leonardo Mafra,KO/TKO,1,02:30
5509,7bcce6e8-22a2-44f2-ac19-089018df7219,33487,,9005d230-4323-49a1-bbea-18c60689585d,9005d230-4323-49a1-bbea-18c60689585d, vs Cody Pfister,DEC,3,05:00
5510,d51a7485-46ec-4207-b793-1941b7782cd8,33489,a00bd73b-54b4-43f9-b6db-3a29839a2603,2ce2c297-1b4f-4b82-b20c-a539d890699e,a00bd73b-54b4-43f9-b6db-3a29839a2603,Holly Holm vs Marion Reneau,DEC,3,
5511,49899b0e-6fef-44fd-999b-42362efd66ba,33486,e80dfaf2-101f-4fbd-bbcf-1241ffb19b20,4bbac716-9c46-4783-a606-6045ab2ade9c,e80dfaf2-101f-4fbd-bbcf-1241ffb19b20,Joe Duffy vs Ivan Jorge,SUB,1,
