external_fighter_url,external_fighter_name,external_birth_date,canonical_fighter_id,canonical_name,canonical_dob,match_method,review_status,match_confidence
/fighter/Jake-Hecht-15759,Jake Hecht,1984-02-09,52008662-9245-5958-89b5-88f0e63672bb,Jake Hecht,1984-02-09,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Dan-Lauzon-16556,Dan Lauzon,1988-03-30,0455c50c-e32b-5c40-9fcc-c809c30d3fe2,Dan Lauzon,1988-03-30,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Eddie-Ruiz-3265,Eddie Ruiz,,94c43206-c18a-586f-a34a-e48620c1d699,Eddie Ruiz,1967-06-10,exact_normalized_name_unique_dob_not_jointly_observed,candidate,0.95
/fighter/Ricardo-Deluque-60449,Ricardo Deluque,1986-09-25,,,,,unmatched_exact_name,
/fighter/Eddie-Ng-22810,Eddie Ng,1986-03-08,,,,,unmatched_exact_name,
/fighter/Nick-Nichols-85265,Nick Nichols,,,,,,unmatched_exact_name,
/fighter/Salah-Elkas-123195,Salah Elkas,1992-01-14,,,,,unmatched_exact_name,
/fighter/Adrian-Haley-285581,Adrian Haley,1998-05-23,,,,,unmatched_exact_name,
/fighter/Shiqi-Wang-352679,Shiqi Wang,,,,,,unmatched_exact_name,
/fighter/Eliot-Marshall-15104,Eliot Marshall,1980-07-07,084fa32d-e15d-5fae-a8b1-40f5e6d76402,Eliot Marshall,1980-07-07,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Miguel-Jacob-Elmokdisi-Neto-259475,Miguel Jacob Elmokdisi Neto,,,,,,unmatched_exact_name,
/fighter/Joe-Veres-7329,Joe Veres,1977-11-09,ec5ac675-9b83-5fb7-9fb3-f6c9afe7b853,Joe Veres,1977-11-09,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Sai-Wang-47118,Sai Wang,1986-01-16,,Sai Wang,1986-01-14,exact_normalized_name_but_dob_conflicts_after_dmy_parse,dob_conflict,
/fighter/Zuli-Silawanto-6821,Zuli Silawanto,,,,,,unmatched_exact_name,
/fighter/Clay-Guida-8184,Clay Guida,1981-12-08,d43b6f15-c291-588c-8ac5-6d4ab6808070,Clay Guida,1981-12-08,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Kenny-Moss-28741,Kenny Moss,1988-10-10,,,,,unmatched_exact_name,
/fighter/Amilcar-Alves-23841,Amilcar Alves,1979-12-13,,Amilcar Alves,1988-08-08,exact_normalized_name_but_dob_conflicts_after_dmy_parse,dob_conflict,
/fighter/Chuck-ONeil-15855,Chuck O'Neil,1985-09-22,5a99ef7c-76eb-5418-a8fd-b945eaa9d1be,Chuck O'Neil,1985-09-22,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Francis-Ngannou-152341,Francis Ngannou,1986-09-05,b162b92a-acc6-51a1-acff-160be24f55e0,Francis Ngannou,1986-09-05,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Zaka-Fatullazade-221005,Zaka Fatullazade,1997-01-26,,,,,unmatched_exact_name,
/fighter/Casey-Suire-100261,Casey Suire,,,,,,unmatched_exact_name,
/fighter/Tatiana-Suarez-161107,Tatiana Suarez,1990-12-19,4656de72-b10b-5da5-848f-2111515fdf46,Tatiana Suarez,1990-12-19,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Ryan-Lilley-151321,Ryan Lilley,1989-11-17,,,,,unmatched_exact_name,
/fighter/Guilherme-Farias-da-Costa-174559,Guilherme Farias da Costa,,,,,,unmatched_exact_name,
/fighter/George-Courtney-155115,George Courtney,,,,,,unmatched_exact_name,
/fighter/Sol-Renato-237127,Sol Renato,1990-12-27,,,,,unmatched_exact_name,
/fighter/Tom-Murphy-12284,Tom Murphy,1974-11-19,a073c67d-e1c7-51be-99fe-b2e9ddb8b981,Tom Murphy,1974-11-19,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Phillip-Miller-482,Phillip Miller,1979-02-20,9fc99aa9-089b-5e45-a171-c141f25a7339,Phillip Miller,1979-02-20,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Roger-Narvaez-60454,Roger Narvaez,1983-09-09,5874d2a1-83f7-5de9-8112-a1acdbd53a77,Roger Narvaez,1983-09-09,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Thiago-Santos-90021,Thiago Santos,1984-01-07,51545aa9-9818-56c5-b86d-6475e997cf41,Thiago Santos,1984-01-07,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Marcus-Aurelio-4833,Marcus Aurelio,1973-08-18,b20d72f2-4eef-5d61-8f09-ac86b44d71ee,Marcus Aurelio,1973-08-18,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Daniel-Gallemore-83132,Daniel Gallemore,1985-06-14,aa000b02-0b23-5228-a7b5-f6f4ee354eec,Daniel Gallemore,,exact_normalized_name_unique_dob_not_jointly_observed,candidate,0.95
/fighter/Jeff-Cox-9785,Jeff Cox,1968-08-02,7dc941b3-3e94-5ffd-bdc3-161cbbabcc60,Jeff Cox,1968-08-02,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Kfir-Eittan-27043,Kfir Eittan,1982-09-28,,,,,unmatched_exact_name,
/fighter/Ovince-St-Preux-38842,Ovince St. Preux,1983-04-08,,,,,unmatched_exact_name,
/fighter/Timothy-Woods-21736,Timothy Woods,1976-09-01,,,,,unmatched_exact_name,
/fighter/Jason-Tan-12369,Jason Tan,,468b8801-34be-5c14-9c73-bb038c329c02,Jason Tan,1981-12-17,exact_normalized_name_unique_dob_not_jointly_observed,candidate,0.95
/fighter/Mike-Maldonado-60860,Mike Maldonado,1983-05-26,,,,,unmatched_exact_name,
/fighter/Tyler-Hill-55299,Tyler Hill,1991-08-10,14f18966-bbcd-5b12-b495-50e9c49ccfdb,Tyler Hill,1991-08-10,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Hendrick-Wijaya-232889,Hendrick  Wijaya,,,,,,unmatched_exact_name,
/fighter/Michel-Batista-217891,Michel Batista,1984-04-20,2a977c36-6402-5d5c-99e9-175e26fd82fe,Michel Batista,1984-04-20,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Jorge-Rivera-2712,Jorge Rivera,1972-02-28,cbab7907-e1eb-51ee-8bd6-4002cf490513,Jorge Rivera,1972-02-28,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Danny-Chavez-59478,Danny Chavez,1987-03-14,93358056-d702-5095-953b-2caffab194a1,Danny Chavez,1987-03-14,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Alfred-Khashakyan-133919,Alfred Khashakyan,1988-07-17,c9e503c3-38a6-5a10-b0ed-a1fcd1beaf1e,Alfred Khashakyan,1988-07-17,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Yang-Fei-64720,Yang Fei,,,,,,unmatched_exact_name,
/fighter/Jennifer-Chieng-302805,Jennifer Chieng,1986-04-29,,,,,unmatched_exact_name,
/fighter/Chiao-Chen-Wu-291463,Chiao Chen Wu,1983-08-15,,,,,unmatched_exact_name,
/fighter/Eric-Ramirez-160525,Eric Ramirez,1991-04-10,,,,,unmatched_exact_name,
/fighter/Marie-Ruumet-365131,Marie Ruumet,,,,,,unmatched_exact_name,
/fighter/Xiao-Tong-Zhao-199395,Xiao Tong Zhao,,,,,,unmatched_exact_name,
/fighter/John-Halverson-7407,John Halverson,1972-09-08,dafd7d14-b31a-529d-9671-6543ad13041d,John Halverson,1972-09-08,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Hugo-Viana-65456,Hugo Viana,1982-09-26,adaf056f-da0b-5cd3-af3a-616250448793,Hugo Viana,1982-09-26,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Christopher-Hicks-78019,Christopher Hicks,1990-11-06,,,,,unmatched_exact_name,
/fighter/Tristan-Connelly-61364,Tristan Connelly,1985-12-12,a6c98ef8-9928-5221-a331-a4d41c628730,Tristan Connelly,1985-12-12,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Seth-Bass-124667,Seth Bass,1992-11-13,,,,,unmatched_exact_name,
/fighter/Marlon-Sandro-11636,Marlon Sandro,1977-03-08,,,,,unmatched_exact_name,
/fighter/Aaron-Chalmers-253321,Aaron Chalmers,1987-05-26,,,,,unmatched_exact_name,
/fighter/Rolando-Perez-13525,Rolando Perez,,b1e86666-a82f-58a3-a0a6-59676a7c58be,Rolando Perez,,exact_normalized_name_unique_dob_not_jointly_observed,candidate,0.95
/fighter/Josie-Blaber-279073,Josie Blaber,,,,,,unmatched_exact_name,
/fighter/Yanzhao-Gui-344145,Yanzhao Gui,,,,,,unmatched_exact_name,
/fighter/Jornel-Lugo-296625,Jornel Lugo,1995-11-30,,,,,unmatched_exact_name,
/fighter/Kanako-Murata-219081,Kanako Murata,1993-08-10,3a96cf7c-3985-534f-86f0-0dbbdff07e93,Kanako Murata,1993-08-10,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Rick-Alchin-55024,Rick Alchin,,,,,,unmatched_exact_name,
/fighter/Jorge-Patino-1015,Jorge Patino,1973-05-08,,Jorge Patino,1973-08-05,exact_normalized_name_but_dob_conflicts_after_dmy_parse,dob_conflict,
/fighter/Alex-Hunter-170,Alex Hunter,,9eeaa601-75bf-5abd-92fb-0a297c5f59dc,Alex Hunter,,exact_normalized_name_unique_dob_not_jointly_observed,candidate,0.95
/fighter/Marcin-Bandel-55705,Marcin Bandel,1989-10-10,533bff2e-4e41-595b-ba1c-d8bbe3114286,Marcin Bandel,1989-10-10,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Carmelo-Marrero-12855,Carmelo Marrero,1981-01-26,4e15d023-2276-5954-a357-9dc3044437d7,Carmelo Marrero,1981-01-26,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Jay-Hieron-9267,Jay Hieron,1976-07-29,4e5d2e2b-899b-59bc-8941-bbc0a5932818,Jay Hieron,1976-07-29,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Herbert-Goodman-17512,Herbert Goodman,1977-08-31,,,,,unmatched_exact_name,
/fighter/Isaiah-William-114525,Isaiah William,1988-01-16,,,,,unmatched_exact_name,
/fighter/Zac-George-15972,Zac George,1983-11-24,,,,,unmatched_exact_name,
/fighter/James-Bennett-223981,James Bennett,1994-05-09,,,,,unmatched_exact_name,
/fighter/Jae-Woong-Kim-111331,Jae Woong Kim,1993-03-23,,,,,unmatched_exact_name,
/fighter/Thanh-Vu-75710,Thanh Vu,1992-03-01,,,,,unmatched_exact_name,
/fighter/Yoislandy-Izquierdo-64716,Yoislandy Izquierdo,1984-01-09,63cd8ce1-76a6-5604-841d-2173b68e69a2,Yoislandy Izquierdo,1984-01-09,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Christian-Echols-250011,Christian Echols,1998-06-11,,,,,unmatched_exact_name,
/fighter/Michael-Page-91937,Michael Page,1987-04-07,53ed0ad8-11be-5f70-b5af-dc6d0f760de4,Michael Page,1987-04-07,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Rocel-Catalan-282851,Rocel Catalan,,,,,,unmatched_exact_name,
/fighter/Leonardo-Pecanha-11503,Leonardo Pecanha,1982-07-15,,,,,unmatched_exact_name,
/fighter/Zhikang-Zhao-125711,Zhikang Zhao,,,,,,unmatched_exact_name,
/fighter/Brandon-Vera-4886,Brandon Vera,1977-10-10,a3303ca5-c2f3-5431-98e5-22eb3a5fee22,Brandon Vera,1977-10-10,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Hayder-Hassan-46033,Hayder Hassan,1982-10-20,032b72db-34a4-593c-a4fe-5f8f41332b57,Hayder Hassan,1982-10-20,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Brett-Martinez-72587,Brett Martinez,1986-10-06,,,,,unmatched_exact_name,
/fighter/Mike-Ekundayo-218081,Mike Ekundayo,1993-12-18,,,,,unmatched_exact_name,
/fighter/Scott-Ferrozzo-128,Scott Ferrozzo,1965-04-26,e0a3ed0d-c301-581a-a53c-defdf79ffdf3,Scott Ferrozzo,1965-04-26,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Anthony-Bain-120897,Anthony Bain,,,,,,unmatched_exact_name,
/fighter/Yves-Edwards-344,Yves Edwards,1976-09-30,9a4946dc-bcee-5064-b545-494605a494a3,Yves Edwards,1976-09-30,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Muhammad-Sanjidul-Islam-281005,Muhammad Sanjidul Islam,,,,,,unmatched_exact_name,
/fighter/Aleksa-Camur-228789,Aleksa Camur,1995-09-25,cc5f9829-eb2e-5877-9cb3-ed385849590a,Aleksa Camur,1995-09-25,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Hideo-Tokoro-2276,Hideo Tokoro,1977-08-22,74385a7a-70c3-5162-ac90-e2ba51f0597c,Hideo Tokoro,1977-08-22,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Johnny-Soto-282805,Johnny Soto,1992-10-11,,,,,unmatched_exact_name,
/fighter/Pat-Schilling-54054,Pat Schilling,1988-08-28,9be483b0-1e74-5c6c-a5b1-13d03e52a87a,Pat Schilling,1988-08-28,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Hiroshige-Tanaka-30643,Hiroshige Tanaka,1981-12-12,,,,,unmatched_exact_name,
/fighter/Roy-Boughton-62589,Roy Boughton,1992-05-26,747e1556-088a-5b1e-a8cc-7dd4f7fa60d7,Roy Boughton,,exact_normalized_name_unique_dob_not_jointly_observed,candidate,0.95
/fighter/Carlos-Correia-157483,Carlos Correia,,,,,,unmatched_exact_name,
/fighter/Jordan-Winski-50988,Jordan Winski,1989-02-16,,,,,unmatched_exact_name,
/fighter/Muhamad-Haidar-153221,Muhamad Haidar,,,,,,unmatched_exact_name,
/fighter/Javone-Duhon-70274,Javone Duhon,,,,,,unmatched_exact_name,
/fighter/Allan-Goes-196,Allan Goes,1971-04-20,ec83471b-5598-571e-9961-c77c09475879,Allan Goes,1971-04-20,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Paul-Felder-68205,Paul Felder,1985-04-25,,Paul Felder,1984-04-25,exact_normalized_name_but_dob_conflicts_after_dmy_parse,dob_conflict,
/fighter/Brian-Kelleher-53666,Brian Kelleher,1986-08-19,48315e2d-4790-5ef6-a880-0793bfd99b89,Brian Kelleher,1986-08-19,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Gerald-Harris-17903,Gerald Harris,1979-11-19,fd0227e9-6776-5ee8-a5a4-b238ed269167,Gerald Harris,1979-11-19,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Sean-Alvarez-1964,Sean Alvarez,1971-07-14,5160d863-5046-56c8-93cf-209dbca4467f,Sean Alvarez,1971-07-14,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Tyson-Nam-15224,Tyson Nam,1983-10-06,0673e2c0-a33d-57d1-8800-74049a3b5811,Tyson Nam,1983-10-06,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Aleksi-Toivonen-166189,Aleksi Toivonen,1991-10-20,,,,,unmatched_exact_name,
/fighter/Joao-Marcos-Pierini-2490,Joao Marcos Pierini,1971-12-11,,,,,unmatched_exact_name,
/fighter/Rudy-Sylvester-Lindsey-13268,Rudy Sylvester Lindsey,,,,,,unmatched_exact_name,
/fighter/James-Krause-31766,James Krause,1986-06-04,68f1d6f8-aafd-5b00-9298-01e2f5557d7f,James Krause,1986-06-04,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Cass-Bell-131763,Cass Bell,1987-04-23,,,,,unmatched_exact_name,
/fighter/Mike-Hayes-29144,Mike Hayes,1980-10-16,799a1e79-77c8-52b5-b425-7d20c9c77cf5,Mike Hayes,,exact_normalized_name_unique_dob_not_jointly_observed,candidate,0.95
/fighter/Byron-Stevens-223889,Byron Stevens,1993-04-29,,,,,unmatched_exact_name,
/fighter/Mike-Barreras-36974,Mike Barreras,,,,,,unmatched_exact_name,
/fighter/Josenaldo-Silva-31109,Josenaldo Silva,1986-08-26,,,,,unmatched_exact_name,
/fighter/Andria-Wawro-51165,Andria Wawro,1978-02-25,,,,,unmatched_exact_name,
/fighter/Stefan-Sekulic-151125,Stefan Sekulic,1992-02-12,e38754ae-8a96-5517-8d72-2d08d95500e9,Stefan Sekulic,1992-02-12,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Sonny-Luque-76529,Sonny Luque,1981-08-20,,,,,unmatched_exact_name,
/fighter/Derek-Wilson-253699,Derek Wilson,1988-06-03,,,,,unmatched_exact_name,
/fighter/Humberto-DeLeon-48397,Humberto DeLeon,1989-11-12,2067a8fd-0cc8-50ac-8a0e-fb9348966d40,Humberto DeLeon,1989-11-12,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Raymond-Pina-41022,Raymond Pina,1990-10-13,,,,,unmatched_exact_name,
/fighter/Leandro-Higo-65185,Leandro Higo,1989-01-19,,,,,unmatched_exact_name,
/fighter/Laird-Anderson-299879,Laird Anderson,1998-07-11,,,,,unmatched_exact_name,
/fighter/Robert-Whiteford-47105,Robert Whiteford,1983-04-12,bb5243a4-6200-5e71-ad2a-7bd6726b9742,Robert Whiteford,1983-04-12,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Connor-Dixon-306117,Connor Dixon,1996-04-01,,,,,unmatched_exact_name,
/fighter/Brad-Jones-1009,Brad Jones,1980-09-04,,,,,unmatched_exact_name,
/fighter/John-Dodson-11660,John Dodson,1984-09-26,c7104c0e-93bd-5751-980b-ea2495be1fb2,John Dodson,1984-09-26,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Brett-Cooper-14030,Brett Cooper,1987-07-02,a6f3fe7a-2de7-53c0-aa3f-a5ff3123cad0,Brett Cooper,1987-07-02,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Jesse-Strader-105079,Jesse Strader,1991-05-29,088f4811-9a51-5eec-b4a6-c1e3624233fe,Jesse Strader,1991-05-29,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Tatsuya-Mizuno-18538,Tatsuya Mizuno,1981-06-02,b74f73b8-b993-5262-85ae-a4d3d61c3108,Tatsuya Mizuno,1981-06-02,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Kamal-Shalorus-31151,Kamal Shalorus,1977-08-27,,Kamal Shalorus,1972-08-27,exact_normalized_name_but_dob_conflicts_after_dmy_parse,dob_conflict,
/fighter/Jon-Jones-27944,Jon Jones,1987-07-19,e675be7f-41e1-5016-a0c4-db2acaa8c5e0,Jon Jones,1987-07-19,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Dan-Moret-52514,Dan Moret,1986-11-21,1af13853-fffc-5e8c-9cc6-38cc9140d872,Dan Moret,1986-11-21,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Hunter-Tucker-54564,,1986-02-12,,,,,unmatched_exact_name,
/fighter/Bubba-Bush-29111,Bubba Bush,1985-07-24,69f41ab3-aea5-5b93-b575-cc586ca695bd,Bubba Bush,1985-07-24,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Assaf-Batan-267213,Assaf Batan,,,,,,unmatched_exact_name,
/fighter/Danilo-Belluardo-128147,Danilo Belluardo,1994-07-21,4fd8d74f-177e-5165-9921-ac8d08ee183b,Danilo Belluardo,1994-07-21,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Valerie-Loureda-313891,Valerie Loureda,1998-07-19,,,,,unmatched_exact_name,
/fighter/Lyoto-Machida-7513,Lyoto Machida,1978-05-30,a9df00fb-ab66-5dc8-97a7-92bea0af8b60,Lyoto Machida,1978-05-30,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Shinya-Aoki-10774,Shinya Aoki,1983-05-09,ab921984-cc36-59da-b1f7-d08a70a414f5,Shinya Aoki,1983-05-09,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Mikey-Burnett-186,Mikey Burnett,1974-04-12,08fc3a03-bfa9-5004-9274-1c817e173bde,Mikey Burnett,1974-04-12,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Ali-AlQaisi-196307,Ali AlQaisi,1990-08-23,,Ali AlQaisi,1990-09-23,exact_normalized_name_but_dob_conflicts_after_dmy_parse,dob_conflict,
/fighter/Ansar-Chalangov-7148,Ansar Chalangov,1979-10-30,2e70121c-274f-5867-9213-8294ffb9b293,Ansar Chalangov,1979-10-30,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Justin-Vargas-161671,Justin Vargas,1989-08-20,,,,,unmatched_exact_name,
/fighter/Charles-Williams-236419,Charles Williams,,,,,,unmatched_exact_name,
/fighter/Samuel-Romero-296797,Samuel Romero,,,,,,unmatched_exact_name,
/fighter/Adam-Schindler-36534,Adam Schindler,1983-05-19,635aa2fd-f751-5e45-8e37-29d3c0b09d72,Adam Schindler,1983-05-19,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Ranjeet-Baria-62970,Ranjeet Baria,,,,,,unmatched_exact_name,
/fighter/Timothy-Wheeler-169763,Timothy Wheeler,1991-02-19,,,,,unmatched_exact_name,
/fighter/Jade-Jorand-375539,Jade Jorand,2000-10-10,,,,,unmatched_exact_name,
/fighter/Ava-Knight-345807,Ava Knight,1988-08-15,,,,,unmatched_exact_name,
/fighter/Tony-Petarra-221,Tony Petarra,1966-11-08,dbc198a5-b7b7-57c1-aeb9-04984a10e885,Tony Petarra,,exact_normalized_name_unique_dob_not_jointly_observed,candidate,0.95
/fighter/Maximillian-Fuentes-223987,Maximillian  Fuentes,,,,,,unmatched_exact_name,
/fighter/Yaozong-Hu-251779,Yaozong Hu,1995-04-07,,,,,unmatched_exact_name,
/fighter/Siyar-Bahadurzada-5453,Siyar Bahadurzada,1984-04-17,f2dd0214-ca6f-5bd7-97c4-9a580acdcf3f,Siyar Bahadurzada,1984-04-17,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Vinicius-de-Jesus-133401,Vinicius de Jesus,1990-01-27,,,,,unmatched_exact_name,
/fighter/Mike-Lullo-36885,Mike Lullo,1979-07-24,4292b22e-eb62-52d2-bce5-9b60008231bc,Mike Lullo,1979-07-24,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Wilson-Gouveia-3070,Wilson Gouveia,1978-10-03,c2946250-5c9b-53f3-8fa6-7c61e4a6c970,Wilson Gouveia,1978-10-03,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Ainsley-Robinson-28623,Ainsley Robinson,1972-03-22,,,,,unmatched_exact_name,
/fighter/Toni-Tauru-79446,Toni Tauru,1984-12-11,,,,,unmatched_exact_name,
/fighter/Kemmyelle-Haley-97399,Kemmyelle Haley,1989-10-16,,,,,unmatched_exact_name,
/fighter/Gavin-Hughes-168545,Gavin Hughes,,,,,,unmatched_exact_name,
/fighter/Damon-Jackson-113767,Damon Jackson,1988-08-08,11adce78-8687-5d2f-bbd8-c1b84e401b91,Damon Jackson,1988-08-08,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Fuchong-Yang-284123,Fuchong Yang,,,,,,unmatched_exact_name,
/fighter/Andrew-Holbrook-78384,Andrew Holbrook,1986-02-06,8523ef3d-5f88-56df-b40d-7e4c24401b52,Andrew Holbrook,1986-02-06,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Christos-Giagos-68130,Christos Giagos,1990-01-23,69eb7a6b-f586-5cf2-9783-832eca6ff291,Christos Giagos,1990-01-23,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Drakkar-Klose-84568,Drakkar Klose,1988-03-09,3968131f-8240-537e-b1df-a6d02f114c93,Drakkar Klose,1988-03-09,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Anthony-Smith-29470,Anthony Smith,1988-07-26,e04f9444-8fa3-5f48-94d7-2f09f15fd42b,Anthony Smith,1988-07-26,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Cristiano-Marcello-3530,Cristiano Marcello,1977-12-03,1a86b364-f3e3-5bc4-ace1-121f6393b0a0,Cristiano Marcello,1977-12-03,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Killys-Mota-114315,Killys Mota,1990-11-03,,,,,unmatched_exact_name,
/fighter/Saharat-Kongsawat-292747,Saharat Kongsawat,1997-07-04,,,,,unmatched_exact_name,
/fighter/So-Yul-Kim-270997,So Yul Kim,,8a4a802d-d8e0-563c-8b6c-65a9e21e47ac,So Yul Kim,1997-05-25,exact_normalized_name_unique_dob_not_jointly_observed,candidate,0.95
/fighter/Jonathan-Contrestano-136345,Jonathan Contrestano,,2ac3315c-67d1-509c-aca3-ab0e84e60a92,Jonathan Contrestano,,exact_normalized_name_unique_dob_not_jointly_observed,candidate,0.95
/fighter/Diana-Belbita-174381,Diana Belbita,1996-06-26,14be66f2-6356-5046-bca7-89e6bf06056f,Diana Belbita,1996-06-26,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Toreq-Toreq-324659,Toreq Toreq,,,,,,unmatched_exact_name,
/fighter/Chidi-Njokuani-25761,Chidi Njokuani,1988-12-31,55dacc7d-54e0-50fe-810a-3c5d6ff2561f,Chidi Njokuani,1988-12-31,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Rudyard-Moncayo-114,Rudyard Moncayo,1973-05-17,d0fed3a6-0571-53a3-90d9-bbd38d94400a,Rudyard Moncayo,,exact_normalized_name_unique_dob_not_jointly_observed,candidate,0.95
/fighter/Pat-Curran-29224,Pat Curran,1987-08-31,57a95d57-9929-52ac-8104-f64c9536d21a,Pat Curran,1987-08-31,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Mike-Breeden-243687,Mike Breeden,1989-04-21,52636a00-0154-5251-88dc-9af36bb1c950,Mike Breeden,1989-04-21,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Islam-Mamedov-49419,Islam Mamedov,1990-02-10,,,,,unmatched_exact_name,
/fighter/Zak-Laird-57179,Zak Laird,,,,,,unmatched_exact_name,
/fighter/Lance-Snow-25854,Lance Snow,,,,,,unmatched_exact_name,
/fighter/Casey-ONeill-175007,Casey O'Neill,1997-10-07,1cc90193-c5b7-5506-aec3-8489638dd2c1,Casey O'Neill,1997-10-07,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Alex-Perez-12443,Alex Perez,1992-03-21,4e5650d1-d4f8-5a98-83d8-76864bcd3804,Alex Perez,1992-03-21,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Soa-Palelei-9680,Soa Palelei,1977-07-12,39290395-c5f5-5e5e-9628-e19b423e6bfc,Soa Palelei,1977-07-12,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Marina-Mokhnatkina-226813,Marina Mokhnatkina,1988-05-12,,,,,unmatched_exact_name,
