source_event_url,source_match_nr,source_event_title,source_organisation,source_event_date,fighter1_url,fighter2_url,fighter1_name,fighter2_name,fighter1_canonical_id,fighter2_canonical_id,trusted_fighter_count,canonical_pair_fight_count,canonical_pair_same_date_count,canonical_fight_id,canonical_event_id,classification,review_status
/events/UFC-The-Ultimate-Fighter-15-Finale-19325,5,UFC - The Ultimate Fighter 15 Finale,Ultimate Fighting Championship (UFC),2012-06-01,/fighter/Daron-Cruickshank-53717,/fighter/Chris-Tickle-22955,Daron Cruickshank,Chris Tickle,c05bb168-b655-5b12-9754-86191389473e,ddfee223-488b-5916-9316-c4d99a238aed,2,1,1,fe9a82c1-3038-5677-8744-441f9a0dda00,6b353d38-04bc-5186-a7e1-3ea50ee836fa,exact_ufc_overlap_pair_plus_date,audit_only
/events/UFC-The-Ultimate-Fighter-15-Finale-19325,4,UFC - The Ultimate Fighter 15 Finale,Ultimate Fighting Championship (UFC),2012-06-01,/fighter/Myles-Jury-34236,/fighter/Chris-Saunders-7358,Myles Jury,Chris Saunders,a65a2576-6e56-5c92-ad09-ce8c1c042abb,52709572-3c2f-57fd-8856-0f1fc03f4a04,2,1,1,1461e0e4-e615-5a0a-b169-9bed25316fe4,6b353d38-04bc-5186-a7e1-3ea50ee836fa,exact_ufc_overlap_pair_plus_date,audit_only
/events/UFC-The-Ultimate-Fighter-15-Finale-19325,3,UFC - The Ultimate Fighter 15 Finale,Ultimate Fighting Championship (UFC),2012-06-01,/fighter/Sam-Sicilia-53205,/fighter/Cristiano-Marcello-3530,Sam Sicilia,Cristiano Marcello,01e99237-006e-59df-8b99-5490c8b8c38e,1a86b364-f3e3-5bc4-ace1-121f6393b0a0,2,1,1,d4c6d220-087b-5772-b30c-a605d9e1cbcf,6b353d38-04bc-5186-a7e1-3ea50ee836fa,exact_ufc_overlap_pair_plus_date,audit_only
/events/UFC-The-Ultimate-Fighter-15-Finale-19325,2,UFC - The Ultimate Fighter 15 Finale,Ultimate Fighting Championship (UFC),2012-06-01,/fighter/Joe-Proctor-46307,/fighter/Jeremy-Larsen-19863,Joe Proctor,Jeremy Larsen,3dafc331-b46b-5f33-ae73-0a3f94625b14,15fd5e18-078b-5587-9e38-5c425730c943,2,1,1,26cd26fe-29d6-5aa0-a133-6f238059b3e8,6b353d38-04bc-5186-a7e1-3ea50ee836fa,exact_ufc_overlap_pair_plus_date,audit_only
/events/UFC-The-Ultimate-Fighter-15-Finale-19325,1,UFC - The Ultimate Fighter 15 Finale,Ultimate Fighting Championship (UFC),2012-06-01,/fighter/Erik-Perez-35509,/fighter/John-Albert-43796,Erik Perez,John Albert,da5f4bde-3386-56aa-acee-55a518b8b44f,7539b0bb-59f9-5158-acad-03c3a32ba39e,2,1,1,3489a5a4-313d-5093-8add-8534eabdef2e,6b353d38-04bc-5186-a7e1-3ea50ee836fa,exact_ufc_overlap_pair_plus_date,audit_only
/events/UFC-146-Dos-Santos-vs-Mir-20353,12,UFC 146 - Dos Santos vs. Mir,Ultimate Fighting Championship (UFC),2012-05-26,/fighter/Junior-dos-Santos-17272,/fighter/Frank-Mir-2329,Junior dos Santos,Frank Mir,64bad955-4371-5c39-95d6-49c7f3c3d2cb,4d8afa07-3fef-50e3-ae70-e19e5bbd5ae1,2,1,1,01e1ae55-4328-5e9c-a060-597b87dcfce7,65d261f3-2acb-5e92-9b5f-287ce199a0af,exact_ufc_overlap_pair_plus_date,audit_only
/events/UFC-146-Dos-Santos-vs-Mir-20353,11,UFC 146 - Dos Santos vs. Mir,Ultimate Fighting Championship (UFC),2012-05-26,/fighter/Cain-Velasquez-19102,/fighter/Antonio-Silva-12354,Cain Velasquez,Antonio Silva,427d0425-5d89-59b0-810b-2e36d3837e5a,565210d7-b91b-5daf-bbf8-6ca4daae8c18,2,2,1,4eb638f9-08d3-5489-b4fb-e775b1e8910b,65d261f3-2acb-5e92-9b5f-287ce199a0af,exact_ufc_overlap_pair_plus_date,audit_only
/events/UFC-146-Dos-Santos-vs-Mir-20353,10,UFC 146 - Dos Santos vs. Mir,Ultimate Fighting Championship (UFC),2012-05-26,/fighter/Roy-Nelson-10249,/fighter/Dave-Herman-19720,Roy Nelson,Dave Herman,12555b65-de82-5a53-9df8-502716c4c068,89321477-f3fd-530e-b10d-ed376259fb3f,2,1,1,5ae263f0-e1e4-58e6-afd6-e49d6f80e7a2,65d261f3-2acb-5e92-9b5f-287ce199a0af,exact_ufc_overlap_pair_plus_date,audit_only
/events/UFC-146-Dos-Santos-vs-Mir-20353,9,UFC 146 - Dos Santos vs. Mir,Ultimate Fighting Championship (UFC),2012-05-26,/fighter/Stipe-Miocic-39537,/fighter/Shane-del-Rosario-17393,Stipe Miocic,Shane del Rosario,eb6c6a03-2847-5f40-8b7e-63a2e3eb2d38,356bb69c-0a45-5f64-aa67-05cef45a3b38,2,1,1,b6aa203a-2865-5511-98a1-a6df2418bcb8,65d261f3-2acb-5e92-9b5f-287ce199a0af,exact_ufc_overlap_pair_plus_date,audit_only
/events/UFC-146-Dos-Santos-vs-Mir-20353,8,UFC 146 - Dos Santos vs. Mir,Ultimate Fighting Championship (UFC),2012-05-26,/fighter/Stefan-Struve-15063,/fighter/Lavar-Johnson-9511,Stefan Struve,Lavar Johnson,d6d0dc4b-299f-5e44-9700-c07766299e2c,5a1d5150-0962-5f17-ba75-dd80a2c0dece,2,1,1,9d512285-b797-5c6c-90e6-90b9c5e936a5,65d261f3-2acb-5e92-9b5f-287ce199a0af,exact_ufc_overlap_pair_plus_date,audit_only
/events/UFC-146-Dos-Santos-vs-Mir-20353,7,UFC 146 - Dos Santos vs. Mir,Ultimate Fighting Championship (UFC),2012-05-26,/fighter/Darren-Elkins-22094,/fighter/Diego-Brandao-25097,Darren Elkins,Diego Brandao,930b0965-42c9-5e6d-9e5e-e014833909c0,4797f9c8-20c6-5f15-981f-6d42ab154ea5,2,1,1,0037c545-82cf-5cac-abda-ab7ed884ae41,65d261f3-2acb-5e92-9b5f-287ce199a0af,exact_ufc_overlap_pair_plus_date,audit_only
/events/UFC-146-Dos-Santos-vs-Mir-20353,6,UFC 146 - Dos Santos vs. Mir,Ultimate Fighting Championship (UFC),2012-05-26,/fighter/Jamie-Varner-7168,/fighter/Edson-Barboza-46259,Jamie Varner,Edson Barboza,,c050b018-cc74-5d05-bdf7-fbe234380fcf,1,0,0,,,unresolved_trusted_fighter_identity,audit_only
/events/UFC-146-Dos-Santos-vs-Mir-20353,5,UFC 146 - Dos Santos vs. Mir,Ultimate Fighting Championship (UFC),2012-05-26,/fighter/CB-Dollaway-22350,/fighter/Jason-Miller-7798,C.B. Dollaway,Jason Miller,3203a93e-9a51-5b2c-aa15-6cdc67215fd4,3355d7a9-08f1-5918-8cd2-78b36b4af7a7,2,1,1,0e8e3069-282a-53f2-8088-ff32b6725c0f,65d261f3-2acb-5e92-9b5f-287ce199a0af,exact_ufc_overlap_pair_plus_date,audit_only
/events/UFC-146-Dos-Santos-vs-Mir-20353,4,UFC 146 - Dos Santos vs. Mir,Ultimate Fighting Championship (UFC),2012-05-26,/fighter/Dan-Hardy-10629,/fighter/Duane-Ludwig-101,Dan Hardy,Duane Ludwig,6acb1a81-a8b1-53c5-a158-fa1a8f2f95b9,3a0396c0-c7b8-5cc7-a8ad-1bbda6bb2b8c,2,1,1,176409b8-6f71-54a9-8ee2-9652fe54ab14,65d261f3-2acb-5e92-9b5f-287ce199a0af,exact_ufc_overlap_pair_plus_date,audit_only
/events/UFC-146-Dos-Santos-vs-Mir-20353,3,UFC 146 - Dos Santos vs. Mir,Ultimate Fighting Championship (UFC),2012-05-26,/fighter/Paul-Sass-23531,/fighter/Jacob-Volkmann-24765,Paul Sass,Jacob Volkmann,5b9a649a-832d-5019-a730-7a235fc7f245,67bcb0f2-e5f7-5117-a895-c8d203992419,2,1,1,12c1c370-b694-506b-bb75-b1a014aa3b49,65d261f3-2acb-5e92-9b5f-287ce199a0af,exact_ufc_overlap_pair_plus_date,audit_only
/events/UFC-146-Dos-Santos-vs-Mir-20353,2,UFC 146 - Dos Santos vs. Mir,Ultimate Fighting Championship (UFC),2012-05-26,/fighter/Glover-Teixeira-4655,/fighter/Kyle-Kingsbury-16558,Glover Teixeira,Kyle Kingsbury,d9dbc554-b079-5fb9-ba9c-d7224d0b6d27,92ad55f9-8b44-5518-b1da-fda36e517bcb,2,1,1,42020701-8822-59ea-91f6-3d90cc72fdd8,65d261f3-2acb-5e92-9b5f-287ce199a0af,exact_ufc_overlap_pair_plus_date,audit_only
/events/UFC-146-Dos-Santos-vs-Mir-20353,1,UFC 146 - Dos Santos vs. Mir,Ultimate Fighting Championship (UFC),2012-05-26,/fighter/Mike-Thomas-Brown-3069,/fighter/Daniel-Pineda-21564,Mike Thomas Brown,Daniel Pineda,,93b96fe0-316d-5de6-832c-ce6cfaf6b875,1,0,0,,,unresolved_trusted_fighter_identity,audit_only
/events/UFC-on-Fuel-TV-3-Korean-Zombie-vs-Poirier-20203,12,UFC on Fuel TV 3 - Korean Zombie vs. Poirier,Ultimate Fighting Championship (UFC),2012-05-15,/fighter/Chan-Sung-Jung-36155,/fighter/Dustin-Poirier-50529,Chan Sung Jung,Dustin Poirier,77018fd7-3248-5ab7-bde5-5360f60aa687,18fbdd6d-2d9a-501e-bcad-20672321fc30,2,1,1,91b4b5ca-9939-54d1-b81d-814dadbe92f7,8063dbeb-8e50-59fc-9119-c68bef77c684,exact_ufc_overlap_pair_plus_date,audit_only
/events/UFC-on-Fuel-TV-3-Korean-Zombie-vs-Poirier-20203,11,UFC on Fuel TV 3 - Korean Zombie vs. Poirier,Ultimate Fighting Championship (UFC),2012-05-15,/fighter/Amir-Sadollah-34071,/fighter/Jorge-Lopez-23271,Amir Sadollah,Jorge Lopez,0c773b9c-652f-53d6-b92d-90d8abf11cb4,a4bee08a-db69-50eb-8896-f38b3c554b5b,2,1,1,93611325-9813-5c0c-a0ca-43ac38e80180,8063dbeb-8e50-59fc-9119-c68bef77c684,exact_ufc_overlap_pair_plus_date,audit_only
/events/UFC-on-Fuel-TV-3-Korean-Zombie-vs-Poirier-20203,10,UFC on Fuel TV 3 - Korean Zombie vs. Poirier,Ultimate Fighting Championship (UFC),2012-05-15,/fighter/Donald-Cerrone-15105,/fighter/Jeremy-Stephens-12179,Donald Cerrone,Jeremy Stephens,6447bdb4-8384-5e75-8111-568a46695b56,,1,0,0,,,unresolved_trusted_fighter_identity,audit_only
/events/UFC-on-Fuel-TV-3-Korean-Zombie-vs-Poirier-20203,9,UFC on Fuel TV 3 - Korean Zombie vs. Poirier,Ultimate Fighting Championship (UFC),2012-05-15,/fighter/Yves-Jabouin-1693,/fighter/Jeff-Hougland-4870,Yves Jabouin,Jeff Hougland,84ffa75c-5d10-5b10-a238-082c321de5de,5a9c56cb-55b3-5b96-a2ce-8d3189208f34,2,1,1,face732e-89c9-5004-bd65-24d9e8a22413,8063dbeb-8e50-59fc-9119-c68bef77c684,exact_ufc_overlap_pair_plus_date,audit_only
/events/UFC-on-Fuel-TV-3-Korean-Zombie-vs-Poirier-20203,8,UFC on Fuel TV 3 - Korean Zombie vs. Poirier,Ultimate Fighting Championship (UFC),2012-05-15,/fighter/Igor-Pokrajac-7621,/fighter/Fabio-Maldonado-16426,Igor Pokrajac,Fabio Maldonado,6de5e1f3-c081-51f4-bd0c-add783c0ec16,623e097f-9847-5c83-99bc-4fc1d4ba4d9a,2,1,1,6e4680b6-9e84-5b79-8e52-47aaa3653301,8063dbeb-8e50-59fc-9119-c68bef77c684,exact_ufc_overlap_pair_plus_date,audit_only
/events/UFC-on-Fuel-TV-3-Korean-Zombie-vs-Poirier-20203,7,UFC on Fuel TV 3 - Korean Zombie vs. Poirier,Ultimate Fighting Championship (UFC),2012-05-15,/fighter/Tom-Lawlor-21940,/fighter/Jason-MacDonald-4389,Tom Lawlor,Jason MacDonald,ae1c1e72-1454-545a-9783-9b2337d8ccb7,fcc16ef0-f101-5a27-9fa5-5ebfe4d7aec2,2,1,1,733b5bd6-f5ac-5af3-9599-529c6c5331f1,8063dbeb-8e50-59fc-9119-c68bef77c684,exact_ufc_overlap_pair_plus_date,audit_only
/events/UFC-on-Fuel-TV-3-Korean-Zombie-vs-Poirier-20203,6,UFC on Fuel TV 3 - Korean Zombie vs. Poirier,Ultimate Fighting Championship (UFC),2012-05-15,/fighter/Brad-Tavares-33095,/fighter/Dongi-Yang-23501,Brad Tavares,Dongi Yang,759d1ffa-aa56-5629-97c0-8e5f0c70e837,8bf7b8c6-77f2-542c-91bc-04813d8a1dc7,2,1,1,c1615b71-e3f1-5fb4-8cb8-d58b22d003e0,8063dbeb-8e50-59fc-9119-c68bef77c684,exact_ufc_overlap_pair_plus_date,audit_only
/events/UFC-on-Fuel-TV-3-Korean-Zombie-vs-Poirier-20203,5,UFC on Fuel TV 3 - Korean Zombie vs. Poirier,Ultimate Fighting Championship (UFC),2012-05-15,/fighter/Cody-McKenzie-22173,/fighter/Marcus-LeVesseur-23538,Cody McKenzie,Marcus LeVesseur,db4eb568-18b8-595b-b038-ce550174d23b,,1,0,0,,,unresolved_trusted_fighter_identity,audit_only
/events/UFC-on-Fuel-TV-3-Korean-Zombie-vs-Poirier-20203,4,UFC on Fuel TV 3 - Korean Zombie vs. Poirier,Ultimate Fighting Championship (UFC),2012-05-15,/fighter/TJ-Grant-15906,/fighter/Carlo-Prater-6767,T.J. Grant,Carlo Prater,8cc4620b-f986-580e-bc49-2558d611aadb,b450b6fd-f92a-57b1-aa18-16d36bbffd02,2,1,1,3f7763ad-6942-5846-989c-2a8d7dd3ad99,8063dbeb-8e50-59fc-9119-c68bef77c684,exact_ufc_overlap_pair_plus_date,audit_only
/events/UFC-on-Fuel-TV-3-Korean-Zombie-vs-Poirier-20203,3,UFC on Fuel TV 3 - Korean Zombie vs. Poirier,Ultimate Fighting Championship (UFC),2012-05-15,/fighter/Rafael-dos-Anjos-11675,/fighter/Kamal-Shalorus-31151,Rafael dos Anjos,Kamal Shalorus,a9d2c4b5-abee-561c-b909-0c10ddac2f5a,,1,0,0,,,unresolved_trusted_fighter_identity,audit_only
/events/UFC-on-Fuel-TV-3-Korean-Zombie-vs-Poirier-20203,2,UFC on Fuel TV 3 - Korean Zombie vs. Poirier,Ultimate Fighting Championship (UFC),2012-05-15,/fighter/Johnny-Eduardo-426,/fighter/Jeff-Curran-770,Johnny Eduardo,Jeff Curran,,fda4b329-5f8e-5ad4-a9e7-b9154406621a,1,0,0,,,unresolved_trusted_fighter_identity,audit_only
/events/UFC-on-Fuel-TV-3-Korean-Zombie-vs-Poirier-20203,1,UFC on Fuel TV 3 - Korean Zombie vs. Poirier,Ultimate Fighting Championship (UFC),2012-05-15,/fighter/Francisco-Rivera-11908,/fighter/Alex-Soto-50367,Francisco Rivera,Alex Soto,dfd8aec5-6b40-5e5f-98fe-d096476cf721,0721b9b7-2b29-51e6-b3e5-87bbd0d8aec3,2,1,1,a2c3023d-b39f-57e0-91f7-5d8e59f48aad,8063dbeb-8e50-59fc-9119-c68bef77c684,exact_ufc_overlap_pair_plus_date,audit_only
/events/UFC-on-Fox-3-Diaz-vs-Miller-20039,12,UFC on Fox 3 - Diaz vs. Miller,Ultimate Fighting Championship (UFC),2012-05-05,/fighter/Nate-Diaz-11451,/fighter/Jim-Miller-14463,Nate Diaz,Jim Miller,2221ac02-1b74-5e83-9740-0b47e03fc2c0,2fbed6b4-0abd-552b-a789-4ff1f3bc815f,2,1,1,3745d24c-9ed2-5fd0-9b27-b2baf3c7c93b,5f6b220b-3e92-56cf-9364-15c8c4b4034a,exact_ufc_overlap_pair_plus_date,audit_only
/events/UFC-on-Fox-3-Diaz-vs-Miller-20039,11,UFC on Fox 3 - Diaz vs. Miller,Ultimate Fighting Championship (UFC),2012-05-05,/fighter/Johny-Hendricks-24539,/fighter/Josh-Koscheck-9418,Johny Hendricks,Josh Koscheck,2350eae4-79b4-59cd-8f34-8df7573444c4,a419460c-c36d-5c4c-a3b4-661aafc599f4,2,1,1,fe5f1539-69cb-5a6b-8a6c-73f2b3db62b6,5f6b220b-3e92-56cf-9364-15c8c4b4034a,exact_ufc_overlap_pair_plus_date,audit_only
/events/UFC-on-Fox-3-Diaz-vs-Miller-20039,10,UFC on Fox 3 - Diaz vs. Miller,Ultimate Fighting Championship (UFC),2012-05-05,/fighter/Alan-Belcher-10967,/fighter/Rousimar-Palhares-16286,Alan Belcher,Rousimar Palhares,74693ae1-8034-5fd8-a7c1-28e574c14c69,,1,0,0,,,unresolved_trusted_fighter_identity,audit_only
/events/UFC-on-Fox-3-Diaz-vs-Miller-20039,9,UFC on Fox 3 - Diaz vs. Miller,Ultimate Fighting Championship (UFC),2012-05-05,/fighter/Lavar-Johnson-9511,/fighter/Pat-Barry-33342,Lavar Johnson,Pat Barry,5a1d5150-0962-5f17-ba75-dd80a2c0dece,5e435a65-dc36-5fe5-b502-0a07c6977031,2,1,1,68b9e311-f60b-5ebf-9822-f455f680102e,5f6b220b-3e92-56cf-9364-15c8c4b4034a,exact_ufc_overlap_pair_plus_date,audit_only
/events/UFC-on-Fox-3-Diaz-vs-Miller-20039,8,UFC on Fox 3 - Diaz vs. Miller,Ultimate Fighting Championship (UFC),2012-05-05,/fighter/Michael-Johnson-68788,/fighter/Tony-Ferguson-31239,Michael Johnson,Tony Ferguson,4d97b863-d793-5a92-94e8-f821943d77f7,1dfd7955-38fc-5d6c-93f4-1e311fc11e91,2,1,1,fa1c557b-6663-5783-ba41-68d4a0171c30,5f6b220b-3e92-56cf-9364-15c8c4b4034a,exact_ufc_overlap_pair_plus_date,audit_only
/events/UFC-on-Fox-3-Diaz-vs-Miller-20039,7,UFC on Fox 3 - Diaz vs. Miller,Ultimate Fighting Championship (UFC),2012-05-05,/fighter/John-Dodson-11660,/fighter/Tim-Elliott-49213,John Dodson,Tim Elliott,c7104c0e-93bd-5751-980b-ea2495be1fb2,5c231efa-4ed9-5945-8f93-89452f6fd694,2,1,1,45a7bf57-5c4b-549e-8775-5d20efc7ccc6,5f6b220b-3e92-56cf-9364-15c8c4b4034a,exact_ufc_overlap_pair_plus_date,audit_only
/events/UFC-on-Fox-3-Diaz-vs-Miller-20039,6,UFC on Fox 3 - Diaz vs. Miller,Ultimate Fighting Championship (UFC),2012-05-05,/fighter/John-Hathaway-16704,/fighter/Pascal-Krauss-43439,John Hathaway,Pascal Krauss,,5f6f1f7a-a07b-52d6-96db-3fa8294b7d7c,1,0,0,,,unresolved_trusted_fighter_identity,audit_only
/events/UFC-on-Fox-3-Diaz-vs-Miller-20039,5,UFC on Fox 3 - Diaz vs. Miller,Ultimate Fighting Championship (UFC),2012-05-05,/fighter/Louis-Gaudinot-45230,/fighter/John-Lineker-41906,Louis Gaudinot,John Lineker,bbf2eb92-f0de-5fdc-b9be-d05751a1b71e,ae07bbf2-d084-5b6e-801f-193ef88d32f3,2,1,1,437ba6ec-6f99-57bc-af68-e9a787527f66,5f6b220b-3e92-56cf-9364-15c8c4b4034a,exact_ufc_overlap_pair_plus_date,audit_only
/events/UFC-on-Fox-3-Diaz-vs-Miller-20039,4,UFC on Fox 3 - Diaz vs. Miller,Ultimate Fighting Championship (UFC),2012-05-05,/fighter/Danny-Castillo-26070,/fighter/John-Cholish-35867,Danny Castillo,John Cholish,e37f2c60-8735-53ab-8157-a684ad486fbc,715dbdb5-bc28-587a-98bb-10321508636d,2,1,1,51409f07-bf8f-5a90-9812-5c102f81334c,5f6b220b-3e92-56cf-9364-15c8c4b4034a,exact_ufc_overlap_pair_plus_date,audit_only
/events/UFC-on-Fox-3-Diaz-vs-Miller-20039,3,UFC on Fox 3 - Diaz vs. Miller,Ultimate Fighting Championship (UFC),2012-05-05,/fighter/Dennis-Bermudez-58065,/fighter/Pablo-Garza-35448,Dennis Bermudez,Pablo Garza,10c880ea-c00b-5b7a-a514-0c18cfc71687,5610c82f-f35c-5eb9-abfc-c3b2b336815c,2,1,1,04fd4619-c3a5-5072-9aed-18fe09cb8636,5f6b220b-3e92-56cf-9364-15c8c4b4034a,exact_ufc_overlap_pair_plus_date,audit_only
/events/UFC-on-Fox-3-Diaz-vs-Miller-20039,2,UFC on Fox 3 - Diaz vs. Miller,Ultimate Fighting Championship (UFC),2012-05-05,/fighter/Roland-Delorme-37351,/fighter/Nick-Denis-19128,Roland Delorme,Nick Denis,a71c2ce9-0547-5a23-b719-68fc7ea3cc40,750f3e0e-fda9-541b-9599-af9e80688811,2,1,1,3403f7ce-6bbf-58f9-84ca-a02b46ebe55d,5f6b220b-3e92-56cf-9364-15c8c4b4034a,exact_ufc_overlap_pair_plus_date,audit_only
/events/UFC-on-Fox-3-Diaz-vs-Miller-20039,1,UFC on Fox 3 - Diaz vs. Miller,Ultimate Fighting Championship (UFC),2012-05-05,/fighter/Karlos-Vemola-40238,/fighter/Mike-Massenzio-12852,Karlos Vemola,Mike Massenzio,,d14a2f05-aa5c-54df-bd94-7e56c93c27ec,1,0,0,,,unresolved_trusted_fighter_identity,audit_only
/events/UFC-145-Jones-vs-Evans-20031,12,UFC 145 - Jones vs. Evans,Ultimate Fighting Championship (UFC),2012-04-21,/fighter/Jon-Jones-27944,/fighter/Rashad-Evans-10200,Jon Jones,Rashad Evans,e675be7f-41e1-5016-a0c4-db2acaa8c5e0,2cb2481d-1d99-54f1-b03b-fda977b22849,2,1,1,f1166138-924a-5920-be34-5d35a3a1f693,8a143109-9c7f-597f-978b-461081cb7f7a,exact_ufc_overlap_pair_plus_date,audit_only
/events/UFC-145-Jones-vs-Evans-20031,11,UFC 145 - Jones vs. Evans,Ultimate Fighting Championship (UFC),2012-04-21,/fighter/Rory-MacDonald-14018,/fighter/Che-Mills-8800,Rory MacDonald,Che Mills,5d1962a3-cbcb-53d5-8b08-ced45fb44813,47210af0-0c61-5379-80ac-ffae97b2a508,2,1,1,8a5d7f3b-4fcf-56e1-9041-5b820b3ffd3c,8a143109-9c7f-597f-978b-461081cb7f7a,exact_ufc_overlap_pair_plus_date,audit_only
/events/UFC-145-Jones-vs-Evans-20031,10,UFC 145 - Jones vs. Evans,Ultimate Fighting Championship (UFC),2012-04-21,/fighter/Ben-Rothwell-2262,/fighter/Brendan-Schaub-33926,Ben Rothwell,Brendan Schaub,cb5ce76a-5297-53ca-b8b6-59169430f404,7d712be1-352c-56fa-a0f3-145c7f3e37ef,2,1,1,7bc446a5-02f0-569e-839f-14f2679edcae,8a143109-9c7f-597f-978b-461081cb7f7a,exact_ufc_overlap_pair_plus_date,audit_only
/events/UFC-145-Jones-vs-Evans-20031,9,UFC 145 - Jones vs. Evans,Ultimate Fighting Championship (UFC),2012-04-21,/fighter/Michael-McDonald-30297,/fighter/Miguel-Torres-3006,Michael McDonald,Miguel Torres,2cf2374a-411e-5a31-87ae-9facc2eefefb,c7f2a178-e266-5e29-ac92-a330189026b3,2,0,0,,,ufc_label_not_in_canonical_spine_review,audit_only
/events/UFC-145-Jones-vs-Evans-20031,8,UFC 145 - Jones vs. Evans,Ultimate Fighting Championship (UFC),2012-04-21,/fighter/Eddie-Yagin-2825,/fighter/Mark-Hominick-4728,Eddie Yagin,Mark Hominick,d41ce1f8-55d3-56ac-8c4d-27b323c4f69e,7be5be91-cf0b-56cd-9748-c6bcb54ca0e9,2,1,1,0b5e92c4-7917-58aa-98fd-9f827db40134,8a143109-9c7f-597f-978b-461081cb7f7a,exact_ufc_overlap_pair_plus_date,audit_only
/events/UFC-145-Jones-vs-Evans-20031,7,UFC 145 - Jones vs. Evans,Ultimate Fighting Championship (UFC),2012-04-21,/fighter/Mark-Bocek-9781,/fighter/John-Alessio-259,Mark Bocek,John Alessio,efa64583-0401-5553-ba9d-0550c95d82f6,9340033a-15ee-5def-b6db-a6e222b87523,2,1,1,7fcfe2d6-74b9-52e5-ac58-4cc1ccfb05e0,8a143109-9c7f-597f-978b-461081cb7f7a,exact_ufc_overlap_pair_plus_date,audit_only
/events/UFC-145-Jones-vs-Evans-20031,6,UFC 145 - Jones vs. Evans,Ultimate Fighting Championship (UFC),2012-04-21,/fighter/Travis-Browne-16785,/fighter/Chad-Griggs-15932,Travis Browne,Chad Griggs,05ce7e80-db70-533b-872a-93625aaa5a9b,65e55f42-4352-538c-a48c-92dbd68d42b9,2,1,1,dddcc975-45f3-512a-abcc-5b964bb92034,8a143109-9c7f-597f-978b-461081cb7f7a,exact_ufc_overlap_pair_plus_date,audit_only
/events/UFC-145-Jones-vs-Evans-20031,5,UFC 145 - Jones vs. Evans,Ultimate Fighting Championship (UFC),2012-04-21,/fighter/Matt-Brown-14310,/fighter/Stephen-Thompson-59608,Matt Brown,Stephen Thompson,2b7480df-aa5a-589e-bdd9-4f05fb87a457,e14f4877-4ec9-5de7-be5c-170c34751dae,2,1,1,39ed9460-30b8-5aa6-9812-684e4c9c6be4,8a143109-9c7f-597f-978b-461081cb7f7a,exact_ufc_overlap_pair_plus_date,audit_only
/events/UFC-145-Jones-vs-Evans-20031,4,UFC 145 - Jones vs. Evans,Ultimate Fighting Championship (UFC),2012-04-21,/fighter/Anthony-Njokuani-7540,/fighter/John-Makdessi-37402,Anthony Njokuani,John Makdessi,237fc3c2-24dc-56e3-a40f-e571d0279cb2,540f7c25-bf7f-5fa3-ba2e-69c25f190af1,2,1,1,f00910dc-bdb5-5bc5-a864-82e4cac8a8e7,8a143109-9c7f-597f-978b-461081cb7f7a,exact_ufc_overlap_pair_plus_date,audit_only
/events/UFC-145-Jones-vs-Evans-20031,3,UFC 145 - Jones vs. Evans,Ultimate Fighting Championship (UFC),2012-04-21,/fighter/Mac-Danzig-3396,/fighter/Efrain-Escudero-16555,Mac Danzig,Efrain Escudero,45a898cf-e1db-5889-b0c1-e003af49c03a,bd5149e8-3827-543f-b177-9c47c2dbfbe5,2,1,1,bf2e98c9-bc91-544e-affd-42a4ec3dd01d,8a143109-9c7f-597f-978b-461081cb7f7a,exact_ufc_overlap_pair_plus_date,audit_only
/events/UFC-145-Jones-vs-Evans-20031,2,UFC 145 - Jones vs. Evans,Ultimate Fighting Championship (UFC),2012-04-21,/fighter/Chris-Clements-13469,/fighter/Keith-Wisniewski-2095,Chris Clements,Keith Wisniewski,9d014370-c8b3-58a3-a443-6e6e774afa38,a19f087c-158b-517d-9bca-50b02b98bfa4,2,1,1,afd6d682-cb17-5d44-9150-49a6bd563fbd,8a143109-9c7f-597f-978b-461081cb7f7a,exact_ufc_overlap_pair_plus_date,audit_only
/events/UFC-145-Jones-vs-Evans-20031,1,UFC 145 - Jones vs. Evans,Ultimate Fighting Championship (UFC),2012-04-21,/fighter/Marcus-Brimage-21618,/fighter/Maximo-Blanco-36618,Marcus Brimage,Maximo Blanco,ab737d99-e1a2-56ad-b2b4-4d605d41df82,35006511-b9ba-5f33-af5e-e036d2ff5ddc,2,1,1,65868637-7d4b-565b-a6ed-50889a0c78c3,8a143109-9c7f-597f-978b-461081cb7f7a,exact_ufc_overlap_pair_plus_date,audit_only
/events/UFC-on-Fuel-TV-2-Gustafsson-vs-Silva-19857,12,UFC on Fuel TV 2 - Gustafsson vs. Silva,Ultimate Fighting Championship (UFC),2012-04-14,/fighter/Alexander-Gustafsson-26162,/fighter/Thiago-Silva-14396,Alexander Gustafsson,Thiago Silva,718ec931-441b-5849-85ba-ce65f182e575,38e05dd4-62bb-5e72-a526-1a0dbc31b73a,2,1,1,4e73d42f-0abe-5e8f-b48a-5018724ae3ff,91342ee0-daf4-5732-9256-38b5a47f393f,exact_ufc_overlap_pair_plus_date,audit_only
