article_candidate_index,article_url,article_title,article_published_time,article_candidate_rows,rows_with_unique_name_transport,rows_with_canonical_pair,rows_with_unique_event_candidate,distinct_candidate_events,intersection_event_count,intersection_event_id,unique_vote_event_count,unique_vote_top_event_id,unique_vote_top_support,unique_vote_second_support,unique_vote_unanimous,candidate_event_id,candidate_event_name,candidate_event_date,consensus_status,review_status
641,https://www.ufc.com/news/weigh-results-ufc-fight-night-costa-vs-vettori-vegas-41,Weigh-In Results | UFC Fight Night: Costa vs Vettori,2021-10-22T08:00:00-0400,14,12,12,12,1,1,567f0f4b-9dbe-5eeb-a79a-f05820007b83,1,567f0f4b-9dbe-5eeb-a79a-f05820007b83,12,0,true,567f0f4b-9dbe-5eeb-a79a-f05820007b83,UFC Fight Night: Costa vs. Vettori,2021-10-23,singleton_event_intersection_unpromoted,candidate
642,https://www.ufc.com/news/weigh-results-ufc-fight-night-dawson-vs-green-vegas-80,Weigh-In Results | UFC Fight Night: Dawson vs Green,2023-10-06T09:00:00-0400,11,10,10,10,2,0,,2,e09aabd7-7b97-59de-a6ae-184f14a65a05,9,1,false,,,,competing_unique_event_votes,candidate
643,https://www.ufc.com/news/weigh-results-ufc-fight-night-dern-vs-hill-vegas-73,Weigh-In Results | UFC Fight Night: Dern vs Hill,2023-05-19T14:00:08-0400,12,12,12,12,1,1,ad1b2bba-7c77-59a3-9881-b382c23b65ca,1,ad1b2bba-7c77-59a3-9881-b382c23b65ca,12,0,true,ad1b2bba-7c77-59a3-9881-b382c23b65ca,UFC Fight Night: Dern vs. Hill,2023-05-20,singleton_event_intersection_unpromoted,candidate
644,https://www.ufc.com/news/weigh-results-ufc-fight-night-dern-vs-ribas-2-vegas-101,Weigh-In Results | UFC Fight Night: Dern vs Ribas 2,2025-01-10T14:15:00-0500,14,14,14,13,2,1,a1e23bed-e6ac-59e3-bed1-bb837aae58fd,1,a1e23bed-e6ac-59e3-bed1-bb837aae58fd,13,0,true,a1e23bed-e6ac-59e3-bed1-bb837aae58fd,UFC Fight Night: Dern vs. Ribas 2,2025-01-11,singleton_event_intersection_unpromoted,candidate
645,https://www.ufc.com/news/weigh-results-ufc-fight-night-dern-vs-rodriguez-vegas-39,Weigh-In Results | UFC Fight Night: Dern vs Rodriguez,2021-10-05T15:35:22-0400,9,8,8,8,1,1,202626b5-4289-5b24-b46e-b263dd61eb52,1,202626b5-4289-5b24-b46e-b263dd61eb52,8,0,true,202626b5-4289-5b24-b46e-b263dd61eb52,UFC Fight Night: Dern vs. Rodriguez,2021-10-09,singleton_event_intersection_unpromoted,candidate
646,https://www.ufc.com/news/weigh-results-ufc-fight-night-dern-vs-yan-vegas-61,Weigh-In Results & Faceoffs | UFC Fight Night: Dern vs Yan,2022-09-30T08:14:51-0400,12,10,10,10,1,1,e5bf746b-2346-5e00-a0d6-cbfbe1c481b0,1,e5bf746b-2346-5e00-a0d6-cbfbe1c481b0,10,0,true,e5bf746b-2346-5e00-a0d6-cbfbe1c481b0,UFC Fight Night: Dern vs. Yan,2022-10-01,singleton_event_intersection_unpromoted,candidate
647,https://www.ufc.com/news/weigh-results-ufc-fight-night-dolidze-vs-imavov-vegas-85,Weigh-In Results | UFC Fight Night: Dolidze vs Imavov,2024-02-02T13:28:06-0500,13,13,13,12,2,1,7c46b698-f943-5998-a742-3e57111dfac5,1,7c46b698-f943-5998-a742-3e57111dfac5,12,0,true,7c46b698-f943-5998-a742-3e57111dfac5,UFC Fight Night: Dolidze vs. Imavov,2024-02-03,singleton_event_intersection_unpromoted,candidate
648,https://www.ufc.com/news/weigh-results-ufc-fight-night-dos-anjos-vs-fiziev-vegas-58,Weigh-In Results | UFC Fight Night: Dos Anjos vs Fiziev,2022-07-05T06:14:16-0400,12,12,12,12,2,0,,2,b9718822-2e68-577b-be1d-b84098ec3154,11,1,false,,,,competing_unique_event_votes,candidate
649,https://www.ufc.com/news/weigh-results-ufc-fight-night-edwards-vs-muhammad-vegas-21,Weigh-In Results | UFC Fight Night: Edwards vs Muhammad,2021-03-11T15:38:44-0500,13,13,13,10,4,1,ddb5f0bf-0dd1-5602-8e80-f97800befcfb,1,ddb5f0bf-0dd1-5602-8e80-f97800befcfb,10,0,true,ddb5f0bf-0dd1-5602-8e80-f97800befcfb,UFC Fight Night: Edwards vs. Muhammad,2021-03-13,singleton_event_intersection_unpromoted,candidate
650,https://www.ufc.com/news/weigh-results-ufc-fight-night-emmett-vs-topuria,Weigh-In Results | UFC Fight Night: Emmett vs Topuria,2023-06-23T09:54:00-0400,14,12,11,10,2,1,c63c3523-20ee-5429-8157-4704f6030b1b,1,c63c3523-20ee-5429-8157-4704f6030b1b,10,0,true,c63c3523-20ee-5429-8157-4704f6030b1b,UFC Fight Night: Emmett vs. Topuria,2023-06-24,singleton_event_intersection_unpromoted,candidate
651,https://www.ufc.com/news/weigh-results-ufc-fight-night-fiziev-vs-gamrot-vegas-79,Weigh-In Results | UFC Fight Night: Fiziev vs Gamrot,2023-09-22T15:05:00-0400,11,8,8,7,2,1,edeb8c10-8690-5e01-9e28-4572b20d96ea,1,edeb8c10-8690-5e01-9e28-4572b20d96ea,7,0,true,edeb8c10-8690-5e01-9e28-4572b20d96ea,UFC Fight Night: Fiziev vs. Gamrot,2023-09-23,singleton_event_intersection_unpromoted,candidate
652,https://www.ufc.com/news/weigh-results-ufc-fight-night-gane-vs-spivac-paris,Weigh-In Results & Faceoffs | UFC Fight Night: Gane vs Spivac,2023-09-01T02:00:59-0400,11,10,10,9,2,1,fb618f4e-594e-54d0-9b5b-7c835af38aa1,1,fb618f4e-594e-54d0-9b5b-7c835af38aa1,9,0,true,fb618f4e-594e-54d0-9b5b-7c835af38aa1,UFC Fight Night: Gane vs. Spivac,2023-09-02,singleton_event_intersection_unpromoted,candidate
653,https://www.ufc.com/news/weigh-results-ufc-fight-night-gane-vs-tuivasa-paris,Weigh-In Results & Faceoffs | UFC Fight Night: Gane vs Tuivasa,2022-09-02T02:00:53-0400,12,12,12,12,1,1,d67c88dc-612d-53c1-b1f0-49c5a266407b,1,d67c88dc-612d-53c1-b1f0-49c5a266407b,12,0,true,d67c88dc-612d-53c1-b1f0-49c5a266407b,UFC Fight Night: Gane vs. Tuivasa,2022-09-03,singleton_event_intersection_unpromoted,candidate
654,https://www.ufc.com/news/weigh-results-ufc-fight-night-grasso-vs-araujo-vegas-62,Weigh-In Results & Faceoffs | UFC Fight Night: Grasso vs Araujo,2022-10-14T12:00:00-0400,11,11,11,10,2,1,4aef0746-ac9a-51a9-a9b2-1cdf8403b4aa,1,4aef0746-ac9a-51a9-a9b2-1cdf8403b4aa,10,0,true,4aef0746-ac9a-51a9-a9b2-1cdf8403b4aa,UFC Fight Night: Grasso vs. Araujo,2022-10-15,singleton_event_intersection_unpromoted,candidate
655,https://www.ufc.com/news/weigh-results-ufc-fight-night-hall-vs-strickland-ufc-vegas-33,Weigh-In Results | UFC Fight Night: Hall vs Strickland,2021-07-30T02:44:02-0400,11,9,9,9,2,0,,2,dc272dd4-5ee6-5e87-8a33-d50413ddf3f9,8,1,false,,,,competing_unique_event_votes,candidate
656,https://www.ufc.com/news/weigh-results-ufc-fight-night-hermansson-vs-pyfer-vegas-86,Weigh-In Results | UFC Fight Night: Hermansson vs Pyfer,2024-02-09T13:55:48-0500,14,13,13,13,1,1,49299228-08d0-5bb0-a9c2-879d035dfe2b,1,49299228-08d0-5bb0-a9c2-879d035dfe2b,13,0,true,49299228-08d0-5bb0-a9c2-879d035dfe2b,UFC Fight Night: Hermansson vs. Pyfer,2024-02-10,singleton_event_intersection_unpromoted,candidate
657,https://www.ufc.com/news/weigh-results-ufc-fight-night-hermansson-vs-strickland-vegas-47,Weigh-In Results | UFC Fight Night: Hermansson vs Strickland,2022-02-04T08:00:00-0500,11,11,11,11,1,1,6e6aaf69-7f23-5555-95b4-e4821fa5cb6e,1,6e6aaf69-7f23-5555-95b4-e4821fa5cb6e,11,0,true,6e6aaf69-7f23-5555-95b4-e4821fa5cb6e,UFC Fight Night: Hermansson vs. Strickland,2022-02-05,singleton_event_intersection_unpromoted,candidate
658,https://www.ufc.com/news/weigh-results-ufc-fight-night-hernandez-vs-pereira-vegas-99,Weigh-In Results | UFC Fight Night: Hernandez vs Pereira,2024-10-18T12:00:00-0400,11,11,11,11,1,1,ebb053a1-1e09-5b2a-a288-394f59f996c5,1,ebb053a1-1e09-5b2a-a288-394f59f996c5,11,0,true,ebb053a1-1e09-5b2a-a288-394f59f996c5,UFC Fight Night: Hernandez vs. Pereira,2024-10-19,singleton_event_intersection_unpromoted,candidate
659,https://www.ufc.com/news/weigh-results-ufc-fight-night-holloway-vs-allen-kc-kansas-city,Weigh-In Results | UFC Fight Night: Holloway vs Allen,2023-04-12T07:56:30-0400,14,14,14,14,1,1,83b6a6a9-e5a8-5c8c-a4e9-16f384aafb74,1,83b6a6a9-e5a8-5c8c-a4e9-16f384aafb74,14,0,true,83b6a6a9-e5a8-5c8c-a4e9-16f384aafb74,UFC Fight Night: Holloway vs. Allen,2023-04-15,singleton_event_intersection_unpromoted,candidate
660,https://www.ufc.com/news/weigh-results-ufc-fight-night-holloway-vs-rodriguez,Weigh-In Results | UFC Fight Night: Holloway vs Rodriguez,2021-11-12T06:47:02-0500,11,10,10,10,1,1,5f73fe88-017f-575e-a72a-e27ede762eb9,1,5f73fe88-017f-575e-a72a-e27ede762eb9,10,0,true,5f73fe88-017f-575e-a72a-e27ede762eb9,UFC Fight Night: Holloway vs. Rodriguez,2021-11-13,singleton_event_intersection_unpromoted,candidate
661,https://www.ufc.com/news/weigh-results-ufc-fight-night-holm-vs-bueno-silva-vegas-77,Weigh-In Results | UFC Fight Night: Holm vs Bueno Silva,2023-07-14T12:00:00-0400,13,12,12,12,1,1,98298300-ef0f-584a-a2c3-2723efc3855a,1,98298300-ef0f-584a-a2c3-2723efc3855a,12,0,true,98298300-ef0f-584a-a2c3-2723efc3855a,UFC Fight Night: Holm vs. Bueno Silva,2023-07-15,singleton_event_intersection_unpromoted,candidate
662,https://www.ufc.com/news/weigh-results-ufc-fight-night-holm-vs-vieira-vegas-55,Weigh-In Results | UFC Fight Night: Holm vs Vieira,2022-05-20T09:00:00-0400,11,11,11,11,1,1,91ef54e5-0293-5dc9-b271-969b5d892bea,1,91ef54e5-0293-5dc9-b271-969b5d892bea,11,0,true,91ef54e5-0293-5dc9-b271-969b5d892bea,UFC Fight Night: Holm vs. Vieira,2022-05-21,singleton_event_intersection_unpromoted,candidate
663,https://www.ufc.com/news/weigh-results-ufc-fight-night-kape-vs-almabayev-vegas-103,Weigh-In Results | UFC Fight Night: Kape vs Almabayev,2025-02-28T12:00:00-0500,10,9,9,9,1,1,7f9ad559-13fd-55d3-a2dd-1a63e83dae09,1,7f9ad559-13fd-55d3-a2dd-1a63e83dae09,9,0,true,7f9ad559-13fd-55d3-a2dd-1a63e83dae09,UFC Fight Night: Kape vs. Almabayev,2025-03-01,singleton_event_intersection_unpromoted,candidate
664,https://www.ufc.com/news/weigh-results-ufc-fight-night-kara-france-vs-albazi-vegas-74,Weigh-In Results | UFC Fight Night: Kara-France vs Albazi,2023-06-02T11:52:47-0400,13,12,12,12,1,1,d0e89b1a-6b61-500b-8319-f2ff71dfe477,1,d0e89b1a-6b61-500b-8319-f2ff71dfe477,12,0,true,d0e89b1a-6b61-500b-8319-f2ff71dfe477,UFC Fight Night: Kara-France vs. Albazi,2023-06-03,singleton_event_intersection_unpromoted,candidate
665,https://www.ufc.com/news/weigh-results-ufc-fight-night-kattar-vs-allen-vegas-63,Weigh-In Results | UFC Fight Night: Kattar vs Allen,2022-10-28T09:00:00-0400,11,10,10,10,1,1,e91325bd-f5fc-5ca5-a9fb-f7885cdd14c0,1,e91325bd-f5fc-5ca5-a9fb-f7885cdd14c0,10,0,true,e91325bd-f5fc-5ca5-a9fb-f7885cdd14c0,UFC Fight Night: Kattar vs. Allen,2022-10-29,singleton_event_intersection_unpromoted,candidate
666,https://www.ufc.com/news/weigh-results-ufc-fight-night-kattar-vs-chikadze-vegas-46,Weigh-In Results | UFC Fight Night: Kattar vs Chikadze,2022-01-14T08:00:00-0500,10,7,7,7,1,1,2e238719-ce65-5c0b-90bb-cba0941a9e27,1,2e238719-ce65-5c0b-90bb-cba0941a9e27,7,0,true,2e238719-ce65-5c0b-90bb-cba0941a9e27,UFC Fight Night: Kattar vs. Chikadze,2022-01-15,singleton_event_intersection_unpromoted,candidate
667,https://www.ufc.com/news/weigh-results-ufc-fight-night-kattar-vs-emmett,Weigh-In Results | UFC Fight Night: Kattar vs Emmett,2022-06-14T12:53:52-0400,14,14,13,13,1,1,3fafc138-43fb-5456-a517-17c187d588d2,1,3fafc138-43fb-5456-a517-17c187d588d2,13,0,true,3fafc138-43fb-5456-a517-17c187d588d2,UFC Fight Night: Kattar vs. Emmett,2022-06-18,singleton_event_intersection_unpromoted,candidate
668,https://www.ufc.com/news/weigh-results-ufc-fight-night-krylov-vs-spann-vegas-70,Weigh-In Results | UFC Fight Night: Krylov vs Spann,2023-02-24T05:01:52-0500,11,11,11,11,2,0,,2,8af15967-c153-53ad-89ae-457debd78938,10,1,false,,,,competing_unique_event_votes,candidate
669,https://www.ufc.com/news/weigh-results-ufc-fight-night-lemos-vs-andrade-vegas-52,Weigh-In Results | UFC Fight Night: Lemos vs Andrade,2022-04-22T21:00:00-0400,12,11,11,11,2,0,,2,64c94a2e-55b3-5745-a524-4fdf9168836a,10,1,false,,,,competing_unique_event_votes,candidate
670,https://www.ufc.com/news/weigh-results-ufc-fight-night-lemos-vs-jandiroba-vegas-94,Weigh-In Results | UFC Fight Night: Lemos vs Jandiroba,2024-07-19T12:03:00-0400,11,10,10,10,1,1,de85654a-8830-5c30-9530-e7eb26fb9268,1,de85654a-8830-5c30-9530-e7eb26fb9268,10,0,true,de85654a-8830-5c30-9530-e7eb26fb9268,UFC Fight Night: Lemos vs. Jandiroba,2024-07-20,singleton_event_intersection_unpromoted,candidate
671,https://www.ufc.com/news/weigh-results-ufc-fight-night-lewis-vs-spivac-vegas-68,Weigh-In Results | UFC Fight Night: Lewis vs Spivac,2023-02-03T14:00:00-0500,12,11,11,11,2,0,,2,3d166007-4749-5b5b-bc90-d256de730d5e,10,1,false,,,,competing_unique_event_votes,candidate
672,https://www.ufc.com/news/weigh-results-ufc-fight-night-luque-vs-dos-anjos-vegas-78,Weigh-In Results & Faceoffs | UFC Fight Night: Luque vs Dos Anjos,2023-08-11T14:00:00-0400,13,11,11,11,1,1,651dc82b-e976-5d50-9b61-71e1dd852a71,1,651dc82b-e976-5d50-9b61-71e1dd852a71,11,0,true,651dc82b-e976-5d50-9b61-71e1dd852a71,UFC Fight Night: Luque vs. Dos Anjos,2023-08-12,singleton_event_intersection_unpromoted,candidate
673,https://www.ufc.com/news/weigh-results-ufc-fight-night-luque-vs-muhammad-2-vegas-51,Weigh-In Results | UFC Fight Night: Luque vs Muhammad 2,2022-04-15T07:00:00-0400,14,14,14,13,2,1,98a01919-ffc8-5cc6-8f6a-2c9b0e908771,1,98a01919-ffc8-5cc6-8f6a-2c9b0e908771,13,0,true,98a01919-ffc8-5cc6-8f6a-2c9b0e908771,UFC Fight Night: Luque vs. Muhammad,2022-04-16,singleton_event_intersection_unpromoted,candidate
674,https://www.ufc.com/news/weigh-results-ufc-fight-night-magny-vs-prates-vegas-100,Weigh-In Results | UFC Fight Night: Magny vs Prates,2024-11-08T12:45:00-0500,11,9,9,9,1,1,50df6ed9-a652-50ab-8ddb-d5377a3e5444,1,50df6ed9-a652-50ab-8ddb-d5377a3e5444,9,0,true,50df6ed9-a652-50ab-8ddb-d5377a3e5444,UFC Fight Night: Magny vs. Prates,2024-11-09,singleton_event_intersection_unpromoted,candidate
675,https://www.ufc.com/news/weigh-results-ufc-fight-night-makhachev-vs-moises,Weigh-In Results | UFC Fight Night: Makhachev vs. Moises,2021-07-14T13:11:28-0400,11,10,10,10,2,0,,2,fd43de59-e2f7-5649-bb75-bcf93d4fd9d7,9,1,false,,,,competing_unique_event_votes,candidate
676,https://www.ufc.com/news/weigh-results-ufc-fight-night-nicolau-vs-perez-vegas-91,Weigh-In Results | UFC Fight Night: Nicolau vs Perez,2024-04-26T13:30:00-0400,13,13,13,13,1,1,6e4863fb-3af8-58d6-84a0-017ce4f52a81,1,6e4863fb-3af8-58d6-84a0-017ce4f52a81,13,0,true,6e4863fb-3af8-58d6-84a0-017ce4f52a81,UFC Fight Night: Nicolau vs. Perez,2024-04-27,singleton_event_intersection_unpromoted,candidate
677,https://www.ufc.com/news/weigh-results-ufc-fight-night-ortega-vs-rodriguez-long-island,Weigh-In Results | UFC Fight Night: Ortega vs Rodriguez,2022-07-15T05:42:20-0400,12,11,11,10,2,1,59b6935c-6fbd-5ba7-8b0c-aaff80894ed5,1,59b6935c-6fbd-5ba7-8b0c-aaff80894ed5,10,0,true,59b6935c-6fbd-5ba7-8b0c-aaff80894ed5,UFC Fight Night: Ortega vs. Rodriguez,2022-07-16,singleton_event_intersection_unpromoted,candidate
678,https://www.ufc.com/news/weigh-results-ufc-fight-night-pavlovich-vs-blaydes-vegas-71,Weigh-In Results | UFC Fight Night: Pavlovich vs Blaydes,2023-04-22T14:01:00-0400,12,9,8,8,1,1,f3d8d138-b778-5f6f-9929-b1e2d287887f,1,f3d8d138-b778-5f6f-9929-b1e2d287887f,8,0,true,f3d8d138-b778-5f6f-9929-b1e2d287887f,UFC Fight Night: Pavlovich vs. Blaydes,2023-04-22,singleton_event_intersection_unpromoted,candidate
679,https://www.ufc.com/news/weigh-results-ufc-fight-night-ribas-vs-namajunas-vegas-89,Weigh-In Results | UFC Fight Night: Ribas vs Namajunas,2024-03-22T14:59:00-0400,13,12,12,12,1,1,2aa2cda5-8e08-54a3-b337-ec24c331c3a7,1,2aa2cda5-8e08-54a3-b337-ec24c331c3a7,12,0,true,2aa2cda5-8e08-54a3-b337-ec24c331c3a7,UFC Fight Night: Ribas vs. Namajunas,2024-03-23,singleton_event_intersection_unpromoted,candidate
680,https://www.ufc.com/news/weigh-results-ufc-fight-night-royval-vs-taira-vegas-98,Weigh-In Results | UFC Fight Night: Royval vs Taira,2024-10-11T13:32:00-0400,13,13,12,12,1,1,50571922-e771-5a15-8d73-fbb18bc742a1,1,50571922-e771-5a15-8d73-fbb18bc742a1,12,0,true,50571922-e771-5a15-8d73-fbb18bc742a1,UFC Fight Night: Royval vs. Taira,2024-10-12,singleton_event_intersection_unpromoted,candidate
681,https://www.ufc.com/news/weigh-results-ufc-fight-night-rozenstruik-vs-almeida-charlotte,Weigh-In Results & Faceoffs | UFC Fight Night: Rozenstruik vs Almeida,2023-05-12T06:57:45-0400,11,10,10,10,1,1,c91f3e2e-cbb9-55d2-a856-818468ef9fc0,1,c91f3e2e-cbb9-55d2-a856-818468ef9fc0,10,0,true,c91f3e2e-cbb9-55d2-a856-818468ef9fc0,UFC Fight Night: Rozenstruik vs. Almeida,2023-05-13,singleton_event_intersection_unpromoted,candidate
682,https://www.ufc.com/news/weigh-results-ufc-fight-night-rozenstruik-vs-gane-vegas-20,Weigh-In Results | UFC Fight Night: Rozenstruik vs Gane,2021-02-25T17:12:55-0500,10,9,9,7,4,0,,1,4e6bdd1a-dcf4-5e36-9227-99f2eed5fae8,7,0,true,4e6bdd1a-dcf4-5e36-9227-99f2eed5fae8,UFC Fight Night: Rozenstruik vs. Gane,2021-02-27,unanimous_unique_event_votes_unpromoted,candidate
683,https://www.ufc.com/news/weigh-results-ufc-fight-night-sandhagen-vs-dillashaw,Weigh-In Results | UFC Fight Night: Sandhagen vs. Dillashaw,2021-07-22T18:44:23-0400,11,11,11,11,1,1,9ef242c7-0a32-540b-ab2c-d9f0b671d076,1,9ef242c7-0a32-540b-ab2c-d9f0b671d076,11,0,true,9ef242c7-0a32-540b-ab2c-d9f0b671d076,UFC Fight Night: Sandhagen vs. Dillashaw,2021-07-24,singleton_event_intersection_unpromoted,candidate
684,https://www.ufc.com/news/weigh-results-ufc-fight-night-sandhagen-vs-font-nashville,Weigh-In Results | UFC Fight Night: Sandhagen vs Font,2023-08-04T09:35:00-0400,12,11,11,11,1,1,eb0af67b-c11f-5cac-8fdb-6f8744f01ec7,1,eb0af67b-c11f-5cac-8fdb-6f8744f01ec7,11,0,true,eb0af67b-c11f-5cac-8fdb-6f8744f01ec7,UFC Fight Night: Sandhagen vs. Font,2023-08-05,singleton_event_intersection_unpromoted,candidate
685,https://www.ufc.com/news/weigh-results-ufc-fight-night-sandhagen-vs-song-vegas-60,Weigh-In Results & Faceoffs | UFC Fight Night: Sandhagen vs Song,2022-09-16T08:09:52-0400,14,14,13,13,1,1,619f3ac2-9d52-50b1-b60a-e3980e69c61a,1,619f3ac2-9d52-50b1-b60a-e3980e69c61a,13,0,true,619f3ac2-9d52-50b1-b60a-e3980e69c61a,UFC Fight Night: Sandhagen vs. Song,2022-09-17,singleton_event_intersection_unpromoted,candidate
686,https://www.ufc.com/news/weigh-results-ufc-fight-night-santos-vs-hill-vegas-59,Weigh-In Results | UFC Fight Night: Santos vs Hill,2022-08-04T15:24:14-0400,11,9,9,9,2,0,,2,98e5d806-11d6-5a42-89ba-43f5b4265a5e,8,1,false,,,,competing_unique_event_votes,candidate
687,https://www.ufc.com/news/weigh-results-ufc-fight-night-santos-vs-walker-vegas-38,Weigh-In Results | UFC Fight Night: Santos vs Walker,2021-10-01T09:36:00-0400,13,13,12,12,1,1,790497cb-0637-53fb-977c-74f7060d66e5,1,790497cb-0637-53fb-977c-74f7060d66e5,12,0,true,790497cb-0637-53fb-977c-74f7060d66e5,UFC Fight Night: Santos vs. Walker,2021-10-02,singleton_event_intersection_unpromoted,candidate
688,https://www.ufc.com/news/weigh-results-ufc-fight-night-singapore-holloway-vs-korean-zombie,Weigh-In Results & Faceoffs | UFC Fight Night: Holloway vs The Korean Zombie,2023-08-24T22:09:00-0400,13,10,10,9,2,1,4cfbc3c0-b84f-565d-b872-223935f42baf,1,4cfbc3c0-b84f-565d-b872-223935f42baf,9,0,true,4cfbc3c0-b84f-565d-b872-223935f42baf,UFC Fight Night: Holloway vs. The Korean Zombie,2023-08-26,singleton_event_intersection_unpromoted,candidate
689,https://www.ufc.com/news/weigh-results-ufc-fight-night-smith-vs-spann-vegas-37,Weigh-In Results | UFC Fight Night: Smith vs Spann,2021-09-16T11:17:23-0400,13,12,12,11,2,1,e82d596a-2f1c-5165-84ed-43a03c53dd19,1,e82d596a-2f1c-5165-84ed-43a03c53dd19,11,0,true,e82d596a-2f1c-5165-84ed-43a03c53dd19,UFC Fight Night: Smith vs. Spann,2021-09-18,singleton_event_intersection_unpromoted,candidate
