fightmetric_id,raw_color,round,resource_id,drupal_internal_id,reason,field,raw_value,details
6852,1,1,a3f1f718-6996-4457-9782-1a8ebaa11679,25416,missing_canonical_fight_identity,,,
6853,0,1,f0e34af9-fdcc-47ad-9d5f-2b4a1f70bf46,44266,missing_canonical_fight_identity,,,
6853,0,2,c28842d3-c70c-44fa-9115-af7394fdb0d1,44267,missing_canonical_fight_identity,,,
6853,0,3,a1f051ce-a0a8-419e-b910-77e2d21c7c31,44268,missing_canonical_fight_identity,,,
6853,1,1,340ec9f9-81ba-4eb3-9976-b5346ccc86ee,44269,missing_canonical_fight_identity,,,
6853,1,2,f2360694-72c3-496f-9dac-6f4464b227c3,44270,missing_canonical_fight_identity,,,
6853,1,3,e8b71087-dc40-4455-8c4a-1bc3d06301da,44271,missing_canonical_fight_identity,,,
6857,0,1,65a10043-bea5-4403-97de-505fad82c416,25795,missing_canonical_fight_identity,,,
6857,0,2,bf1be221-850a-4701-a8ad-c36ea371eefb,25797,missing_canonical_fight_identity,,,
6857,0,3,aea4ff22-ec76-4088-a776-357a41ef5db0,25799,missing_canonical_fight_identity,,,
6857,1,1,9751f1d0-881c-42ed-a249-238921e114d1,25796,missing_canonical_fight_identity,,,
6857,1,2,0e915a77-5f5f-4b65-8520-a18720df0ea5,25798,missing_canonical_fight_identity,,,
6857,1,3,ab46ac9d-9184-483f-b3e8-5de35469705c,25800,missing_canonical_fight_identity,,,
6862,0,1,dd215269-2d16-4e43-ac2e-ad16022655a3,25445,missing_canonical_fight_identity,,,
6862,0,2,36b264d2-9cbe-42fd-9063-657c89bcbfe0,25447,missing_canonical_fight_identity,,,
6862,0,3,7a9e5259-5884-4d6d-8162-ce2f035b1eaa,25449,missing_canonical_fight_identity,,,
6862,1,1,8d578540-2952-47ba-80e7-0625160787c9,25446,missing_canonical_fight_identity,,,
6862,1,2,6a733c30-1639-4d9d-aa36-9225f4eecb88,25448,missing_canonical_fight_identity,,,
6862,1,3,5809635f-8078-49f3-b2c4-aa1616533f28,25450,missing_canonical_fight_identity,,,
6872,0,1,91924231-92f6-4fef-a8e7-524010bd14de,25427,missing_canonical_fight_identity,,,
6872,0,2,655dd8e0-db86-45ee-81ef-c66f1a9d4a33,25429,missing_canonical_fight_identity,,,
6872,0,3,f9dc669f-c157-4ae3-870c-3eecfc4b8878,25431,missing_canonical_fight_identity,,,
6872,1,1,5688d733-97da-4799-8750-5e6ac6095ad0,25428,missing_canonical_fight_identity,,,
6872,1,2,8a77de71-b350-47c7-a398-7620d17cf689,25430,missing_canonical_fight_identity,,,
6872,1,3,b6c16d9b-0d02-4f73-a33c-88e25802e683,25432,missing_canonical_fight_identity,,,
6875,0,1,405c16f2-b58a-4fd8-9015-87d1b56ac154,44274,unresolved_duplicate_source_version,,,version_count=2
6875,0,1,8a38f445-c1f4-4ff1-8460-5a12b694534c,45433,unresolved_duplicate_source_version,,,version_count=2
6875,1,1,4950bdc7-2180-427f-ab6d-6859336fcc9f,45434,unresolved_duplicate_source_version,,,version_count=2
6875,1,1,973a56fc-b838-47c8-a251-ff672c9347c7,44275,unresolved_duplicate_source_version,,,version_count=2
6879,0,3,969af511-7af5-47da-9ecf-7d6521b70616,25395,position_bucket_outside_audited_0_5_range,ground_ctl_time,55,
6879,0,3,969af511-7af5-47da-9ecf-7d6521b70616,25395,position_bucket_outside_audited_0_5_range,ground_time,55,
6879,0,3,969af511-7af5-47da-9ecf-7d6521b70616,25395,position_bucket_outside_audited_0_5_range,msc_ground_ctl__time,55,
6879,1,3,fd20ee87-2605-4d81-aff4-1e5833fe7032,25396,position_bucket_outside_audited_0_5_range,ground_time,55,
6895,0,1,0995c619-8e81-4270-b47a-01eebe7eeba9,25363,missing_canonical_fight_identity,,,
6895,0,2,a3cc8f18-f4ca-47ff-a0ec-b4d7b91b31a1,25365,missing_canonical_fight_identity,,,
6895,0,3,be8666a0-c3b2-475a-9785-b8a991dfb7b0,25367,missing_canonical_fight_identity,,,
6895,0,4,2b83f2b4-9a3e-4b0b-8fd6-05c899d83763,25369,missing_canonical_fight_identity,,,
6895,0,5,146d7fff-0242-42ef-851b-157a420ecf13,25371,missing_canonical_fight_identity,,,
6895,1,1,4f37aaf4-eec5-4f7b-9fb4-1538bf802a15,25364,missing_canonical_fight_identity,,,
6895,1,2,6be7234c-968b-45a7-b8ee-ff1cc1825dcb,25366,missing_canonical_fight_identity,,,
6895,1,3,d171a597-106f-417b-8c59-28de0d489d98,25368,missing_canonical_fight_identity,,,
6895,1,4,df9e9e72-db74-4726-8b55-9387146e0875,25370,missing_canonical_fight_identity,,,
6895,1,5,38b82bca-59af-4a71-85be-0815ef2e00b0,25372,missing_canonical_fight_identity,,,
69,0,1,b7585d67-75fa-4a75-949a-585e0fe0354d,34107,missing_canonical_fight_identity,,,
69,1,1,c905f44e-c08d-46f0-9521-cb706804f94a,34108,missing_canonical_fight_identity,,,
6903,0,1,3dfe00f4-4ac2-4279-97c5-da594dd9c88e,25731,missing_canonical_fight_identity,,,
6903,0,2,72de0f72-422c-4e4c-b39c-c5999a11fcc0,25733,missing_canonical_fight_identity,,,
6903,0,3,17053de8-f478-4179-91a4-52a185c8ca81,25735,missing_canonical_fight_identity,,,
6903,1,1,bb4e944b-ed65-4e58-8dd9-d67ffa8b62f0,25732,missing_canonical_fight_identity,,,
6903,1,2,f321da7b-376c-4d4a-b591-ea891a0a491d,25734,missing_canonical_fight_identity,,,
6903,1,3,82a3f4cb-bf4d-43fb-a7ae-4a5ab99eb9c9,25736,missing_canonical_fight_identity,,,
6904,0,1,6f785198-82d2-4bc3-88d8-83ff86fa3907,25771,missing_canonical_fight_identity,,,
6904,0,2,0031875c-53ca-4d1f-8160-0691cc737e55,25773,missing_canonical_fight_identity,,,
6904,0,3,01e5a059-0a9f-4ad4-bc0e-667354270839,25775,missing_canonical_fight_identity,,,
6904,1,1,20f10898-dca3-42c3-b1c9-c0f2fedff330,25772,missing_canonical_fight_identity,,,
6904,1,2,86c88c30-dab8-47d8-98d6-b7f7c4baed38,25774,missing_canonical_fight_identity,,,
6904,1,3,85917122-395d-46d4-8f9d-43d9ac251e6a,25776,missing_canonical_fight_identity,,,
6906,0,1,e5b4addd-f969-4627-87ad-2c98d39022b7,25759,missing_canonical_fight_identity,,,
6906,0,2,d3deca8b-708a-4173-8ea8-f91ccf8f3c70,25761,missing_canonical_fight_identity,,,
6906,0,3,fdc0ec42-1b5d-4ac9-aad0-d9e36c088771,25763,missing_canonical_fight_identity,,,
6906,1,1,238e3a80-2cae-48af-8625-a5d12aceeb2a,25760,missing_canonical_fight_identity,,,
6906,1,2,5cf9cabc-4d63-456c-b7b9-c525c0e9d265,25762,missing_canonical_fight_identity,,,
6906,1,3,93b9f9c3-a8d6-47bb-a633-5fa9643b8291,25764,missing_canonical_fight_identity,,,
6920,0,1,0e50d4fd-3be5-42b0-aacf-ee66f47f1060,25611,missing_canonical_fight_identity,,,
6920,0,2,b0e38728-51a7-4284-b364-a3b35788de13,25613,missing_canonical_fight_identity,,,
6920,0,3,717e3b0f-f946-4d9f-b695-44aa36f9eb00,25615,missing_canonical_fight_identity,,,
6920,1,1,f7e9cbb2-0a0a-4e0b-89fd-320a72825d3a,25612,missing_canonical_fight_identity,,,
6920,1,2,4131994b-de73-4a09-97a4-160f07ce405f,25614,missing_canonical_fight_identity,,,
6920,1,3,16b7c2ff-2b73-4a70-a6d2-2de6a8891922,25616,missing_canonical_fight_identity,,,
6922,0,1,8b537e49-add0-4575-a1fc-7ff5b1e381f4,25945,missing_canonical_fight_identity,,,
6922,0,2,0c64f139-54c0-487f-9de5-2c71094701c6,25947,missing_canonical_fight_identity,,,
6922,0,3,d493ac06-7ea6-4bb7-8e33-cc127c9a3137,25949,missing_canonical_fight_identity,,,
6922,1,1,1a359f4f-2e1c-4044-9121-a75f37c43c14,25946,missing_canonical_fight_identity,,,
6922,1,2,fd795341-8336-48ff-bb4b-94da55f0855f,25948,missing_canonical_fight_identity,,,
6922,1,3,b4d246aa-b112-41ca-869a-82f8306d5606,25950,missing_canonical_fight_identity,,,
6923,0,1,bdf8c4f8-6071-4c9c-ad7f-a3dca8f75186,25929,missing_canonical_fight_identity,,,
6923,0,2,b48ce1f7-89b1-4dbf-b540-abc76ce6143a,25931,missing_canonical_fight_identity,,,
6923,0,3,746ebb87-0d16-4388-a0fc-cf1f09d5e103,25933,missing_canonical_fight_identity,,,
6923,1,1,94274ad7-da28-423f-be25-8c2253308bf4,25930,missing_canonical_fight_identity,,,
6923,1,2,b73baca6-4525-4223-b3bb-36c0aeef9781,25932,missing_canonical_fight_identity,,,
6923,1,3,9b822fad-e226-4ec6-9515-d5d2e9b43119,25934,missing_canonical_fight_identity,,,
6934,0,1,87ede414-fd70-4907-a9e5-59682fc1b9ce,25499,missing_canonical_fight_identity,,,
6934,0,2,f0e64741-b6b2-4bdc-9089-95146a1c184d,25501,missing_canonical_fight_identity,,,
6934,0,3,e3689e1c-6794-4d28-b81d-98ada39ccb1f,25503,missing_canonical_fight_identity,,,
6934,1,1,5b9a1599-5e33-4e33-bc19-a7d0d4bd036e,25500,missing_canonical_fight_identity,,,
6934,1,2,eea6143b-0477-49e0-bf53-37c9553b9a3b,25502,missing_canonical_fight_identity,,,
6934,1,3,f4c56f95-1a9d-43bc-b2e1-e1a7c708442d,25504,missing_canonical_fight_identity,,,
6936,0,1,814e2448-0638-4d4b-a5ff-d30d18d14e60,25619,missing_canonical_fight_identity,,,
6936,0,2,1a9dd66b-aefc-4445-a9ea-cf289797d664,25621,missing_canonical_fight_identity,,,
6936,0,3,af9c4cd8-1644-44f9-9ccb-d6881ef45c56,25623,missing_canonical_fight_identity,,,
6936,1,1,e1dbaffe-aa65-4a96-82f0-ce69a439c032,25620,missing_canonical_fight_identity,,,
6936,1,2,b614b5a8-ae22-4bb2-beee-ed219731b736,25622,missing_canonical_fight_identity,,,
6936,1,3,811936e2-3484-496a-a6ba-5fc616a2f62c,25624,missing_canonical_fight_identity,,,
6941,0,1,0b9c6140-501f-4dcf-b8e2-a010d8f2d436,25511,missing_canonical_fight_identity,,,
6941,0,2,cc332fac-6b59-4d73-bfa9-b96eee735257,25513,missing_canonical_fight_identity,,,
6941,0,3,483acf00-89fa-4403-baa7-c518c2d7e080,25515,missing_canonical_fight_identity,,,
6941,1,1,ac28d8a7-fd6c-44ba-b8f8-38ffecd94c78,25512,missing_canonical_fight_identity,,,
6941,1,2,4b5fc8a7-6f42-4e9f-8ad2-640fa11bee3e,25514,missing_canonical_fight_identity,,,
6941,1,3,de838383-bc43-42c7-93d8-2f13a24a63c4,25516,missing_canonical_fight_identity,,,
6943,0,1,be2c33e8-ccf6-494d-a680-dcc889268bec,25557,missing_canonical_fight_identity,,,
6943,0,2,73939676-c3b1-4e90-b4a6-d0d38b323a4d,25559,missing_canonical_fight_identity,,,
6943,0,3,9999ed0b-b393-4463-8a28-e1a9dfdcf6b6,25561,missing_canonical_fight_identity,,,
6943,1,1,c21fe1d4-c52f-4004-8b4e-18a6f1560ad8,25558,missing_canonical_fight_identity,,,
6943,1,2,6f3191bf-1764-487a-bc32-a4b4332c5897,25560,missing_canonical_fight_identity,,,
6943,1,3,6c3cdc63-193e-413d-b153-49ac6832d6a1,25562,missing_canonical_fight_identity,,,
6951,0,1,d37fcc10-e4ae-45c2-85a0-67a3ae7c72c0,25941,missing_canonical_fight_identity,,,
6951,1,1,f56e27db-0a8e-47f3-b5ef-c168ae7290ef,25942,missing_canonical_fight_identity,,,
6952,0,1,2e502e31-817a-4d9f-9bde-f5cb8b1e8f41,25917,missing_canonical_fight_identity,,,
6952,0,2,c274efd3-ae34-4e52-91a5-51157b027225,25919,missing_canonical_fight_identity,,,
6952,0,3,075d3559-dc89-4220-9289-8ff7f2dc6669,25921,missing_canonical_fight_identity,,,
6952,1,1,71b81a8f-2b8f-449f-a802-2e100b90da8f,25918,missing_canonical_fight_identity,,,
6952,1,2,97bf37b9-2ee5-46f8-8b4c-ed72c2dfbe16,25920,missing_canonical_fight_identity,,,
6952,1,3,8de6d5b6-f1a0-4a4a-aff1-cebdfc38cc60,25922,missing_canonical_fight_identity,,,
697,0,1,5c09066a-5173-4896-a6aa-21728943bddf,30363,missing_canonical_fight_identity,,,
697,1,1,1ca84157-00e8-44bb-be1d-5ad0a85cab42,30364,missing_canonical_fight_identity,,,
6970,0,1,151d5170-6dd1-40b8-adb6-9a8c20c181d6,25911,missing_canonical_fight_identity,,,
6970,0,2,5366a1e0-dac0-4fcc-9fb1-042419e3c843,25913,missing_canonical_fight_identity,,,
6970,1,1,b04695c0-45cc-4239-9daa-cac150f30ed6,25912,missing_canonical_fight_identity,,,
6970,1,2,a071f2a2-8590-4d1b-88e2-b7d158793901,25914,missing_canonical_fight_identity,,,
6975,0,1,b992367a-feb3-44f6-9ebd-0ae171eb92f6,25851,missing_canonical_fight_identity,,,
6975,0,2,921b7b46-17d6-4d6a-992d-7f7c3447f030,25853,missing_canonical_fight_identity,,,
6975,0,3,a9ece6ea-3bd8-4dd9-9aa3-4c311a47d7cf,25855,missing_canonical_fight_identity,,,
6975,1,1,a7b1a3b6-5cdb-4c1d-a141-072d41dd8e80,25852,missing_canonical_fight_identity,,,
6975,1,2,3744068e-101b-4f61-b985-e8aaaa0f12db,25854,missing_canonical_fight_identity,,,
6975,1,3,301d222a-2817-4a56-b9ac-7d7b447f7d88,25856,missing_canonical_fight_identity,,,
6984,0,1,2a2b979b-ef09-4ead-a2dc-8f9dabf5a6e5,25937,missing_canonical_fight_identity,,,
6984,1,1,b7aa6a5a-6df3-4e39-80a2-6b7bbfd976cc,25938,missing_canonical_fight_identity,,,
6985,0,1,19513f54-23c8-48a3-a869-7f1c439b736d,25899,missing_canonical_fight_identity,,,
6985,1,1,ff27e655-edf6-4cbc-af61-8679836a3b12,25900,missing_canonical_fight_identity,,,
6986,0,1,02f08155-44e7-4f1e-8c34-db17c3cc9d1f,25903,missing_canonical_fight_identity,,,
6986,0,2,ed67fbb3-8252-4385-a3b8-ad14f54e1912,25905,missing_canonical_fight_identity,,,
6986,0,3,bdd51dba-920d-43da-a37e-0773270837ee,25907,missing_canonical_fight_identity,,,
6986,1,1,8c34313d-f2f7-417a-8644-c16397e53fb5,25904,missing_canonical_fight_identity,,,
6986,1,2,3e8b5c77-4220-4ad3-8ee9-de03acc03acd,25906,missing_canonical_fight_identity,,,
6986,1,3,a86a34b6-efff-4ecc-a35e-9ed3dcdb5124,25908,missing_canonical_fight_identity,,,
6987,0,1,a934cd78-ab66-41ee-b42a-e1bb92a57f72,25953,missing_canonical_fight_identity,,,
6987,0,2,fd77cc88-5ad2-4877-8cf5-13c704597701,25955,missing_canonical_fight_identity,,,
6987,0,3,e81cadab-3aff-4ebb-a457-0b28d7687acf,25957,missing_canonical_fight_identity,,,
6987,1,1,369b2497-2451-4243-9a5d-e75298b2d13b,25954,missing_canonical_fight_identity,,,
6987,1,2,b10cf518-39dc-4e72-8d0f-083ddb2d8292,25956,missing_canonical_fight_identity,,,
6987,1,3,29298e8e-2ca7-49ce-8cea-a440946568aa,25958,missing_canonical_fight_identity,,,
6988,0,1,de06deab-b804-4556-bc42-596a045c3cc6,25925,missing_canonical_fight_identity,,,
6988,1,1,20ed2273-260e-4444-941d-c4115881a5db,25926,missing_canonical_fight_identity,,,
6993,0,1,e6fedeba-1b62-483e-951e-08248569d9b2,25583,missing_canonical_fight_identity,,,
6993,0,2,077e079d-60dd-4b6a-bbe5-ca1b100cb3da,25585,missing_canonical_fight_identity,,,
6993,0,3,8f050b53-0e40-4375-9437-1ee22cb4f160,25587,missing_canonical_fight_identity,,,
6993,0,4,7341b8f8-5cef-4dbe-83b4-b57ca31f357c,25589,missing_canonical_fight_identity,,,
6993,0,5,9abeb2dd-a342-4f1a-ab0b-4b8a0b079fa0,25591,missing_canonical_fight_identity,,,
6993,1,1,97009f47-922b-4e7f-8287-e6c42e55120c,25584,missing_canonical_fight_identity,,,
6993,1,2,232716e2-8284-4e18-a7a7-75fbd7bff761,25586,missing_canonical_fight_identity,,,
6993,1,3,98e87e8c-25ce-402d-8ee6-8c810f4412b9,25588,missing_canonical_fight_identity,,,
6993,1,4,79df1596-b74b-4710-a18d-306e80ae2509,25590,missing_canonical_fight_identity,,,
6993,1,5,d6b3be4d-d482-49e9-98b8-6ca72ebd4ad5,25592,missing_canonical_fight_identity,,,
6995,0,1,7af26e3a-68b4-4717-b14d-c7122ef8f0e8,25961,missing_canonical_fight_identity,,,
6995,0,2,ed074486-cae0-44a2-ab82-f20b1963224e,25963,missing_canonical_fight_identity,,,
6995,1,1,4c8b0e12-5ce8-4170-be01-88c73df1a18b,25962,missing_canonical_fight_identity,,,
6995,1,2,db530dfc-7739-4ecb-95a3-9d1d47dd8089,25964,missing_canonical_fight_identity,,,
6998,0,3,a5e95908-58e6-4c34-b5d9-fd8a53cbd6f4,26465,position_bucket_outside_audited_0_5_range,ground_ctl_time,8,
6998,0,3,a5e95908-58e6-4c34-b5d9-fd8a53cbd6f4,26465,position_bucket_outside_audited_0_5_range,ground_time,8,
6998,0,3,a5e95908-58e6-4c34-b5d9-fd8a53cbd6f4,26465,position_bucket_outside_audited_0_5_range,msc_ground_ctl__time,8,
6998,1,3,01777ad8-01b6-4f6f-85da-5b78e73ad636,26466,position_bucket_outside_audited_0_5_range,ground_time,8,
70,0,1,7f9b07e0-0a0f-4d7c-b9c8-b3c1fef15db0,34151,missing_canonical_fight_identity,,,
70,1,1,23fbbb40-a082-4e5b-928f-74c2cfab9c89,34152,missing_canonical_fight_identity,,,
7000,0,1,10bce100-145a-43c7-a6bc-4b5cc61ab4cf,26519,position_bucket_outside_audited_0_5_range,ground_ctl_time,11,
7000,0,1,10bce100-145a-43c7-a6bc-4b5cc61ab4cf,26519,position_bucket_outside_audited_0_5_range,ground_time,11,
7000,0,1,10bce100-145a-43c7-a6bc-4b5cc61ab4cf,26519,position_bucket_outside_audited_0_5_range,guard_ctl_time,11,
7000,1,1,07ef9968-3bf3-4406-b372-e3a7764ace70,26520,position_bucket_outside_audited_0_5_range,ground_time,11,
7003,0,1,a29ed4e9-e3e6-4e97-8c46-a0e2283d5b1e,26823,missing_canonical_fight_identity,,,
7003,1,1,6d10fb5b-23f1-4841-adc6-4e19fb9c410f,26824,missing_canonical_fight_identity,,,
7011,0,1,92d2ba9e-3eee-42e4-a4cb-098dc76e163d,44282,missing_canonical_fight_identity,,,
7011,0,2,ddfe44fa-b656-49f3-a6d8-71980e7ec81a,44283,missing_canonical_fight_identity,,,
7011,0,3,f390e345-d5ef-46f8-aa41-6f447ff0c8b2,44284,missing_canonical_fight_identity,,,
7011,1,1,de3d88f6-435c-487d-bbdf-acf15919f569,44285,missing_canonical_fight_identity,,,
7011,1,2,794c7ad9-27a2-4459-92a9-6c22f126fbe7,44286,missing_canonical_fight_identity,,,
7011,1,3,6d473c79-4367-48f3-926b-6a6525872746,44287,missing_canonical_fight_identity,,,
7041,0,1,13b6f122-488d-45f1-9448-8c136e86015a,44290,unresolved_duplicate_source_version,,,version_count=2
7041,0,1,cf32ddea-bb7f-42d7-9eec-1e4f956c1fab,45445,unresolved_duplicate_source_version,,,version_count=2
7041,0,2,243528af-a274-4874-a37f-f8338b78c53c,45447,unresolved_duplicate_source_version,,,version_count=2
7041,0,2,d75bf3dc-2a46-4575-9023-abdb10841f60,44291,unresolved_duplicate_source_version,,,version_count=2
7041,0,3,27a5957f-f9a8-4624-944b-f26820942b0b,44292,unresolved_duplicate_source_version,,,version_count=2
7041,0,3,5eaf1565-081f-4b88-ab55-7cd93f8b207f,45449,unresolved_duplicate_source_version,,,version_count=2
7041,1,1,16533a0d-23aa-4309-83de-534a036ac0e8,45446,unresolved_duplicate_source_version,,,version_count=2
7041,1,1,75da34f6-c0df-43fc-86fe-49a02ade4039,44293,unresolved_duplicate_source_version,,,version_count=2
7041,1,2,a82718e3-1b29-435b-9053-574ef51bc147,44294,unresolved_duplicate_source_version,,,version_count=2
7041,1,2,b0ec769e-8ae2-4bc5-a240-a2345bac36fc,45448,unresolved_duplicate_source_version,,,version_count=2
7041,1,3,7802ac9f-cbb1-4178-92d4-98f0b3cdded2,44295,unresolved_duplicate_source_version,,,version_count=2
7041,1,3,7ce628c9-422a-495c-97eb-7f693c63639c,45450,unresolved_duplicate_source_version,,,version_count=2
7042,0,1,67e9a081-7207-4ee6-a1b2-e59059e27125,44298,unresolved_duplicate_source_version,,,version_count=2
7042,0,1,8a8aad57-8b55-4985-b4b1-72e96f8ce6e6,45437,unresolved_duplicate_source_version,,,version_count=2
7042,1,1,b97bf2bd-6eab-4a74-b97e-f3b8362d8632,45438,unresolved_duplicate_source_version,,,version_count=2
7042,1,1,dfa21f87-54b7-4285-815d-fd44ba86c8e8,44299,unresolved_duplicate_source_version,,,version_count=2
7051,0,1,1905da9f-9682-4f38-bd46-7f2b9231c21c,44302,unresolved_duplicate_source_version,,,version_count=2
7051,0,1,206f11e3-8b15-489e-9353-7330aaf6f97d,45441,unresolved_duplicate_source_version,,,version_count=2
7051,1,1,25343a61-af2a-4124-9815-2dbf0a741b0e,45442,unresolved_duplicate_source_version,,,version_count=2
7051,1,1,74bcdd39-6318-47be-b50f-e5d834d94722,44303,unresolved_duplicate_source_version,,,version_count=2
7071,0,1,fa5ad48c-9f86-4e9a-99ab-1b60e1bc0637,26803,missing_canonical_fight_identity,,,
7071,1,1,bd6f55bd-b7a3-42b0-bd72-e3e54a043fc3,26804,missing_canonical_fight_identity,,,
708,0,1,cc5ac31b-fc4e-4c19-b20a-6fbc39fcd37c,30309,missing_canonical_fight_identity,,,
708,0,2,d9f963ed-1272-4d61-a3e0-26e8f703c79e,30310,missing_canonical_fight_identity,,,
708,0,3,ccc67f09-1c59-4d73-9c37-f6974c045c95,30311,missing_canonical_fight_identity,,,
708,1,1,274b4737-3345-4674-ba11-7705654c5b08,30312,missing_canonical_fight_identity,,,
708,1,2,d99a3e08-050f-4494-b7ba-9c2b3fb5802e,30313,missing_canonical_fight_identity,,,
708,1,3,72f8e8bc-b39c-4f46-8d6b-5d96d5abda4c,30314,missing_canonical_fight_identity,,,
7085,0,1,070c6556-c283-4573-9877-9faf08b41a53,26941,position_bucket_outside_audited_0_5_range,ground_ctl_time,55,
7085,0,1,070c6556-c283-4573-9877-9faf08b41a53,26941,position_bucket_outside_audited_0_5_range,ground_time,55,
7085,0,1,070c6556-c283-4573-9877-9faf08b41a53,26941,position_bucket_outside_audited_0_5_range,msc_ground_ctl__time,55,
7085,1,1,68596d21-80ee-43f3-857c-e6c548c62a5a,26942,position_bucket_outside_audited_0_5_range,ground_time,55,
7088,0,1,a812e54c-2dbc-4672-9e55-8a1a664d3155,26385,missing_canonical_fight_identity,,,
7088,0,2,14faf69a-3d1e-4607-b2a3-73d25847ed76,26387,missing_canonical_fight_identity,,,
7088,0,3,6b134758-dc88-4645-99a1-c23fee77d76e,26389,missing_canonical_fight_identity,,,
7088,1,1,44d6c2f8-7d4f-4765-a8f5-efaeb6285f3d,26386,missing_canonical_fight_identity,,,
7088,1,2,d5dc9821-5c48-4a67-9bf9-7b38507f630a,26388,missing_canonical_fight_identity,,,
7088,1,3,bcbc83dc-99e3-4d42-917a-4d1dfcb2fa43,26390,missing_canonical_fight_identity,,,
71,0,1,fd164073-9854-4570-a639-c42aee564a2a,34135,missing_canonical_fight_identity,,,
71,0,2,e25303df-4911-4c10-849b-88c97db5bba9,34136,missing_canonical_fight_identity,,,
71,0,3,947a66b4-552e-44ba-ac2b-fda194d90ffc,34137,missing_canonical_fight_identity,,,
71,1,1,9b154956-c053-441f-b23e-97ed037a998c,34138,missing_canonical_fight_identity,,,
71,1,2,8791f1d5-3fe3-4977-830e-b8e60ebcd967,34139,missing_canonical_fight_identity,,,
71,1,3,dcd8e29c-f9c1-4500-a55b-511f4789a4ce,34140,missing_canonical_fight_identity,,,
7102,0,3,e6d39472-4b13-47fa-a6af-79cfef98f3be,26949,position_bucket_outside_audited_0_5_range,ground_ctl_time,58,
7102,0,3,e6d39472-4b13-47fa-a6af-79cfef98f3be,26949,position_bucket_outside_audited_0_5_range,ground_time,59,
7102,0,3,e6d39472-4b13-47fa-a6af-79cfef98f3be,26949,position_bucket_outside_audited_0_5_range,side_ctl_time,57,
7102,1,3,f932e138-5049-4e83-84e5-17d9e69efb45,26950,position_bucket_outside_audited_0_5_range,ground_time,59,
7122,0,1,b2880815-32b2-4e64-aa27-40991b80426c,27117,missing_canonical_fight_identity,,,
7122,0,2,a1c2643e-2a12-4184-b1b4-b31b90111bc3,27119,missing_canonical_fight_identity,,,
7122,1,1,f6022f97-0222-427d-b501-999b0611d448,27118,missing_canonical_fight_identity,,,
7122,1,2,c7dc7733-57f2-4219-8165-5a0b9fe636ff,27120,missing_canonical_fight_identity,,,
713,0,1,8267b1f6-4ad0-48fd-8b38-6c7ea98cb22e,30251,missing_canonical_fight_identity,,,
713,1,1,0386698d-bb08-4f04-8b34-7ea14d9d2451,30252,missing_canonical_fight_identity,,,
7133,0,1,bcc32ee0-299d-4978-ad67-e0c06160b4d6,26523,missing_canonical_fight_identity,,,
7133,1,1,acadadde-9438-4fa8-9a5f-05c82b24248d,26524,missing_canonical_fight_identity,,,
7139,0,1,d5f0df1c-9eed-4fa1-8e8a-62eb7ae10236,45453,unresolved_duplicate_source_version,,,version_count=2
7139,0,1,dc8cba9b-342b-480c-81ec-57a341aa7dc9,44306,unresolved_duplicate_source_version,,,version_count=2
7139,1,1,c8558bd4-a041-42d9-a4bb-68415665ecfd,44307,unresolved_duplicate_source_version,,,version_count=2
7139,1,1,fed8813c-fbdc-4d98-9d8c-466b870b6110,45454,unresolved_duplicate_source_version,,,version_count=2
7149,0,1,e74d1abe-fa8c-4972-aa3b-f80291c1283a,27475,missing_canonical_fight_identity,,,
7149,0,2,48a90586-d158-4069-a4f6-ec3a503f873a,27477,missing_canonical_fight_identity,,,
7149,0,3,5de13cb4-1492-41fb-920a-532bb79de514,27479,missing_canonical_fight_identity,,,
7149,1,1,c230c912-3cf6-4cb7-b782-fa95bda69412,27476,missing_canonical_fight_identity,,,
7149,1,2,597a7e1d-4bbf-4842-9973-fb8db7f8c2a5,27478,missing_canonical_fight_identity,,,
7149,1,3,dadfce6c-9e5b-4c24-80a5-78fa7e5a45dd,27480,missing_canonical_fight_identity,,,
7152,0,1,ec69378a-e868-43c6-8c69-89653f05cc4e,27393,missing_canonical_fight_identity,,,
7152,0,2,9a0b5962-da05-4b4e-b4e4-6dd9eba7145c,27395,missing_canonical_fight_identity,,,
7152,1,1,9e6d3594-2fbe-48b6-89bf-8a3cc9ae5847,27394,missing_canonical_fight_identity,,,
7152,1,2,18ec0e77-1f9b-4c85-a57d-bd26c58cd020,27396,missing_canonical_fight_identity,,,
7153,0,1,827f0834-3c44-4e02-99de-c2bd7db8bd58,27419,missing_canonical_fight_identity,,,
7153,0,2,56f87eac-2d1e-45cb-a614-3739805abc88,27421,missing_canonical_fight_identity,,,
7153,0,3,d4e043b0-f7a1-4cba-9f0e-8e88307756c7,27423,missing_canonical_fight_identity,,,
7153,1,1,c303d805-410e-40e5-b12f-74914de08aa4,27420,missing_canonical_fight_identity,,,
7153,1,2,06dcc42a-b36c-433b-bb18-8a64f8393f18,27422,missing_canonical_fight_identity,,,
7153,1,3,f8b05424-195f-4960-9929-f2b2cf592275,27424,missing_canonical_fight_identity,,,
7154,0,1,a4d63d62-4d3d-49e8-9e66-06a56fb43dea,27457,missing_canonical_fight_identity,,,
7154,0,2,e77ccea4-39b2-4c4d-821a-04bce1109c3f,27459,missing_canonical_fight_identity,,,
7154,1,1,58d41170-b33c-4f4a-854b-c326747eab63,27458,missing_canonical_fight_identity,,,
