source_table,source_record_id,event,bout,fighter,reason,details
ufc_fight_stats,UFC - Ultimate Ultimate '95|Mark Hall vs. Trent Jenkins|||row:41543,UFC - Ultimate Ultimate '95,Mark Hall vs. Trent Jenkins,,unresolved_or_nonparticipant_fighter_identity,
ufc_fight_stats,UFC - Ultimate Ultimate '96|Mark Hall vs. Felix Lee Mitchell|||row:41452,UFC - Ultimate Ultimate '96,Mark Hall vs. Felix Lee Mitchell,,unresolved_or_nonparticipant_fighter_identity,
ufc_fight_stats,UFC - Ultimate Ultimate '96|Mark Hall vs. Felix Lee Mitchell|||row:41453,UFC - Ultimate Ultimate '96,Mark Hall vs. Felix Lee Mitchell,,unresolved_or_nonparticipant_fighter_identity,
ufc_fight_stats,UFC - Ultimate Ultimate '96|Steve Nelmark vs. Marcus Bossett|||row:41450,UFC - Ultimate Ultimate '96,Steve Nelmark vs. Marcus Bossett,,unresolved_or_nonparticipant_fighter_identity,
ufc_fight_stats,UFC - Ultimate Ultimate '96|Steve Nelmark vs. Marcus Bossett|||row:41451,UFC - Ultimate Ultimate '96,Steve Nelmark vs. Marcus Bossett,,unresolved_or_nonparticipant_fighter_identity,
ufc_fight_stats,UFC - Ultimate Ultimate '96|Tai Bowden vs. Jack Nilson|||row:41448,UFC - Ultimate Ultimate '96,Tai Bowden vs. Jack Nilson,,unresolved_or_nonparticipant_fighter_identity,
ufc_fight_stats,UFC - Ultimate Ultimate '96|Tai Bowden vs. Jack Nilson|||row:41449,UFC - Ultimate Ultimate '96,Tai Bowden vs. Jack Nilson,,unresolved_or_nonparticipant_fighter_identity,
ufc_fight_stats,UFC 10: The Tournament|Sam Adkins vs. Felix Lee Mitchell|||row:41486,UFC 10: The Tournament,Sam Adkins vs. Felix Lee Mitchell,,unresolved_or_nonparticipant_fighter_identity,
ufc_fight_stats,UFC 10: The Tournament|Sam Adkins vs. Felix Lee Mitchell|||row:41487,UFC 10: The Tournament,Sam Adkins vs. Felix Lee Mitchell,,unresolved_or_nonparticipant_fighter_identity,
ufc_fight_stats,UFC 11: The Proving Ground|Roberto Traven vs. Dave Berry|||row:41468,UFC 11: The Proving Ground,Roberto Traven vs. Dave Berry,,unresolved_or_nonparticipant_fighter_identity,
ufc_fight_stats,UFC 11: The Proving Ground|Roberto Traven vs. Dave Berry|||row:41469,UFC 11: The Proving Ground,Roberto Traven vs. Dave Berry,,unresolved_or_nonparticipant_fighter_identity,
ufc_fight_stats,UFC 11: The Proving Ground|Scott Ferrozzo vs. Sam Fulton|||row:41470,UFC 11: The Proving Ground,Scott Ferrozzo vs. Sam Fulton,,unresolved_or_nonparticipant_fighter_identity,
ufc_fight_stats,UFC 11: The Proving Ground|Scott Ferrozzo vs. Sam Fulton|||row:41471,UFC 11: The Proving Ground,Scott Ferrozzo vs. Sam Fulton,,unresolved_or_nonparticipant_fighter_identity,
ufc_fight_stats,UFC 12: Judgement Day|Justin Martin vs. Eric Martin|||row:41430,UFC 12: Judgement Day,Justin Martin vs. Eric Martin,,unresolved_or_nonparticipant_fighter_identity,
ufc_fight_stats,UFC 12: Judgement Day|Justin Martin vs. Eric Martin|||row:41431,UFC 12: Judgement Day,Justin Martin vs. Eric Martin,,unresolved_or_nonparticipant_fighter_identity,
ufc_fight_stats,UFC 12: Judgement Day|Nick Sanzo vs. Jackie Lee|||row:41432,UFC 12: Judgement Day,Nick Sanzo vs. Jackie Lee,,unresolved_or_nonparticipant_fighter_identity,
ufc_fight_stats,UFC 12: Judgement Day|Nick Sanzo vs. Jackie Lee|||row:41433,UFC 12: Judgement Day,Nick Sanzo vs. Jackie Lee,,unresolved_or_nonparticipant_fighter_identity,
ufc_fight_stats,UFC 130: Rampage vs Hamill|Michael McDonald vs. Chris Cariaso|Round 1|Chris Cariaso|row:35061,UFC 130: Rampage vs Hamill,Michael McDonald vs. Chris Cariaso,Chris Cariaso,fight_not_canonicalized,
ufc_fight_stats,UFC 130: Rampage vs Hamill|Michael McDonald vs. Chris Cariaso|Round 1|Michael McDonald|row:35058,UFC 130: Rampage vs Hamill,Michael McDonald vs. Chris Cariaso,Michael McDonald,fight_not_canonicalized,
ufc_fight_stats,UFC 130: Rampage vs Hamill|Michael McDonald vs. Chris Cariaso|Round 2|Chris Cariaso|row:35062,UFC 130: Rampage vs Hamill,Michael McDonald vs. Chris Cariaso,Chris Cariaso,fight_not_canonicalized,
ufc_fight_stats,UFC 130: Rampage vs Hamill|Michael McDonald vs. Chris Cariaso|Round 2|Michael McDonald|row:35059,UFC 130: Rampage vs Hamill,Michael McDonald vs. Chris Cariaso,Michael McDonald,fight_not_canonicalized,
ufc_fight_stats,UFC 130: Rampage vs Hamill|Michael McDonald vs. Chris Cariaso|Round 3|Chris Cariaso|row:35063,UFC 130: Rampage vs Hamill,Michael McDonald vs. Chris Cariaso,Chris Cariaso,fight_not_canonicalized,
ufc_fight_stats,UFC 130: Rampage vs Hamill|Michael McDonald vs. Chris Cariaso|Round 3|Michael McDonald|row:35060,UFC 130: Rampage vs Hamill,Michael McDonald vs. Chris Cariaso,Michael McDonald,fight_not_canonicalized,
ufc_fight_stats,UFC 139: Shogun vs Henderson|Michael McDonald vs. Alex Soto|Round 1|Alex Soto|row:34275,UFC 139: Shogun vs Henderson,Michael McDonald vs. Alex Soto,Alex Soto,fight_not_canonicalized,
ufc_fight_stats,UFC 139: Shogun vs Henderson|Michael McDonald vs. Alex Soto|Round 1|Michael McDonald|row:34274,UFC 139: Shogun vs Henderson,Michael McDonald vs. Alex Soto,Michael McDonald,fight_not_canonicalized,
ufc_fight_stats,UFC 145: Jones vs Evans|Miguel Torres vs. Michael McDonald|Round 1|Michael McDonald|row:33685,UFC 145: Jones vs Evans,Miguel Torres vs. Michael McDonald,Michael McDonald,fight_not_canonicalized,
ufc_fight_stats,UFC 145: Jones vs Evans|Miguel Torres vs. Michael McDonald|Round 1|Miguel Torres|row:33684,UFC 145: Jones vs Evans,Miguel Torres vs. Michael McDonald,Miguel Torres,fight_not_canonicalized,
ufc_fight_stats,UFC 16: Battle in the Bayou|Chris Brennan vs. Courtney Turner|||row:41330,UFC 16: Battle in the Bayou,Chris Brennan vs. Courtney Turner,,unresolved_or_nonparticipant_fighter_identity,
ufc_fight_stats,UFC 16: Battle in the Bayou|Chris Brennan vs. Courtney Turner|||row:41331,UFC 16: Battle in the Bayou,Chris Brennan vs. Courtney Turner,,unresolved_or_nonparticipant_fighter_identity,
ufc_fight_stats,UFC 16: Battle in the Bayou|Laverne Clark vs. Josh Stuart|||row:41332,UFC 16: Battle in the Bayou,Laverne Clark vs. Josh Stuart,,unresolved_or_nonparticipant_fighter_identity,
ufc_fight_stats,UFC 16: Battle in the Bayou|Laverne Clark vs. Josh Stuart|||row:41333,UFC 16: Battle in the Bayou,Laverne Clark vs. Josh Stuart,,unresolved_or_nonparticipant_fighter_identity,
ufc_fight_stats,UFC 17: Redemption|Andre Roberts vs. Harry Moskowitz|||row:41310,UFC 17: Redemption,Andre Roberts vs. Harry Moskowitz,,unresolved_or_nonparticipant_fighter_identity,
ufc_fight_stats,UFC 17: Redemption|Andre Roberts vs. Harry Moskowitz|||row:41311,UFC 17: Redemption,Andre Roberts vs. Harry Moskowitz,,unresolved_or_nonparticipant_fighter_identity,
ufc_fight_stats,UFC 195: Lawler vs Condit|Michael McDonald vs. Masanori Kanehara|Round 1|Masanori Kanehara|row:26038,UFC 195: Lawler vs Condit,Michael McDonald vs. Masanori Kanehara,Masanori Kanehara,fight_not_canonicalized,
ufc_fight_stats,UFC 195: Lawler vs Condit|Michael McDonald vs. Masanori Kanehara|Round 1|Michael McDonald|row:26036,UFC 195: Lawler vs Condit,Michael McDonald vs. Masanori Kanehara,Michael McDonald,fight_not_canonicalized,
ufc_fight_stats,UFC 195: Lawler vs Condit|Michael McDonald vs. Masanori Kanehara|Round 2|Masanori Kanehara|row:26039,UFC 195: Lawler vs Condit,Michael McDonald vs. Masanori Kanehara,Masanori Kanehara,fight_not_canonicalized,
ufc_fight_stats,UFC 195: Lawler vs Condit|Michael McDonald vs. Masanori Kanehara|Round 2|Michael McDonald|row:26037,UFC 195: Lawler vs Condit,Michael McDonald vs. Masanori Kanehara,Michael McDonald,fight_not_canonicalized,
ufc_fight_stats,UFC 210: Cormier vs. Johnson 2|Jenel Lausa vs. Bibulatov Magomed|Round 1|Bibulatov Magomed|row:23209,UFC 210: Cormier vs. Johnson 2,Jenel Lausa vs. Bibulatov Magomed,Bibulatov Magomed,fight_not_canonicalized,
ufc_fight_stats,UFC 210: Cormier vs. Johnson 2|Jenel Lausa vs. Bibulatov Magomed|Round 1|Jenel Lausa|row:23206,UFC 210: Cormier vs. Johnson 2,Jenel Lausa vs. Bibulatov Magomed,Jenel Lausa,fight_not_canonicalized,
ufc_fight_stats,UFC 210: Cormier vs. Johnson 2|Jenel Lausa vs. Bibulatov Magomed|Round 2|Bibulatov Magomed|row:23210,UFC 210: Cormier vs. Johnson 2,Jenel Lausa vs. Bibulatov Magomed,Bibulatov Magomed,fight_not_canonicalized,
ufc_fight_stats,UFC 210: Cormier vs. Johnson 2|Jenel Lausa vs. Bibulatov Magomed|Round 2|Jenel Lausa|row:23207,UFC 210: Cormier vs. Johnson 2,Jenel Lausa vs. Bibulatov Magomed,Jenel Lausa,fight_not_canonicalized,
ufc_fight_stats,UFC 210: Cormier vs. Johnson 2|Jenel Lausa vs. Bibulatov Magomed|Round 3|Bibulatov Magomed|row:23211,UFC 210: Cormier vs. Johnson 2,Jenel Lausa vs. Bibulatov Magomed,Bibulatov Magomed,fight_not_canonicalized,
ufc_fight_stats,UFC 210: Cormier vs. Johnson 2|Jenel Lausa vs. Bibulatov Magomed|Round 3|Jenel Lausa|row:23208,UFC 210: Cormier vs. Johnson 2,Jenel Lausa vs. Bibulatov Magomed,Jenel Lausa,fight_not_canonicalized,
ufc_fight_stats,UFC 216: Ferguson vs. Lee|John Moraga vs. Bibulatov Magomed|Round 1|Bibulatov Magomed|row:22121,UFC 216: Ferguson vs. Lee,John Moraga vs. Bibulatov Magomed,Bibulatov Magomed,fight_not_canonicalized,
ufc_fight_stats,UFC 216: Ferguson vs. Lee|John Moraga vs. Bibulatov Magomed|Round 1|John Moraga|row:22120,UFC 216: Ferguson vs. Lee,John Moraga vs. Bibulatov Magomed,John Moraga,fight_not_canonicalized,
ufc_fight_stats,UFC 243: Whittaker vs. Adesanya|Khalid Taha vs. Bruno Silva|Round 1|Bruno Silva|row:17215,UFC 243: Whittaker vs. Adesanya,Khalid Taha vs. Bruno Silva,Bruno Silva,fight_not_canonicalized,
ufc_fight_stats,UFC 243: Whittaker vs. Adesanya|Khalid Taha vs. Bruno Silva|Round 1|Khalid Taha|row:17212,UFC 243: Whittaker vs. Adesanya,Khalid Taha vs. Bruno Silva,Khalid Taha,fight_not_canonicalized,
ufc_fight_stats,UFC 243: Whittaker vs. Adesanya|Khalid Taha vs. Bruno Silva|Round 2|Bruno Silva|row:17216,UFC 243: Whittaker vs. Adesanya,Khalid Taha vs. Bruno Silva,Bruno Silva,fight_not_canonicalized,
ufc_fight_stats,UFC 243: Whittaker vs. Adesanya|Khalid Taha vs. Bruno Silva|Round 2|Khalid Taha|row:17213,UFC 243: Whittaker vs. Adesanya,Khalid Taha vs. Bruno Silva,Khalid Taha,fight_not_canonicalized,
ufc_fight_stats,UFC 243: Whittaker vs. Adesanya|Khalid Taha vs. Bruno Silva|Round 3|Bruno Silva|row:17217,UFC 243: Whittaker vs. Adesanya,Khalid Taha vs. Bruno Silva,Bruno Silva,fight_not_canonicalized,
ufc_fight_stats,UFC 243: Whittaker vs. Adesanya|Khalid Taha vs. Bruno Silva|Round 3|Khalid Taha|row:17214,UFC 243: Whittaker vs. Adesanya,Khalid Taha vs. Bruno Silva,Khalid Taha,fight_not_canonicalized,
ufc_fight_stats,UFC 252: Miocic vs. Cormier 3|Kai Kamaka vs. Tony Kelley|Round 1|Kai Kamaka|row:15328,UFC 252: Miocic vs. Cormier 3,Kai Kamaka vs. Tony Kelley,Kai Kamaka,fight_not_canonicalized,
ufc_fight_stats,UFC 252: Miocic vs. Cormier 3|Kai Kamaka vs. Tony Kelley|Round 1|Tony Kelley|row:15331,UFC 252: Miocic vs. Cormier 3,Kai Kamaka vs. Tony Kelley,Tony Kelley,fight_not_canonicalized,
ufc_fight_stats,UFC 252: Miocic vs. Cormier 3|Kai Kamaka vs. Tony Kelley|Round 2|Kai Kamaka|row:15329,UFC 252: Miocic vs. Cormier 3,Kai Kamaka vs. Tony Kelley,Kai Kamaka,fight_not_canonicalized,
ufc_fight_stats,UFC 252: Miocic vs. Cormier 3|Kai Kamaka vs. Tony Kelley|Round 2|Tony Kelley|row:15332,UFC 252: Miocic vs. Cormier 3,Kai Kamaka vs. Tony Kelley,Tony Kelley,fight_not_canonicalized,
ufc_fight_stats,UFC 252: Miocic vs. Cormier 3|Kai Kamaka vs. Tony Kelley|Round 3|Kai Kamaka|row:15330,UFC 252: Miocic vs. Cormier 3,Kai Kamaka vs. Tony Kelley,Kai Kamaka,fight_not_canonicalized,
ufc_fight_stats,UFC 252: Miocic vs. Cormier 3|Kai Kamaka vs. Tony Kelley|Round 3|Tony Kelley|row:15333,UFC 252: Miocic vs. Cormier 3,Kai Kamaka vs. Tony Kelley,Tony Kelley,fight_not_canonicalized,
ufc_fight_stats,UFC 269: Oliveira vs. Poirier|Jordan Wright vs. Bruno Silva|Round 1|Bruno Silva|row:11915,UFC 269: Oliveira vs. Poirier,Jordan Wright vs. Bruno Silva,Bruno Silva,fight_not_canonicalized,
ufc_fight_stats,UFC 269: Oliveira vs. Poirier|Jordan Wright vs. Bruno Silva|Round 1|Jordan Wright|row:11914,UFC 269: Oliveira vs. Poirier,Jordan Wright vs. Bruno Silva,Jordan Wright,fight_not_canonicalized,
ufc_fight_stats,UFC 294: Makhachev vs. Volkanovski 2|Shara Magomedov vs. Bruno Silva|Round 1|Bruno Silva|row:7245,UFC 294: Makhachev vs. Volkanovski 2,Shara Magomedov vs. Bruno Silva,Bruno Silva,fight_not_canonicalized,
ufc_fight_stats,UFC 294: Makhachev vs. Volkanovski 2|Shara Magomedov vs. Bruno Silva|Round 1|Shara Magomedov|row:7242,UFC 294: Makhachev vs. Volkanovski 2,Shara Magomedov vs. Bruno Silva,Shara Magomedov,fight_not_canonicalized,
ufc_fight_stats,UFC 294: Makhachev vs. Volkanovski 2|Shara Magomedov vs. Bruno Silva|Round 2|Bruno Silva|row:7246,UFC 294: Makhachev vs. Volkanovski 2,Shara Magomedov vs. Bruno Silva,Bruno Silva,fight_not_canonicalized,
ufc_fight_stats,UFC 294: Makhachev vs. Volkanovski 2|Shara Magomedov vs. Bruno Silva|Round 2|Shara Magomedov|row:7243,UFC 294: Makhachev vs. Volkanovski 2,Shara Magomedov vs. Bruno Silva,Shara Magomedov,fight_not_canonicalized,
ufc_fight_stats,UFC 294: Makhachev vs. Volkanovski 2|Shara Magomedov vs. Bruno Silva|Round 3|Bruno Silva|row:7247,UFC 294: Makhachev vs. Volkanovski 2,Shara Magomedov vs. Bruno Silva,Bruno Silva,fight_not_canonicalized,
ufc_fight_stats,UFC 294: Makhachev vs. Volkanovski 2|Shara Magomedov vs. Bruno Silva|Round 3|Shara Magomedov|row:7244,UFC 294: Makhachev vs. Volkanovski 2,Shara Magomedov vs. Bruno Silva,Shara Magomedov,fight_not_canonicalized,
ufc_fight_stats,UFC 303: Pereira vs. Prochazka 2|Charles Jourdain vs. Jean Silva|Round 1|Charles Jourdain|row:5484,UFC 303: Pereira vs. Prochazka 2,Charles Jourdain vs. Jean Silva,Charles Jourdain,fight_not_canonicalized,
ufc_fight_stats,UFC 303: Pereira vs. Prochazka 2|Charles Jourdain vs. Jean Silva|Round 1|Jean Silva|row:5486,UFC 303: Pereira vs. Prochazka 2,Charles Jourdain vs. Jean Silva,Jean Silva,fight_not_canonicalized,
ufc_fight_stats,UFC 303: Pereira vs. Prochazka 2|Charles Jourdain vs. Jean Silva|Round 2|Charles Jourdain|row:5485,UFC 303: Pereira vs. Prochazka 2,Charles Jourdain vs. Jean Silva,Charles Jourdain,fight_not_canonicalized,
ufc_fight_stats,UFC 303: Pereira vs. Prochazka 2|Charles Jourdain vs. Jean Silva|Round 2|Jean Silva|row:5487,UFC 303: Pereira vs. Prochazka 2,Charles Jourdain vs. Jean Silva,Jean Silva,fight_not_canonicalized,
ufc_fight_stats,UFC 308: Topuria vs. Holloway|Ibo Aslan vs. Rafael Cerquiera|Round 1|Ibo Aslan|row:4610,UFC 308: Topuria vs. Holloway,Ibo Aslan vs. Rafael Cerquiera,Ibo Aslan,fight_not_canonicalized,
ufc_fight_stats,UFC 308: Topuria vs. Holloway|Ibo Aslan vs. Rafael Cerquiera|Round 1|Rafael Cerquiera|row:4611,UFC 308: Topuria vs. Holloway,Ibo Aslan vs. Rafael Cerquiera,Rafael Cerquiera,fight_not_canonicalized,
ufc_fight_stats,UFC 308: Topuria vs. Holloway|Ismail Naurdiev vs. Bruno Silva|Round 1|Bruno Silva|row:4637,UFC 308: Topuria vs. Holloway,Ismail Naurdiev vs. Bruno Silva,Bruno Silva,fight_not_canonicalized,
ufc_fight_stats,UFC 308: Topuria vs. Holloway|Ismail Naurdiev vs. Bruno Silva|Round 1|Ismail Naurdiev|row:4634,UFC 308: Topuria vs. Holloway,Ismail Naurdiev vs. Bruno Silva,Ismail Naurdiev,fight_not_canonicalized,
ufc_fight_stats,UFC 308: Topuria vs. Holloway|Ismail Naurdiev vs. Bruno Silva|Round 2|Bruno Silva|row:4638,UFC 308: Topuria vs. Holloway,Ismail Naurdiev vs. Bruno Silva,Bruno Silva,fight_not_canonicalized,
ufc_fight_stats,UFC 308: Topuria vs. Holloway|Ismail Naurdiev vs. Bruno Silva|Round 2|Ismail Naurdiev|row:4635,UFC 308: Topuria vs. Holloway,Ismail Naurdiev vs. Bruno Silva,Ismail Naurdiev,fight_not_canonicalized,
ufc_fight_stats,UFC 308: Topuria vs. Holloway|Ismail Naurdiev vs. Bruno Silva|Round 3|Bruno Silva|row:4639,UFC 308: Topuria vs. Holloway,Ismail Naurdiev vs. Bruno Silva,Bruno Silva,fight_not_canonicalized,
ufc_fight_stats,UFC 308: Topuria vs. Holloway|Ismail Naurdiev vs. Bruno Silva|Round 3|Ismail Naurdiev|row:4636,UFC 308: Topuria vs. Holloway,Ismail Naurdiev vs. Bruno Silva,Ismail Naurdiev,fight_not_canonicalized,
ufc_fight_stats,UFC 314: Volkanovski vs. Lopes|Bryce Mitchell vs. Jean Silva|Round 1|Bryce Mitchell|row:3450,UFC 314: Volkanovski vs. Lopes,Bryce Mitchell vs. Jean Silva,Bryce Mitchell,fight_not_canonicalized,
ufc_fight_stats,UFC 314: Volkanovski vs. Lopes|Bryce Mitchell vs. Jean Silva|Round 1|Jean Silva|row:3452,UFC 314: Volkanovski vs. Lopes,Bryce Mitchell vs. Jean Silva,Jean Silva,fight_not_canonicalized,
ufc_fight_stats,UFC 314: Volkanovski vs. Lopes|Bryce Mitchell vs. Jean Silva|Round 2|Bryce Mitchell|row:3451,UFC 314: Volkanovski vs. Lopes,Bryce Mitchell vs. Jean Silva,Bryce Mitchell,fight_not_canonicalized,
ufc_fight_stats,UFC 314: Volkanovski vs. Lopes|Bryce Mitchell vs. Jean Silva|Round 2|Jean Silva|row:3453,UFC 314: Volkanovski vs. Lopes,Bryce Mitchell vs. Jean Silva,Jean Silva,fight_not_canonicalized,
ufc_fight_stats,UFC 314: Volkanovski vs. Lopes|Yair Rodriguez vs. Patricio Freire|Round 1|Patricio Freire|row:3447,UFC 314: Volkanovski vs. Lopes,Yair Rodriguez vs. Patricio Freire,Patricio Freire,fight_not_canonicalized,
ufc_fight_stats,UFC 314: Volkanovski vs. Lopes|Yair Rodriguez vs. Patricio Freire|Round 1|Yair Rodriguez|row:3444,UFC 314: Volkanovski vs. Lopes,Yair Rodriguez vs. Patricio Freire,Yair Rodriguez,fight_not_canonicalized,
ufc_fight_stats,UFC 314: Volkanovski vs. Lopes|Yair Rodriguez vs. Patricio Freire|Round 2|Patricio Freire|row:3448,UFC 314: Volkanovski vs. Lopes,Yair Rodriguez vs. Patricio Freire,Patricio Freire,fight_not_canonicalized,
ufc_fight_stats,UFC 314: Volkanovski vs. Lopes|Yair Rodriguez vs. Patricio Freire|Round 2|Yair Rodriguez|row:3445,UFC 314: Volkanovski vs. Lopes,Yair Rodriguez vs. Patricio Freire,Yair Rodriguez,fight_not_canonicalized,
ufc_fight_stats,UFC 314: Volkanovski vs. Lopes|Yair Rodriguez vs. Patricio Freire|Round 3|Patricio Freire|row:3449,UFC 314: Volkanovski vs. Lopes,Yair Rodriguez vs. Patricio Freire,Patricio Freire,fight_not_canonicalized,
ufc_fight_stats,UFC 314: Volkanovski vs. Lopes|Yair Rodriguez vs. Patricio Freire|Round 3|Yair Rodriguez|row:3446,UFC 314: Volkanovski vs. Lopes,Yair Rodriguez vs. Patricio Freire,Yair Rodriguez,fight_not_canonicalized,
ufc_fight_stats,UFC 315: Muhammad vs. Della Maddalena|Marc-Andre Barriault vs. Bruno Silva|Round 1|Bruno Silva|row:3293,UFC 315: Muhammad vs. Della Maddalena,Marc-Andre Barriault vs. Bruno Silva,Bruno Silva,fight_not_canonicalized,
ufc_fight_stats,UFC 315: Muhammad vs. Della Maddalena|Marc-Andre Barriault vs. Bruno Silva|Round 1|Marc-Andre Barriault|row:3292,UFC 315: Muhammad vs. Della Maddalena,Marc-Andre Barriault vs. Bruno Silva,Marc-Andre Barriault,fight_not_canonicalized,
ufc_fight_stats,UFC 316: Dvalishvili vs. O'Malley 2|Bruno Silva vs. Joshua Van|Round 1|Bruno Silva|row:3112,UFC 316: Dvalishvili vs. O'Malley 2,Bruno Silva vs. Joshua Van,Bruno Silva,fight_not_canonicalized,
ufc_fight_stats,UFC 316: Dvalishvili vs. O'Malley 2|Bruno Silva vs. Joshua Van|Round 1|Joshua Van|row:3115,UFC 316: Dvalishvili vs. O'Malley 2,Bruno Silva vs. Joshua Van,Joshua Van,fight_not_canonicalized,
ufc_fight_stats,UFC 316: Dvalishvili vs. O'Malley 2|Bruno Silva vs. Joshua Van|Round 2|Bruno Silva|row:3113,UFC 316: Dvalishvili vs. O'Malley 2,Bruno Silva vs. Joshua Van,Bruno Silva,fight_not_canonicalized,
ufc_fight_stats,UFC 316: Dvalishvili vs. O'Malley 2|Bruno Silva vs. Joshua Van|Round 2|Joshua Van|row:3116,UFC 316: Dvalishvili vs. O'Malley 2,Bruno Silva vs. Joshua Van,Joshua Van,fight_not_canonicalized,
ufc_fight_stats,UFC 316: Dvalishvili vs. O'Malley 2|Bruno Silva vs. Joshua Van|Round 3|Bruno Silva|row:3114,UFC 316: Dvalishvili vs. O'Malley 2,Bruno Silva vs. Joshua Van,Bruno Silva,fight_not_canonicalized,
ufc_fight_stats,UFC 316: Dvalishvili vs. O'Malley 2|Bruno Silva vs. Joshua Van|Round 3|Joshua Van|row:3117,UFC 316: Dvalishvili vs. O'Malley 2,Bruno Silva vs. Joshua Van,Joshua Van,fight_not_canonicalized,
ufc_fight_stats,UFC 318: Holloway vs. Poirier 3|Dan Ige vs. Patricio Freire|Round 1|Dan Ige|row:2798,UFC 318: Holloway vs. Poirier 3,Dan Ige vs. Patricio Freire,Dan Ige,fight_not_canonicalized,
ufc_fight_stats,UFC 318: Holloway vs. Poirier 3|Dan Ige vs. Patricio Freire|Round 1|Patricio Freire|row:2801,UFC 318: Holloway vs. Poirier 3,Dan Ige vs. Patricio Freire,Patricio Freire,fight_not_canonicalized,
ufc_fight_stats,UFC 318: Holloway vs. Poirier 3|Dan Ige vs. Patricio Freire|Round 2|Dan Ige|row:2799,UFC 318: Holloway vs. Poirier 3,Dan Ige vs. Patricio Freire,Dan Ige,fight_not_canonicalized,
ufc_fight_stats,UFC 318: Holloway vs. Poirier 3|Dan Ige vs. Patricio Freire|Round 2|Patricio Freire|row:2802,UFC 318: Holloway vs. Poirier 3,Dan Ige vs. Patricio Freire,Patricio Freire,fight_not_canonicalized,
ufc_fight_stats,UFC 318: Holloway vs. Poirier 3|Dan Ige vs. Patricio Freire|Round 3|Dan Ige|row:2800,UFC 318: Holloway vs. Poirier 3,Dan Ige vs. Patricio Freire,Dan Ige,fight_not_canonicalized,
ufc_fight_stats,UFC 318: Holloway vs. Poirier 3|Dan Ige vs. Patricio Freire|Round 3|Patricio Freire|row:2803,UFC 318: Holloway vs. Poirier 3,Dan Ige vs. Patricio Freire,Patricio Freire,fight_not_canonicalized,
ufc_fight_stats,UFC 324: Gaethje vs. Pimblett|Arnold Allen vs. Jean Silva|Round 1|Arnold Allen|row:1680,UFC 324: Gaethje vs. Pimblett,Arnold Allen vs. Jean Silva,Arnold Allen,fight_not_canonicalized,
ufc_fight_stats,UFC 324: Gaethje vs. Pimblett|Arnold Allen vs. Jean Silva|Round 1|Jean Silva|row:1683,UFC 324: Gaethje vs. Pimblett,Arnold Allen vs. Jean Silva,Jean Silva,fight_not_canonicalized,
ufc_fight_stats,UFC 324: Gaethje vs. Pimblett|Arnold Allen vs. Jean Silva|Round 2|Arnold Allen|row:1681,UFC 324: Gaethje vs. Pimblett,Arnold Allen vs. Jean Silva,Arnold Allen,fight_not_canonicalized,
ufc_fight_stats,UFC 324: Gaethje vs. Pimblett|Arnold Allen vs. Jean Silva|Round 2|Jean Silva|row:1684,UFC 324: Gaethje vs. Pimblett,Arnold Allen vs. Jean Silva,Jean Silva,fight_not_canonicalized,
ufc_fight_stats,UFC 324: Gaethje vs. Pimblett|Arnold Allen vs. Jean Silva|Round 3|Arnold Allen|row:1682,UFC 324: Gaethje vs. Pimblett,Arnold Allen vs. Jean Silva,Arnold Allen,fight_not_canonicalized,
ufc_fight_stats,UFC 324: Gaethje vs. Pimblett|Arnold Allen vs. Jean Silva|Round 3|Jean Silva|row:1685,UFC 324: Gaethje vs. Pimblett,Arnold Allen vs. Jean Silva,Jean Silva,fight_not_canonicalized,
ufc_fight_stats,UFC 4: Revenge of the Warriors|Joe Charles vs. Kevin Rosier|||row:41630,UFC 4: Revenge of the Warriors,Joe Charles vs. Kevin Rosier,,unresolved_or_nonparticipant_fighter_identity,
ufc_fight_stats,UFC 4: Revenge of the Warriors|Joe Charles vs. Kevin Rosier|||row:41631,UFC 4: Revenge of the Warriors,Joe Charles vs. Kevin Rosier,,unresolved_or_nonparticipant_fighter_identity,
ufc_fight_stats,UFC 4: Revenge of the Warriors|Marcus Bossett vs. Eldo Xavier Dias|||row:41628,UFC 4: Revenge of the Warriors,Marcus Bossett vs. Eldo Xavier Dias,,unresolved_or_nonparticipant_fighter_identity,
ufc_fight_stats,UFC 4: Revenge of the Warriors|Marcus Bossett vs. Eldo Xavier Dias|||row:41629,UFC 4: Revenge of the Warriors,Marcus Bossett vs. Eldo Xavier Dias,,unresolved_or_nonparticipant_fighter_identity,
ufc_fight_stats,UFC 6: Clash of the Titans|Anthony Macias vs. He-Man Gipson|||row:41586,UFC 6: Clash of the Titans,Anthony Macias vs. He-Man Gipson,,unresolved_or_nonparticipant_fighter_identity,
ufc_fight_stats,UFC 6: Clash of the Titans|Anthony Macias vs. He-Man Gipson|||row:41587,UFC 6: Clash of the Titans,Anthony Macias vs. He-Man Gipson,,unresolved_or_nonparticipant_fighter_identity,
ufc_fight_stats,UFC 6: Clash of the Titans|Joel Sutton vs. Jack McGlaughlin|||row:41588,UFC 6: Clash of the Titans,Joel Sutton vs. Jack McGlaughlin,,unresolved_or_nonparticipant_fighter_identity,
ufc_fight_stats,UFC 6: Clash of the Titans|Joel Sutton vs. Jack McGlaughlin|||row:41589,UFC 6: Clash of the Titans,Joel Sutton vs. Jack McGlaughlin,,unresolved_or_nonparticipant_fighter_identity,
