source_event_url,source_match_nr,source_organisation,source_event_title,fighter1_name,fighter2_name,reason,details
/events/UFC-Fight-Night-68-Boetsch-vs-Henderson-42203,1,Ultimate Fighting Championship (UFC),UFC Fight Night 68 - Boetsch vs. Henderson,Jose Alberto Quinonez,Leonardo Morales,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-Fight-Night-68-Boetsch-vs-Henderson-42203,10,Ultimate Fighting Championship (UFC),UFC Fight Night 68 - Boetsch vs. Henderson,Dustin Poirier,Yancy Medeiros,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-Fight-Night-68-Boetsch-vs-Henderson-42203,11,Ultimate Fighting Championship (UFC),UFC Fight Night 68 - Boetsch vs. Henderson,Ben Rothwell,Matt Mitrione,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-Fight-Night-68-Boetsch-vs-Henderson-42203,12,Ultimate Fighting Championship (UFC),UFC Fight Night 68 - Boetsch vs. Henderson,Dan Henderson,Tim Boetsch,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-Fight-Night-68-Boetsch-vs-Henderson-42203,2,Ultimate Fighting Championship (UFC),UFC Fight Night 68 - Boetsch vs. Henderson,Jake Collier,Ricardo Abreu,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-Fight-Night-68-Boetsch-vs-Henderson-42203,3,Ultimate Fighting Championship (UFC),UFC Fight Night 68 - Boetsch vs. Henderson,Joe Proctor,Justin Edwards,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-Fight-Night-68-Boetsch-vs-Henderson-42203,4,Ultimate Fighting Championship (UFC),UFC Fight Night 68 - Boetsch vs. Henderson,Chris Wade,Christos Giagos,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-Fight-Night-68-Boetsch-vs-Henderson-42203,5,Ultimate Fighting Championship (UFC),UFC Fight Night 68 - Boetsch vs. Henderson,Omari Akhmedov,Brian Ebersole,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-Fight-Night-68-Boetsch-vs-Henderson-42203,6,Ultimate Fighting Championship (UFC),UFC Fight Night 68 - Boetsch vs. Henderson,Shawn Jordan,Derrick Lewis,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-Fight-Night-68-Boetsch-vs-Henderson-42203,7,Ultimate Fighting Championship (UFC),UFC Fight Night 68 - Boetsch vs. Henderson,Francisco Rivera,Alex Caceres,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-Fight-Night-68-Boetsch-vs-Henderson-42203,8,Ultimate Fighting Championship (UFC),UFC Fight Night 68 - Boetsch vs. Henderson,Anthony Birchak,Joe Soto,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-Fight-Night-68-Boetsch-vs-Henderson-42203,9,Ultimate Fighting Championship (UFC),UFC Fight Night 68 - Boetsch vs. Henderson,Brian Ortega,Thiago Tavares,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-Fight-Night-69-Jedrzejczyk-vs-Penne-42207,1,Ultimate Fighting Championship (UFC),UFC Fight Night 69 - Jedrzejczyk vs. Penne,Taylor Lapilus,Yuta Sasaki,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-Fight-Night-69-Jedrzejczyk-vs-Penne-42207,10,Ultimate Fighting Championship (UFC),UFC Fight Night 69 - Jedrzejczyk vs. Penne,Tatsuya Kawajiri,Dennis Siver,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-Fight-Night-69-Jedrzejczyk-vs-Penne-42207,11,Ultimate Fighting Championship (UFC),UFC Fight Night 69 - Jedrzejczyk vs. Penne,Joanna Jedrzejczyk,Jessica Penne,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-Fight-Night-69-Jedrzejczyk-vs-Penne-42207,2,Ultimate Fighting Championship (UFC),UFC Fight Night 69 - Jedrzejczyk vs. Penne,Magomed Mustafaev,Piotr Hallmann,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-Fight-Night-69-Jedrzejczyk-vs-Penne-42207,3,Ultimate Fighting Championship (UFC),UFC Fight Night 69 - Jedrzejczyk vs. Penne,Scott Askham,Antonio dos Santos Jr.,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-Fight-Night-69-Jedrzejczyk-vs-Penne-42207,4,Ultimate Fighting Championship (UFC),UFC Fight Night 69 - Jedrzejczyk vs. Penne,Noad Lahat,Niklas Backstrom,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-Fight-Night-69-Jedrzejczyk-vs-Penne-42207,5,Ultimate Fighting Championship (UFC),UFC Fight Night 69 - Jedrzejczyk vs. Penne,Arnold Allen,Alan Omer,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-Fight-Night-69-Jedrzejczyk-vs-Penne-42207,6,Ultimate Fighting Championship (UFC),UFC Fight Night 69 - Jedrzejczyk vs. Penne,Mairbek Taisumov,Alan Patrick,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-Fight-Night-69-Jedrzejczyk-vs-Penne-42207,7,Ultimate Fighting Championship (UFC),UFC Fight Night 69 - Jedrzejczyk vs. Penne,Makwan Amirkhani,Masio Fullen,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-Fight-Night-69-Jedrzejczyk-vs-Penne-42207,8,Ultimate Fighting Championship (UFC),UFC Fight Night 69 - Jedrzejczyk vs. Penne,Nick Hein,Lukasz Sajewski,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-Fight-Night-69-Jedrzejczyk-vs-Penne-42207,9,Ultimate Fighting Championship (UFC),UFC Fight Night 69 - Jedrzejczyk vs. Penne,Peter Sobotta,Steve Kennedy,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-Fight-Night-7-Sanchez-vs-Riggs-4626,1,Ultimate Fighting Championship (UFC),UFC Fight Night 7 - Sanchez vs. Riggs,Logan Clark,Steve Byrnes,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-Fight-Night-7-Sanchez-vs-Riggs-4626,2,Ultimate Fighting Championship (UFC),UFC Fight Night 7 - Sanchez vs. Riggs,Brock Larson,Keita Nakamura,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-Fight-Night-7-Sanchez-vs-Riggs-4626,3,Ultimate Fighting Championship (UFC),UFC Fight Night 7 - Sanchez vs. Riggs,Luigi Fioravanti,Dave Menne,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-Fight-Night-7-Sanchez-vs-Riggs-4626,4,Ultimate Fighting Championship (UFC),UFC Fight Night 7 - Sanchez vs. Riggs,Alan Belcher,Jorge Santiago,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-Fight-Night-7-Sanchez-vs-Riggs-4626,5,Ultimate Fighting Championship (UFC),UFC Fight Night 7 - Sanchez vs. Riggs,David Heath,Victor Valimaki,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-Fight-Night-7-Sanchez-vs-Riggs-4626,6,Ultimate Fighting Championship (UFC),UFC Fight Night 7 - Sanchez vs. Riggs,Marcus Davis,Shonie Carter,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-Fight-Night-7-Sanchez-vs-Riggs-4626,7,Ultimate Fighting Championship (UFC),UFC Fight Night 7 - Sanchez vs. Riggs,Karo Parisyan,Drew Fickett,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-Fight-Night-7-Sanchez-vs-Riggs-4626,8,Ultimate Fighting Championship (UFC),UFC Fight Night 7 - Sanchez vs. Riggs,Josh Koscheck,Jeff Joslin,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-Fight-Night-7-Sanchez-vs-Riggs-4626,9,Ultimate Fighting Championship (UFC),UFC Fight Night 7 - Sanchez vs. Riggs,Diego Sanchez,Joe Riggs,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-Fight-Night-70-Machida-vs-Romero-42209,1,Ultimate Fighting Championship (UFC),UFC Fight Night 70 - Machida vs. Romero,Sirwan Kakai,Danny Martinez,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-Fight-Night-70-Machida-vs-Romero-42209,2,Ultimate Fighting Championship (UFC),UFC Fight Night 70 - Machida vs. Romero,Tony Sims,Steve Montgomery,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-Fight-Night-70-Machida-vs-Romero-42209,3,Ultimate Fighting Championship (UFC),UFC Fight Night 70 - Machida vs. Romero,Leandro Silva,Lewis Gonzalez,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-Fight-Night-70-Machida-vs-Romero-42209,4,Ultimate Fighting Championship (UFC),UFC Fight Night 70 - Machida vs. Romero,Alex Oliveira,Joe Merritt,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-Fight-Night-70-Machida-vs-Romero-42209,5,Ultimate Fighting Championship (UFC),UFC Fight Night 70 - Machida vs. Romero,Hacran Dias,Levan Makashvili,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-Fight-Night-70-Machida-vs-Romero-42209,6,Ultimate Fighting Championship (UFC),UFC Fight Night 70 - Machida vs. Romero,Thiago Santos,Steve Bosse,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-Fight-Night-70-Machida-vs-Romero-42209,7,Ultimate Fighting Championship (UFC),UFC Fight Night 70 - Machida vs. Romero,Antonio Carlos Jr.,Eddie Gordon,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-Fight-Night-70-Machida-vs-Romero-42209,8,Ultimate Fighting Championship (UFC),UFC Fight Night 70 - Machida vs. Romero,Lorenz Larkin,Santiago Ponzinibbio,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-Fight-Night-70-Machida-vs-Romero-42209,9,Ultimate Fighting Championship (UFC),UFC Fight Night 70 - Machida vs. Romero,Yoel Romero,Lyoto Machida,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-Fight-Night-71-Mir-vs-Duffee-42215,1,Ultimate Fighting Championship (UFC),UFC Fight Night 71 - Mir vs. Duffee,Lyman Good,Andrew Craig,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-Fight-Night-71-Mir-vs-Duffee-42215,10,Ultimate Fighting Championship (UFC),UFC Fight Night 71 - Mir vs. Duffee,Holly Holm,Marion Reneau,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-Fight-Night-71-Mir-vs-Duffee-42215,11,Ultimate Fighting Championship (UFC),UFC Fight Night 71 - Mir vs. Duffee,Tony Ferguson,Josh Thomson,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-Fight-Night-71-Mir-vs-Duffee-42215,12,Ultimate Fighting Championship (UFC),UFC Fight Night 71 - Mir vs. Duffee,Frank Mir,Todd Duffee,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-Fight-Night-71-Mir-vs-Duffee-42215,2,Ultimate Fighting Championship (UFC),UFC Fight Night 71 - Mir vs. Duffee,Kevin Casey,Ildemar Alcantara,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-Fight-Night-71-Mir-vs-Duffee-42215,3,Ultimate Fighting Championship (UFC),UFC Fight Night 71 - Mir vs. Duffee,Sean Strickland,Igor Araujo,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-Fight-Night-71-Mir-vs-Duffee-42215,4,Ultimate Fighting Championship (UFC),UFC Fight Night 71 - Mir vs. Duffee,Rani Yahya,Masanori Kanehara,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-Fight-Night-71-Mir-vs-Duffee-42215,5,Ultimate Fighting Championship (UFC),UFC Fight Night 71 - Mir vs. Duffee,Jessica Andrade,Sarah Moras,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-Fight-Night-71-Mir-vs-Duffee-42215,6,Ultimate Fighting Championship (UFC),UFC Fight Night 71 - Mir vs. Duffee,Sam Sicilia,Yaotzin Meza,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-Fight-Night-71-Mir-vs-Duffee-42215,7,Ultimate Fighting Championship (UFC),UFC Fight Night 71 - Mir vs. Duffee,Alan Jouban,Matt Dwyer,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-Fight-Night-71-Mir-vs-Duffee-42215,8,Ultimate Fighting Championship (UFC),UFC Fight Night 71 - Mir vs. Duffee,Kevin Lee,James Moontasri,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-Fight-Night-71-Mir-vs-Duffee-42215,9,Ultimate Fighting Championship (UFC),UFC Fight Night 71 - Mir vs. Duffee,Manny Gamburyan,Scott Jorgensen,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-Fight-Night-72-Bisping-vs-Leites-42217,1,Ultimate Fighting Championship (UFC),UFC Fight Night 72 - Bisping vs. Leites,Daniel Omielanczuk,Chris de la Rocha,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-Fight-Night-72-Bisping-vs-Leites-42217,10,Ultimate Fighting Championship (UFC),UFC Fight Night 72 - Bisping vs. Leites,Joseph Duffy,Ivan Jorge,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-Fight-Night-72-Bisping-vs-Leites-42217,11,Ultimate Fighting Championship (UFC),UFC Fight Night 72 - Bisping vs. Leites,Evan Dunham,Ross Pearson,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-Fight-Night-72-Bisping-vs-Leites-42217,12,Ultimate Fighting Championship (UFC),UFC Fight Night 72 - Bisping vs. Leites,Michael Bisping,Thales Leites,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-Fight-Night-72-Bisping-vs-Leites-42217,2,Ultimate Fighting Championship (UFC),UFC Fight Night 72 - Bisping vs. Leites,Jimmie Rivera,Marcus Brimage,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-Fight-Night-72-Bisping-vs-Leites-42217,3,Ultimate Fighting Championship (UFC),UFC Fight Night 72 - Bisping vs. Leites,Robert Whiteford,Paul Redmond,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-Fight-Night-72-Bisping-vs-Leites-42217,4,Ultimate Fighting Championship (UFC),UFC Fight Night 72 - Bisping vs. Leites,Mickael Lebout,Teemu Packalen,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-Fight-Night-72-Bisping-vs-Leites-42217,5,Ultimate Fighting Championship (UFC),UFC Fight Night 72 - Bisping vs. Leites,Ilir Latifi,Hans Stringer,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-Fight-Night-72-Bisping-vs-Leites-42217,6,Ultimate Fighting Championship (UFC),UFC Fight Night 72 - Bisping vs. Leites,Patrick Holohan,Vaughan Lee,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-Fight-Night-72-Bisping-vs-Leites-42217,7,Ultimate Fighting Championship (UFC),UFC Fight Night 72 - Bisping vs. Leites,Steven Ray,Leonardo Mafra Texeira,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-Fight-Night-72-Bisping-vs-Leites-42217,8,Ultimate Fighting Championship (UFC),UFC Fight Night 72 - Bisping vs. Leites,Leon Edwards,Pawel Pawlak,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-Fight-Night-72-Bisping-vs-Leites-42217,9,Ultimate Fighting Championship (UFC),UFC Fight Night 72 - Bisping vs. Leites,Joanne Calderwood,Cortney Casey,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-Fight-Night-73-Teixeira-vs-St-Preux-42223,1,Ultimate Fighting Championship (UFC),UFC Fight Night 73 - Teixeira vs. St. Preux,Scott Holtzman,Anthony Christodoulou,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-Fight-Night-73-Teixeira-vs-St-Preux-42223,10,Ultimate Fighting Championship (UFC),UFC Fight Night 73 - Teixeira vs. St. Preux,Jared Rosholt,Timothy Johnson,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-Fight-Night-73-Teixeira-vs-St-Preux-42223,11,Ultimate Fighting Championship (UFC),UFC Fight Night 73 - Teixeira vs. St. Preux,Derek Brunson,Sam Alvey,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-Fight-Night-73-Teixeira-vs-St-Preux-42223,12,Ultimate Fighting Championship (UFC),UFC Fight Night 73 - Teixeira vs. St. Preux,Beneil Dariush,Michael Johnson,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-Fight-Night-73-Teixeira-vs-St-Preux-42223,13,Ultimate Fighting Championship (UFC),UFC Fight Night 73 - Teixeira vs. St. Preux,Glover Teixeira,Ovince St. Preux,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-Fight-Night-73-Teixeira-vs-St-Preux-42223,2,Ultimate Fighting Championship (UFC),UFC Fight Night 73 - Teixeira vs. St. Preux,Marlon Vera,Roman Salazar,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-Fight-Night-73-Teixeira-vs-St-Preux-42223,3,Ultimate Fighting Championship (UFC),UFC Fight Night 73 - Teixeira vs. St. Preux,Jonathan Wilson,Chris Dempsey,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-Fight-Night-73-Teixeira-vs-St-Preux-42223,4,Ultimate Fighting Championship (UFC),UFC Fight Night 73 - Teixeira vs. St. Preux,Frankie Saenz,Sirwan Kakai,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-Fight-Night-73-Teixeira-vs-St-Preux-42223,5,Ultimate Fighting Championship (UFC),UFC Fight Night 73 - Teixeira vs. St. Preux,Dustin Ortiz,Willie Gates,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-Fight-Night-73-Teixeira-vs-St-Preux-42223,6,Ultimate Fighting Championship (UFC),UFC Fight Night 73 - Teixeira vs. St. Preux,Chris Camozzi,Tom Watson,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-Fight-Night-73-Teixeira-vs-St-Preux-42223,7,Ultimate Fighting Championship (UFC),UFC Fight Night 73 - Teixeira vs. St. Preux,Uriah Hall,Oluwale Bamgbose,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-Fight-Night-73-Teixeira-vs-St-Preux-42223,8,Ultimate Fighting Championship (UFC),UFC Fight Night 73 - Teixeira vs. St. Preux,Ray Borg,Geane Herrera,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-Fight-Night-73-Teixeira-vs-St-Preux-42223,9,Ultimate Fighting Championship (UFC),UFC Fight Night 73 - Teixeira vs. St. Preux,Amanda Nunes,Sara McMann,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-Fight-Night-74-Holloway-vs-Oliveira-42225,1,Ultimate Fighting Championship (UFC),UFC Fight Night 74 - Holloway vs. Oliveira,Misha Cirkunov,Daniel Jolly,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-Fight-Night-74-Holloway-vs-Oliveira-42225,10,Ultimate Fighting Championship (UFC),UFC Fight Night 74 - Holloway vs. Oliveira,Patrick Cote,Joshua Burkman,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-Fight-Night-74-Holloway-vs-Oliveira-42225,11,Ultimate Fighting Championship (UFC),UFC Fight Night 74 - Holloway vs. Oliveira,Neil Magny,Erick Silva,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-Fight-Night-74-Holloway-vs-Oliveira-42225,12,Ultimate Fighting Championship (UFC),UFC Fight Night 74 - Holloway vs. Oliveira,Max Holloway,Charles Oliveira,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-Fight-Night-74-Holloway-vs-Oliveira-42225,2,Ultimate Fighting Championship (UFC),UFC Fight Night 74 - Holloway vs. Oliveira,Shane Campbell,Elias Silverio,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-Fight-Night-74-Holloway-vs-Oliveira-42225,3,Ultimate Fighting Championship (UFC),UFC Fight Night 74 - Holloway vs. Oliveira,Chris Kelades,Christopher Mario Beal,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-Fight-Night-74-Holloway-vs-Oliveira-42225,4,Ultimate Fighting Championship (UFC),UFC Fight Night 74 - Holloway vs. Oliveira,Nikita Krylov,Marcos Rogerio de Lima,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-Fight-Night-74-Holloway-vs-Oliveira-42225,5,Ultimate Fighting Championship (UFC),UFC Fight Night 74 - Holloway vs. Oliveira,Felipe Arantes,Yves Jabouin,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-Fight-Night-74-Holloway-vs-Oliveira-42225,6,Ultimate Fighting Championship (UFC),UFC Fight Night 74 - Holloway vs. Oliveira,Frankie Perez,Sam Stout,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-Fight-Night-74-Holloway-vs-Oliveira-42225,7,Ultimate Fighting Championship (UFC),UFC Fight Night 74 - Holloway vs. Oliveira,Valerie Letourneau,Maryna Moroz,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-Fight-Night-74-Holloway-vs-Oliveira-42225,8,Ultimate Fighting Championship (UFC),UFC Fight Night 74 - Holloway vs. Oliveira,Olivier Aubin-Mercier,Tony Sims,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-Fight-Night-74-Holloway-vs-Oliveira-42225,9,Ultimate Fighting Championship (UFC),UFC Fight Night 74 - Holloway vs. Oliveira,Francisco Trinaldo,Chad Laprise,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-Fight-Night-75-Barnett-vs-Nelson-45847,1,Ultimate Fighting Championship (UFC),UFC Fight Night 75 - Barnett vs. Nelson,Shinsho Anzai,Roger Zapata,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-Fight-Night-75-Barnett-vs-Nelson-45847,10,Ultimate Fighting Championship (UFC),UFC Fight Night 75 - Barnett vs. Nelson,Josh Barnett,Roy Nelson,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-Fight-Night-75-Barnett-vs-Nelson-45847,2,Ultimate Fighting Championship (UFC),UFC Fight Night 75 - Barnett vs. Nelson,Kajan Johnson,Naoyuki Kotani,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-Fight-Night-75-Barnett-vs-Nelson-45847,3,Ultimate Fighting Championship (UFC),UFC Fight Night 75 - Barnett vs. Nelson,Nick Hein,Yusuke Kasuya,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-Fight-Night-75-Barnett-vs-Nelson-45847,4,Ultimate Fighting Championship (UFC),UFC Fight Night 75 - Barnett vs. Nelson,Keita Nakamura,Jingliang Li,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-Fight-Night-75-Barnett-vs-Nelson-45847,5,Ultimate Fighting Championship (UFC),UFC Fight Night 75 - Barnett vs. Nelson,Mizuto Hirota,Teruto Ishihara,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-Fight-Night-75-Barnett-vs-Nelson-45847,6,Ultimate Fighting Championship (UFC),UFC Fight Night 75 - Barnett vs. Nelson,Diego Brandao,Katsunori Kikuno,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-Fight-Night-75-Barnett-vs-Nelson-45847,7,Ultimate Fighting Championship (UFC),UFC Fight Night 75 - Barnett vs. Nelson,Takeya Mizugaki,George Roop,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-Fight-Night-75-Barnett-vs-Nelson-45847,8,Ultimate Fighting Championship (UFC),UFC Fight Night 75 - Barnett vs. Nelson,Kyoji Horiguchi,Chico Camus,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-Fight-Night-75-Barnett-vs-Nelson-45847,9,Ultimate Fighting Championship (UFC),UFC Fight Night 75 - Barnett vs. Nelson,Uriah Hall,Gegard Mousasi,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-Fight-Night-76-Holohan-vs-Smolka-47107,1,Ultimate Fighting Championship (UFC),UFC Fight Night 76 - Holohan vs. Smolka,Garreth McLellan,Bubba Bush,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
