ufc_athlete_uuid,title,fightmetric_id,old_id,old_url,athlete_status_text,official_fight_appearances,distinct_official_fights,disposition
7b2b378b-2951-4c2b-9e28-d5189f6ea883,Chance Farrar,1108,474,http://www.ufc.com/fighter/Chance-Farrar,Not Fighting,0,0,profile_only_unlinked_with_fightmetric_id
7b4befc8-48da-4d46-9c9f-b7bcb73d56f2,Willian Souza,3875,,,Active,0,0,profile_only_unlinked_with_fightmetric_id
7b655591-2316-4691-9561-79695e1cdcb6,Ryuichi Murata,788,,,Not Fighting,0,0,profile_only_unlinked_with_fightmetric_id
7b6e92bc-9d79-4b40-9cf8-8c061baa8da4,Justin Martin,593,222,http://www.ufc.com/fighter/Justin-Martin,Released,2,2,unlinked_with_official_fight_history
7b9261cc-ac70-4500-bd66-e6cf30e2ec14,David Barrios,1239,,,Not Fighting,0,0,profile_only_unlinked_with_fightmetric_id
7bcc5cae-02f2-4409-b9ad-720d7446e0bb,Travis Doerge,,520,http://www.ufc.com/fighter/Travis-Doerge,Released,0,0,profile_only_legacy_identity
7bed0f6b-3bed-4054-87cb-7fc505c61057,Mike Bronzoulis,1822,242034,http://www.ufc.com/fighter/Mike-Bronzoulis,Not Fighting,0,0,profile_only_unlinked_with_fightmetric_id
7c22e14f-8b14-417c-839e-3ebf98f0afea,Eddie Mendez,1920,294449,http://www.ufc.com/fighter/Eddie-Mendez,Not Fighting,1,1,unlinked_with_official_fight_history
7cc5f6cd-6fe2-4db0-bd62-ecdbf2c17fe8,Kyosuke Sasaki,826,,,Not Fighting,0,0,profile_only_unlinked_with_fightmetric_id
7cce15ad-278a-4d22-8454-dceb0b00d95e,Eduardo Neves,3842,,,Active,0,0,profile_only_unlinked_with_fightmetric_id
7cdcf8dd-3e0b-440c-aff6-72d1b8e8730b,Juan Mott,785,,,Not Fighting,0,0,profile_only_unlinked_with_fightmetric_id
7d6f5844-abc3-41b2-86af-146ba9515beb,Bob Sapp,825,,,Not Fighting,0,0,profile_only_unlinked_with_fightmetric_id
7d76895c-832e-4d35-baeb-81ae92b609d5,Edilberto Crocota,494,362,http://www.ufc.com/fighter/Edilberto-Crocota,Not Fighting,4,4,unlinked_with_official_fight_history
7d8b9efa-c1d6-4e4e-a8dd-4ad8a7d24448,Shannon Ritch,819,516,http://www.ufc.com/fighter/Shannon-Ritch,Not Fighting,0,0,profile_only_unlinked_with_fightmetric_id
7da13446-eb59-43cf-ad3e-f6e71f0e6777,Kenneth Alexander,1098,541,http://www.ufc.com/fighter/Kenneth-Alexander,Not Fighting,0,0,profile_only_unlinked_with_fightmetric_id
7da7cd33-61bf-4da5-9dd0-0a1fa67ead4e,Erick Carlos da Silva,,526258,http://www.ufc.com/fighter/tuf-brasil4-erick-carlos,Active,0,0,profile_only_legacy_identity
7e770385-49b4-42e5-93c9-778a086ea14b,Booker DeRousse,1388,,,Not Fighting,0,0,profile_only_unlinked_with_fightmetric_id
7e980399-9ba1-4182-b1a7-8cefc52c275a,Krishaun Gilmore,1739,,,Not Fighting,0,0,profile_only_unlinked_with_fightmetric_id
7eef732a-3104-45cf-a043-ab4688a89afa,Cody Belisle,,,,Active,1,1,unlinked_with_official_fight_history
7ef1a4f4-2fd6-49ff-8f15-9e9c7d3ad8fb,Lara Procopio,3374,,,Not Fighting,3,3,unlinked_with_official_fight_history
7ef3fec0-46c3-482c-b15a-2594341cf9c1,Ricardo Arona,678,,,Not Fighting,0,0,profile_only_unlinked_with_fightmetric_id
7f0aedd4-0a47-49a1-817d-d85891fcf176,Maka Watson,1841,,,Not Fighting,0,0,profile_only_unlinked_with_fightmetric_id
7f1ccb60-155a-46a0-b9bc-c8caad9097fe,Ricardo Prasel,3336,,,Active,0,0,profile_only_unlinked_with_fightmetric_id
7f30eb6e-e053-46d7-a42e-4d90ab24c311,Buck Meredith,1364,,,Not Fighting,0,0,profile_only_unlinked_with_fightmetric_id
7f898a8e-aeac-45d9-9dbf-bb9c4a255bbc,Heather Jo Clark,2347,501696,http://www.ufc.com/fighter/Heather-Clark,Not Fighting,3,3,unlinked_with_official_fight_history
7f98ba06-0639-4ffe-a624-4ff01bb928b5,Bryson Kamaka,1281,,,Not Fighting,0,0,profile_only_unlinked_with_fightmetric_id
7fcb7229-58e7-4fea-ac55-e461ad228a9c,Dan Manasoiu,4054,,,Active,1,1,unlinked_with_official_fight_history
8014bc2c-b397-4cb3-ad45-1e1aaa0f13ca,Kyle Reyes,3571,,,Active,0,0,profile_only_unlinked_with_fightmetric_id
80525939-bb24-44ab-b7af-83cf7a5f3a18,Chris Hawk,1498,,,Not Fighting,0,0,profile_only_unlinked_with_fightmetric_id
8063aebc-fcf0-4f02-8104-11fca01ff429,Josh Pulsifer,1407,,,Not Fighting,0,0,profile_only_unlinked_with_fightmetric_id
8068fe06-5700-4254-ac58-7eb976445bfd,Hussain Rasouli,1326,,,Not Fighting,0,0,profile_only_unlinked_with_fightmetric_id
808cf816-8939-4ba0-8555-0f1f2537465d,Demico Rogers,,1111,http://www.ufc.com/fighter/Demico-Rogers,Released,0,0,profile_only_legacy_identity
80e59df1-5264-4fb8-a875-a76b24190e14,Kenneth Bergh,3320,,,Not Fighting,0,0,profile_only_unlinked_with_fightmetric_id
812b5fc5-37a0-47ed-9f16-0e591da49602,Colley Bradford,,881,http://www.ufc.com/fighter/Colley-Bradford,Released,0,0,profile_only_legacy_identity
8131dbc3-78b5-4497-ab8d-c28801030f58,Brendan Seguin,1132,468,http://www.ufc.com/fighter/Brendan-Seguin,Not Fighting,0,0,profile_only_unlinked_with_fightmetric_id
8151d92e-a1c8-434d-ae51-305a50231b9f,Kyle Dietz,1086,1046,http://www.ufc.com/fighter/Kyle-Dietz,Not Fighting,1,1,unlinked_with_official_fight_history
81528066-57ac-4d82-a806-93fdb83035fa,Jollyson Francisco,,477057,http://www.ufc.com/fighter/jollyson-francisco,Active,0,0,profile_only_legacy_identity
81679d62-e257-4564-992c-da2496cf7234,Tyler Hill,3097,656794,http://www.ufc.com/fighter/Tyler-Hill,Not Fighting,0,0,profile_only_unlinked_with_fightmetric_id
818db5d9-3d0d-43fe-98a3-4c9cb029f31d,Kultar Gill,892,,,Not Fighting,0,0,profile_only_unlinked_with_fightmetric_id
81afc008-1cc2-48e7-a025-cde07b0fbd6c,Eperaim Ginting,3987,,,Active,1,1,unlinked_with_official_fight_history
81ce2975-e23f-4051-9c68-aec8ac572c90,Joe Benoit,1111,543,http://www.ufc.com/fighter/Joe-Benoit,Not Fighting,0,0,profile_only_unlinked_with_fightmetric_id
81e9ecbb-99f7-4ef8-b59b-16facba1fa88,Yuma Horiuchi,3813,,,Not Fighting,1,1,unlinked_with_official_fight_history
82311910-8be5-40d4-aca7-4087da62355b,Dennis Dombrow,1768,,,Not Fighting,0,0,profile_only_unlinked_with_fightmetric_id
825dd3ad-17f9-4362-bf93-15457b6fcdcf,Bryan Baker,975,535,http://www.ufc.com/fighter/Bryan-Baker,Not Fighting,0,0,profile_only_unlinked_with_fightmetric_id
82b1ff3f-36b0-48f5-8ecc-4b3132356fec,Canaan Kawaihae,3140,659585,http://www.ufc.com/fighter/Canaan-Kawaihae,Not Fighting,0,0,profile_only_unlinked_with_fightmetric_id
82eec871-8922-4bb5-b768-aa1f353037d7,Rocky Long,1608,,,Not Fighting,0,0,profile_only_unlinked_with_fightmetric_id
8304851e-cb06-4d7f-9b10-3d18f25801b5,Bobby McAndrews,1006,,,Not Fighting,0,0,profile_only_unlinked_with_fightmetric_id
8316036a-164e-44e0-b228-89a98f95b908,Ryan Kuse,4634,,,Active,1,1,unlinked_with_official_fight_history
832c8203-3bda-4c66-a8f8-d6cfc2baba16,Henrique Da Silva Lopes,3559,,,Active,0,0,profile_only_unlinked_with_fightmetric_id
833b9e65-edc1-4084-80c1-f555f5e4e740,Malik Lewis,3937,,,Active,0,0,profile_only_unlinked_with_fightmetric_id
833f777b-9e23-4eb4-b8cf-7ea34122529f,Louis Jourdain,4463,,,Active,1,1,unlinked_with_official_fight_history
839434f9-5e1a-4867-9bce-eb514811870c,Joe Cason,1833,242114,http://www.ufc.com/fighter/Joe-Cason,Released,0,0,profile_only_unlinked_with_fightmetric_id
8397ab75-2246-4ea4-97ab-a265184dd4db,Mike Alirez,,685,http://www.ufc.com/fighter/Mike-Alirez,Released,0,0,profile_only_legacy_identity
83f1c5fd-bbdb-4b31-b512-65da8e59bc4f,Randy Spence,,618,http://www.ufc.com/fighter/Randy-Spence,Released,0,0,profile_only_legacy_identity
8416e0fc-6dfd-451c-87b4-a1577beaa58b,Duane Cason,559,184,http://www.ufc.com/fighter/Duane-Cason,Not Fighting,2,2,unlinked_with_official_fight_history
842e48a4-c776-4c73-b111-07b38f1aa892,Dayana Silva,,662546,http://www.ufc.com/fighter/Dayana-Silva,Active,0,0,profile_only_legacy_identity
84d68cd2-9e24-40fc-b4f5-b39b68744795,Sean Mcinerney,,,,Active,0,0,profile_only_unlinked_no_stable_fight_bridge
84df08ef-3fb4-4a59-8d47-2ca11201971c,Nico Musoke,2124,459338,http://www.ufc.com/fighter/Nicholas-Musoke,Not Fighting,6,6,unlinked_with_official_fight_history
85521ff7-fe3a-4645-a73d-2d48216258d7,Carlos Alexandre da Costa,,526263,http://www.ufc.com/fighter/tuf-brasil4-carlos-alexandre-mistoca,Active,0,0,profile_only_legacy_identity
85672b75-0544-44b6-b703-867e6cd46578,Top Noi Kiwram,3814,,,Active,3,3,unlinked_with_official_fight_history
85795270-778d-4e17-bdce-ccf8ea626b0c,Luciano Oliveira,,580,http://www.ufc.com/fighter/Luciano-Oliveira,Released,0,0,profile_only_legacy_identity
85854826-c289-4b33-b7db-6bdddbb87708,Maiara Amanajas dos Santos ,,662492,http://www.ufc.com/fighter/Maiara-Amanajas-dos-Santos,Active,0,0,profile_only_legacy_identity
859daab1-abd0-41fc-9073-91deb658e339,Marius Zaromskis,935,,,Not Fighting,0,0,profile_only_unlinked_with_fightmetric_id
85aef390-b375-4d35-9545-ef2936a6fdd7,Olaf Alfonso,672,470,http://www.ufc.com/fighter/Olaf-Alfonso,Not Fighting,0,0,profile_only_unlinked_with_fightmetric_id
85b3b4a1-c772-4e12-a204-47f956d02635,Lacey Schuckman,1417,,,Not Fighting,0,0,profile_only_unlinked_with_fightmetric_id
85e69d3a-27e9-4ac7-aa7c-5f083270dff5,Mariusz Ksiazkiewicz,3574,,,Active,0,0,profile_only_unlinked_with_fightmetric_id
861733ed-9122-4cd8-af1a-3a971c21c391,Terrell Brown,1695,,,Not Fighting,0,0,profile_only_unlinked_with_fightmetric_id
865cd442-6881-4b16-8e24-4bf1b012a326,Jason Blackford,1740,,,Not Fighting,0,0,profile_only_unlinked_with_fightmetric_id
865cf827-fe81-418c-8cb2-76d6895464b5,Max Rohskopf,3467,,,Not Fighting,1,1,unlinked_with_official_fight_history
867b80d3-09ca-4086-aadc-d9d4b4363c82,Daniel Pereira,3552,,,Not Fighting,0,0,profile_only_unlinked_with_fightmetric_id
869dbbae-e701-4163-a2ff-4902282a32cc,Joel Thomas,,879,http://www.ufc.com/fighter/Joel-Thomas,Released,0,0,profile_only_legacy_identity
86ed2168-73f0-4612-b7a2-366368e91af8,Devin Johnson,1251,,,Not Fighting,0,0,profile_only_unlinked_with_fightmetric_id
86f8131a-04d4-41dc-b8cb-5e1f64aeb306,Danilo Suzart,3840,,,Active,0,0,profile_only_unlinked_with_fightmetric_id
870f5956-f837-4829-ad97-2afe595f321a,Alex Enlund,2817,603306,http://www.ufc.com/fighter/alex-enlund,Not Fighting,0,0,profile_only_unlinked_with_fightmetric_id
8747cdf8-4fe0-4fc8-af80-827451937f80,Shuya Kamikubo,3997,,,Active,1,1,unlinked_with_official_fight_history
876b9324-b3e9-40f1-ba33-e356ddb29ddc,Chad Robichaux,1613,,,Not Fighting,0,0,profile_only_unlinked_with_fightmetric_id
87f17c8b-3ad1-41fd-a4ad-a1ba6b7d6857,Aji Susilo,842,,,Not Fighting,0,0,profile_only_unlinked_with_fightmetric_id
88214611-9417-4fb7-bdee-6ee507802201,Muhammed Lawal,1460,241893,http://www.ufc.com/fighter/Mo-Lawal,Not Fighting,1,1,unlinked_with_official_fight_history
88215af8-3a17-4348-8243-675831766295,Walt Pels,,692,http://www.ufc.com/fighter/Walt-Pels,Released,0,0,profile_only_legacy_identity
886e7c85-a6e2-45bf-83f7-644035fc11b8,Antonio Branjao,,477647,http://www.ufc.com/fighter/antonio-branjao,Active,0,0,profile_only_legacy_identity
887c952f-293e-4ba7-8b8b-e89a4450bfae,Calen Born,3585,,,Not Fighting,1,1,unlinked_with_official_fight_history
88d0bf44-03d2-42bd-942a-4a730cd61db2,Mirko Cro Cop,219,829,http://www.ufc.com/fighter/Mirko-Cro-Cop,Not Fighting,19,19,unlinked_with_official_fight_history
8909392f-113f-477b-af04-1e22a560af6d,Aaron Tau,4261,,,,1,1,unlinked_with_official_fight_history
89106580-be43-4b56-b87d-0b66db53dc57,Zach Borrego,3905,,,Active,0,0,profile_only_unlinked_with_fightmetric_id
891442b7-2b92-4fc7-939f-ad9dea36ecb9,Sevant Young,,855,http://www.ufc.com/fighter/Sevant-Young,Released,0,0,profile_only_legacy_identity
892a0b9b-646b-4ddf-b930-ef1cca7e1985,Ryan Ackerman,,406,http://www.ufc.com/fighter/Ryan-Ackerman,Released,0,0,profile_only_legacy_identity
897ec42c-c411-4363-b3c9-d15c3e040dfa,Kathryn Paprocki,3771,,,Active,0,0,profile_only_unlinked_with_fightmetric_id
89eebc8c-749d-4f53-9769-4c49e8ff188a,Dan Barrera,462,569,http://www.ufc.com/fighter/Dan-Barrera,Not Fighting,3,3,unlinked_with_official_fight_history
89feefce-e119-48ec-9083-daecba7fcddb,Jong Wang Kim,754,,,Not Fighting,0,0,profile_only_unlinked_with_fightmetric_id
8a05ed0d-2196-4e33-9ff4-05f5a9683078,Yuki Ishikawa,744,,,Not Fighting,0,0,profile_only_unlinked_with_fightmetric_id
8a13e8b5-bcc7-4dfd-bcc7-310e393cc94a,Bill Coffman,,653,http://www.ufc.com/fighter/Bill-Coffman,Released,0,0,profile_only_legacy_identity
8a5208fe-89b3-4424-8c98-3434c78cc208,Joe Hurley,1959,605,http://www.ufc.com/fighter/Joe-Hurley,Not Fighting,0,0,profile_only_unlinked_with_fightmetric_id
8a810e4f-1a0d-4f9b-8d3f-b5bd9eb1da15,Emmanuel Yarbrough,12,242,http://www.ufc.com/fighter/Emmanuel-Yarbrough,Not Fighting,1,1,unlinked_with_official_fight_history
8aae62f1-c98a-4c9e-8185-cffb995eae51,Dayana da Silva Santos,3180,,,Not Fighting,0,0,profile_only_unlinked_with_fightmetric_id
8ab611a4-7f50-4cb7-8e6f-2fb66b2499f1,Amir Aliakbari,3289,,,Not Fighting,0,0,profile_only_unlinked_with_fightmetric_id
8abb5383-2712-4863-8b68-74862f04d47d,Victor Valenzuela,4489,,,Active,1,1,unlinked_with_official_fight_history
8aedc306-8c63-4bd5-9ceb-ed90237a99d6,Drew Dimanlig,1240,876,http://www.ufc.com/fighter/Drew-Dimanlig,Not Fighting,0,0,profile_only_unlinked_with_fightmetric_id
8b03af43-ca03-4a51-a2d9-af2e940c0121,Boston Salmon,2911,631439,http://www.ufc.com/fighter/Boston-Salmon,Not Fighting,4,4,unlinked_with_official_fight_history
8b13d78a-91ca-4f23-b888-f9e7b8a45892,Jae Hyun Park,4132,,,Active,2,2,unlinked_with_official_fight_history
8b21bc92-c11d-41be-94bb-ddacbd92707d,Santo Curatolo,3757,,,Not Fighting,0,0,profile_only_unlinked_with_fightmetric_id
8b344b8c-0025-4e52-b967-7a51459c0444,Freddy Emiliano Linares,3927,,,Active,0,0,profile_only_unlinked_with_fightmetric_id
8bb8890e-cf5e-4d35-bff3-4da7f259d0d4,Steve Cutler,,593,http://www.ufc.com/fighter/Steve-Cutler,Released,0,0,profile_only_legacy_identity
8bbd1cb7-3605-45ed-a343-36f7dbf6e9c1,Yoshihiro Nakao,791,,,Not Fighting,0,0,profile_only_unlinked_with_fightmetric_id
8bd09c78-75ed-468f-beb4-2ec7099a8a59,Jacob Noe,1699,,,Not Fighting,0,0,profile_only_unlinked_with_fightmetric_id
8bddf21b-28f1-4b46-adc7-c31ca512e7ad,Tony Alanis,,399,http://www.ufc.com/fighter/Tony-Alanis,Released,0,0,profile_only_legacy_identity
8c1ab7d9-383f-4405-b6b3-d09656961b97,Eric Steenberg,1520,,,Not Fighting,0,0,profile_only_unlinked_with_fightmetric_id
8c280afb-b5c9-4d63-b1cf-028e38b80473,Kyron Bowen,3513,,,Not Fighting,0,0,profile_only_unlinked_with_fightmetric_id
8c2e83eb-7f98-4f60-bbf9-c57fe66a4010,Matt Kovacs,1303,,,Not Fighting,0,0,profile_only_unlinked_with_fightmetric_id
8c78c3b7-7d51-4e59-88ef-6e854035c9dc,Josh LaBerge,1760,,,Not Fighting,0,0,profile_only_unlinked_with_fightmetric_id
8cb0f50b-d4de-4e45-ab77-a78789721bbc,Rocky Batastini,,703,http://www.ufc.com/fighter/Rocky-Batastini,Released,0,0,profile_only_legacy_identity
8cfef8e4-800d-46ba-838c-e5c176774f94,Miguel Linares,1256,,,Not Fighting,0,0,profile_only_unlinked_with_fightmetric_id
8d12581a-6dfb-4d8f-b9e5-8e4d1513f50c,Mark Hughes,188,161,http://www.ufc.com/fighter/Mark-Hughes,Not Fighting,1,1,unlinked_with_official_fight_history
8d731e36-7f5d-491c-9662-e0121aa91620,Jinnosuke Kashimura,3885,,,Not Fighting,1,1,unlinked_with_official_fight_history
8d7a5d51-2a79-49d4-9e3d-5a14089d9449,Eddy Millis,1267,,,Not Fighting,0,0,profile_only_unlinked_with_fightmetric_id
8db9d7d1-ef04-4393-b6c4-7c8fc29d3fb9,Bola Omoyele,,290164,http://www.ufc.com/fighter/bola-omoyele,Active,0,0,profile_only_legacy_identity
8dc17c19-fd88-4b04-88a8-cb1650cdee23,Fabiola Pidroni,4042,,,Active,0,0,profile_only_unlinked_with_fightmetric_id
8df2f12f-8295-460c-9925-d0607e88f094,Greg Rebello,2909,631429,http://www.ufc.com/fighter/greg-rebello,Active,2,2,unlinked_with_official_fight_history
8e4c8c89-70c3-413f-bfb4-1cb2f7b9749e,Dmitry Poberezhets,2884,626338,http://www.ufc.com/fighter/Dmitry-Poberezhets,Not Fighting,0,0,profile_only_unlinked_with_fightmetric_id
8ebcb6de-aece-41bd-b26f-21eaaf9bacdb,Sho Patrick Usami,3812,,,Not Fighting,1,1,unlinked_with_official_fight_history
8ee72c7d-637d-4036-8312-9370c90dce14,Dominic Waters,2602,538010,http://www.ufc.com/fighter/Dominic-Waters,Not Fighting,1,1,unlinked_with_official_fight_history
8f127314-9af9-4fc7-a455-0955a669cfd7,Maurice Eazel,1436,,,Not Fighting,0,0,profile_only_unlinked_with_fightmetric_id
9009be15-c26a-4655-a495-40ea1e6068f5,Taylor Moore,3616,,,Not Fighting,0,0,profile_only_unlinked_with_fightmetric_id
904bc881-fea0-441f-adb6-c9f9ceb8ff0a,Tyler Manawaroa,,465476,http://www.ufc.com/fighter/tyler-manawaroa,Active,0,0,profile_only_legacy_identity
90904a3a-2364-4bcc-a726-04bfac0fcc88,Neil Grove,657,1018,http://www.ufc.com/fighter/Neil-Grove,Not Fighting,2,2,unlinked_with_official_fight_history
90953b99-c5a7-4408-9a8a-9ec0c405df31,Paulo Renato Jr.,3862,,,Active,0,0,profile_only_unlinked_with_fightmetric_id
9114ab41-0f0b-412b-948e-426c0923bfac,Mark Burch,,969,http://www.ufc.com/fighter/Mark-Burch,Released,0,0,profile_only_legacy_identity
913b4abf-fe98-4a51-81d4-3e9dc8094729,James Wallace,3318,,,Not Fighting,0,0,profile_only_unlinked_with_fightmetric_id
914ed580-1344-45f7-9659-6eb77e907f8c,Marloes Coenen,1429,,,Not Fighting,0,0,profile_only_unlinked_with_fightmetric_id
917982a1-7b89-4968-9df3-29af8a624453,Brandon Foxworth,1124,457,http://www.ufc.com/fighter/Brandon-Foxworth,Not Fighting,0,0,profile_only_unlinked_with_fightmetric_id
919b2a75-1f1f-451d-afd6-a674e81fbecc,Mario Sousa,3573,,,Active,0,0,profile_only_unlinked_with_fightmetric_id
91c2310a-23a3-4168-a2bb-7481c4781f30,Lance Lawrence,3331,,,Not Fighting,0,0,profile_only_unlinked_with_fightmetric_id
92082c9c-c53e-477f-b9be-71db1f45f620,Danny Sabatello,3612,,,Active,0,0,profile_only_unlinked_with_fightmetric_id
921c595f-5a5f-4092-973a-26cbdce3c98a,Nick Urso,2990,636378,http://www.ufc.com/fighter/Nick-Urso,Active,1,1,unlinked_with_official_fight_history
923ed7d7-44f5-4b16-be81-d2ddebfbda3d,Art Jimmerson,28,205,http://www.ufc.com/fighter/Art-Jimmerson,Not Fighting,1,1,unlinked_with_official_fight_history
9263cb43-a170-4237-ab8c-0f30be3a6b18,Marcello Aguiar,956,24,http://www.ufc.com/fighter/Marcello-Aguiar,Not Fighting,1,1,unlinked_with_official_fight_history
926e3959-59cc-4657-898d-1e6fd365e23f,Lyle Beerbohm,1300,,,Not Fighting,0,0,profile_only_unlinked_with_fightmetric_id
92b0cf75-6929-4cda-a4fc-38141cb1d154,Gabriel Arges,4058,,,Active,1,1,unlinked_with_official_fight_history
92d43cb5-768d-4e2b-a2af-03879e72479c,Cole Smith,3286,,,Not Fighting,4,4,unlinked_with_official_fight_history
92d51f7c-faed-4de9-8ffe-e063a30f9ccb,Evan Sweesy,,,,Active,0,0,profile_only_unlinked_no_stable_fight_bridge
92f88320-0002-42c9-8d02-8bc79821b84e,Sang Won Kim,4000,,,Active,1,1,unlinked_with_official_fight_history
931c0357-3b97-4b6d-bbed-84eaa5cda670,Matt Secor,2590,,,Not Fighting,0,0,profile_only_unlinked_with_fightmetric_id
9330837d-3210-4944-a87b-3014b7f10269,Jesse Gillespie,1284,,,Not Fighting,0,0,profile_only_unlinked_with_fightmetric_id
934fa3db-d048-40d6-a6f5-a44f10f0ccd9,Coty Wheeler,1041,536,http://www.ufc.com/fighter/Coty-Wheeler,Not Fighting,1,1,unlinked_with_official_fight_history
936e3e4b-a951-4376-90a0-c5d681328914,Rich Walsh,2228,465466,http://www.ufc.com/fighter/richard-walsh,Not Fighting,6,6,unlinked_with_official_fight_history
9379b3a0-d891-43e0-bf71-fc07d82ac48a,Conor Heun,1402,242268,http://www.ufc.com/fighter/Conor-Heun,Not Fighting,1,1,unlinked_with_official_fight_history
9393edcb-1b17-4974-b143-f82e108578fa,Mike Bencic,685,,,Not Fighting,0,0,profile_only_unlinked_with_fightmetric_id
93d610b5-608d-46d7-aac9-693b8fd0e3ca,Brad Royster,1355,,,Not Fighting,0,0,profile_only_unlinked_with_fightmetric_id
944fb3a1-bc86-4c56-a8ea-41fd9889a82a,Jose Alday,3760,,,Active,0,0,profile_only_unlinked_with_fightmetric_id
94537bb8-b644-4f06-acaa-76842d956247,Alex Giplin,,661598,http://www.ufc.com/fighter/Alex-Gilpin,Active,0,0,profile_only_legacy_identity
9469e4e8-3696-42e4-bc5e-b5754e2b00e6,Won Jin Eoh,706,,,Not Fighting,0,0,profile_only_unlinked_with_fightmetric_id
94873660-b011-41b1-87c2-6e8acb0c094b,Grant Blackler,,290156,http://www.ufc.com/fighter/grant-blackler,Active,0,0,profile_only_legacy_identity
94911af3-cf62-4679-83e9-748ab0c56f33,Anthony Gutierrez ,,453445,http://www.ufc.com/fighter/Anthony-Gutierrez,Active,0,0,profile_only_legacy_identity
94a0fbf8-39cf-4017-8700-53435739b151,Ed Tomaselli,,846,http://www.ufc.com/fighter/Ed-Tomaselli,Released,0,0,profile_only_legacy_identity
94a832fc-ae01-41f9-8b9f-bafc5790e00f,Kerry Kasik,,,,Not Fighting,0,0,profile_only_unlinked_no_stable_fight_bridge
94d0f20f-7ea3-4ca6-9467-3b7f37d6f2e0,Nicdali Rivera-Calanoc,2547,,,Not Fighting,0,0,profile_only_unlinked_with_fightmetric_id
94dddfb5-a501-4d63-a119-8fbd3511a33a,Salvador Woods,1387,,,Not Fighting,0,0,profile_only_unlinked_with_fightmetric_id
9500af8e-4f12-4d73-9e2d-e33cd0c1368c,Glaico Franca,2575,539504,http://www.ufc.com/fighter/glaico-franca,Not Fighting,3,3,unlinked_with_official_fight_history
9542b6fa-894f-48b3-acb8-ea1fed40eacf,Damien Anderson,4617,,,Active,1,1,unlinked_with_official_fight_history
9554bb3a-0c5c-4c09-a73b-6d2df714d762,Rickson Zenidim,4091,,,Active,0,0,profile_only_unlinked_with_fightmetric_id
95818fa5-fccb-40b4-b6c4-70e8bf37e9f7,Luis Mendoza,1652,,,Not Fighting,0,0,profile_only_unlinked_with_fightmetric_id
95b68e46-016e-41eb-a334-fa4484fa890e,Hugo Govea,1288,,,Not Fighting,0,0,profile_only_unlinked_with_fightmetric_id
95cea6c3-1496-4e4a-9668-26f548372646,John Letters,,611,http://www.ufc.com/fighter/John-Letters,Released,0,0,profile_only_legacy_identity
95d4af88-1d0e-4a4d-865d-8c6d2b8b9abb,Coltin Cole,1717,,,Not Fighting,0,0,profile_only_unlinked_with_fightmetric_id
95e63db8-2aeb-4fee-a414-6d86cc126940,Jeff Terry,,875,http://www.ufc.com/fighter/Jeff-Terry,Released,0,0,profile_only_legacy_identity
95f9d84a-294c-4536-99f7-8a5a99ec9088,Roger Zapata,2464,480365,http://www.ufc.com/fighter/roger-zapata,Not Fighting,1,1,unlinked_with_official_fight_history
9646185a-5acc-4b6b-ad0a-a0e5aab30a99,Antonio Banuelos,1035,387,http://www.ufc.com/fighter/Antonio-Banuelos,Retired,1,1,unlinked_with_official_fight_history
965b64f8-dfcb-41c7-a5aa-5bfe4a72b43a,Jae Suk Lim,1003,,,Not Fighting,0,0,profile_only_unlinked_with_fightmetric_id
96a552d5-eaeb-4623-88d3-07ecea998dcd,Liana Jojua,3263,,,Not Fighting,4,4,unlinked_with_official_fight_history
96a6c39a-6527-4f8b-aff0-c96f53056411,Shin Haraguchi,3996,,,Active,3,3,unlinked_with_official_fight_history
96ce236f-e17c-424c-a93b-97770794b93f,Hiroyuki Takaya,929,1062,http://www.ufc.com/fighter/Hiroyuki-Takaya,Not Fighting,0,0,profile_only_unlinked_with_fightmetric_id
970e0515-488f-460d-abc7-7a2a702b0549,Nobuhiro Obiya,800,,,Not Fighting,0,0,profile_only_unlinked_with_fightmetric_id
97355f3c-901e-44dd-848b-ad6a59a49b7a,Donny Rider,,861,http://www.ufc.com/fighter/Donny-Rider,Released,0,0,profile_only_legacy_identity
9781957b-1bfc-4c4d-9954-c114cd396200,Joe Duarte,1799,242149,http://www.ufc.com/fighter/Joe-Duarte,Not Fighting,1,1,unlinked_with_official_fight_history
97aef104-0b02-40e9-9570-4aa818699282,Marcos Galvao,1049,572,http://www.ufc.com/fighter/Marcos-Galvao,Not Fighting,0,0,profile_only_unlinked_with_fightmetric_id
97bcf626-e69c-4527-83f5-8e9157ee57a9,Matt Foki,714,,,Not Fighting,0,0,profile_only_unlinked_with_fightmetric_id
97c5da7c-9859-48e7-b4ab-3e62b6c0db61,Wendri Patilima,3998,,,Active,1,1,unlinked_with_official_fight_history
9812b8a7-fc34-4cb3-a0b3-b20eea7f7ec9,Laura Howarth,,453493,http://www.ufc.com/fighter/Laura-Howarth,Active,0,0,profile_only_legacy_identity
9854c346-8684-4c82-96cf-89bc85dde2f1,Young Jin Hwang,3887,,,Not Fighting,0,0,profile_only_unlinked_with_fightmetric_id
985ec177-1245-4e7d-aadd-a44fc7f951fe,Jason Riley,1607,,,Not Fighting,0,0,profile_only_unlinked_with_fightmetric_id
989f0551-d78e-4a2c-88ef-66141e0a292f,Logan Greenhalgh,,,,Active,6,6,unlinked_with_official_fight_history
